time,mean_G
2137,16.664
2138,16.65
2139,16.654
2140,16.644
2141,16.652
2142,16.59
2143,16.526
2144,16.462
2145,16.458
2146,16.486
2147,16.486
2148,16.468
2149,16.466
2150,16.466
2151,16.466
2152,16.492
2153,16.522
2154,16.496
2155,16.464
2156,16.476
2157,16.502
2158,16.502
2159,16.484
2160,16.48
2161,16.454
2162,16.446
2163,16.424
2164,16.45
2165,16.476
2166,16.474
2167,16.464
2168,16.512
2169,16.56
2170,16.558
2171,16.59
2172,16.578
2173,16.584
2174,16.578
2175,16.54
2176,16.554
2177,16.546
2178,16.522
2179,16.522
2180,16.488
2181,16.488
2182,16.506
2183,16.528
2184,16.478
2185,16.442
2186,16.404
2187,16.386
2188,16.434
2189,16.444
2190,16.456
2191,16.488
2192,16.496
2193,16.47
2194,16.47
2195,16.454
2196,16.444
2197,16.41
2198,16.422
2199,16.402
2200,16.412
2201,16.446
2202,16.494
2203,16.47
2204,16.488
2205,16.504
2206,16.5
2207,16.524
2208,16.56
2209,16.49
2210,16.492
2211,16.538
2212,16.534
2213,16.542
2214,16.55
2215,16.59
2216,16.536
2217,16.526
2218,16.532
2219,16.514
2220,16.542
2221,16.544
2222,16.548
2223,16.528
2224,16.554
2225,16.516
2226,16.486
2227,16.492
2228,16.494
2229,16.498
2230,16.472
2231,16.456
2232,16.45
2233,16.456
2234,16.468
2235,16.51
2236,16.462
2237,16.434
2238,16.426
2239,16.434
2240,16.42
2241,16.398
2242,16.42
2243,16.43
2244,16.418
2245,16.454
2246,16.454
2247,16.434
2248,16.462
2249,16.438
2250,16.448
2251,16.438
2252,16.45
2253,16.452
2254,16.466
2255,16.484
2256,16.458
2257,16.42
2258,16.426
2259,16.448
2260,16.43
2261,16.378
2262,16.374
2263,16.38
2264,16.436
2265,16.45
2266,16.42
2267,16.412
2268,16.43
2269,16.414
2270,16.432
2271,16.44
2272,16.424
2273,16.432
2274,16.446
2275,16.474
2276,16.452
2277,16.44
2278,16.406
2279,16.428
2280,16.426
2281,16.424
2282,16.502
2283,16.508
2284,16.506
2285,16.47
2286,16.474
2287,16.426
2288,16.364
2289,16.386
2290,16.428
2291,16.438
2292,16.382
2293,16.37
2294,16.348
2295,16.316
2296,16.312
2297,16.334
2298,16.326
2299,16.348
2300,16.358
2301,16.29
2302,16.306
2303,16.286
2304,16.252
2305,16.258
2306,16.24
2307,16.216
2308,16.24
2309,16.228
2310,16.24
2311,16.21
2312,16.188
2313,16.202
2314,16.158
2315,16.132
2316,16.202
2317,16.218
2318,16.214
2319,16.208
2320,16.258
2321,16.29
2322,16.25
2323,16.276
2324,16.274
2325,16.274
2326,16.29
2327,16.294
2328,16.298
2329,16.316
2330,16.348
2331,16.43
2332,16.39
2333,16.4
2334,16.378
2335,16.4
2336,16.436
2337,16.456
2338,16.416
2339,16.436
2340,16.462
2341,16.5
2342,16.474
2343,16.48
2344,16.538
2345,16.538
2346,16.552
2347,16.56
2348,16.574
2349,16.578
2350,16.554
2351,16.558
2352,16.532
2353,16.546
2354,16.528
2355,16.544
2356,16.532
2357,16.504
2358,16.486
2359,16.524
2360,16.54
2361,16.476
2362,16.522
2363,16.51
2364,16.526
2365,16.534
2366,16.556
2367,16.57
2368,16.568
2369,16.564
2370,16.536
2371,16.516
2372,16.5
2373,16.488
2374,16.486
2375,16.526
2376,16.554
2377,16.546
2378,16.568
2379,16.584
2380,16.572
2381,16.538
2382,16.534
2383,16.544
2384,16.548
2385,16.558
2386,16.55
2387,16.512
2388,16.522
2389,16.498
2390,16.476
2391,16.506
2392,16.502
2393,16.476
2394,16.472
2395,16.484
2396,16.47
2397,16.448
2398,16.424
2399,16.428
2400,16.442
2401,16.442
2402,16.432
2403,16.474
2404,16.46
2405,16.476
2406,16.428
2407,16.396
2408,16.358
2409,16.372
2410,16.368
2411,16.384
2412,16.4
2413,16.392
2414,16.454
2415,16.48
2416,16.508
2417,16.526
2418,16.53
2419,16.488
2420,16.55
2421,16.568
2422,16.538
2423,16.568
2424,16.538
2425,16.53
2426,16.56
2427,16.548
2428,16.578
2429,16.58
2430,16.604
2431,16.65
2432,16.692
2433,16.72
2434,16.67
2435,16.672
2436,16.67
2437,16.646
2438,16.604
2439,16.582
2440,16.596
2441,16.6
2442,16.61
2443,16.604
2444,16.62
2445,16.592
2446,16.562
2447,16.53
2448,16.564
2449,16.592
2450,16.612
2451,16.606
2452,16.61
2453,16.564
2454,16.554
2455,16.54
2456,16.506
2457,16.474
2458,16.442
2459,16.458
2460,16.452
2461,16.41
2462,16.428
2463,16.45
2464,16.49
2465,16.498
2466,16.476
2467,16.482
2468,16.498
2469,16.488
2470,16.448
2471,16.456
2472,16.446
2473,16.448
2474,16.432
2475,16.4
2476,16.364
2477,16.412
2478,16.414
2479,16.392
2480,16.4
2481,16.38
2482,16.356
2483,16.366
2484,16.366
2485,16.376
2486,16.376
2487,16.378
2488,16.426
2489,16.414
2490,16.438
2491,16.424
2492,16.42
2493,16.404
2494,16.392
2495,16.412
2496,16.408
2497,16.436
2498,16.418
2499,16.38
2500,16.414
2501,16.424
2502,16.452
2503,16.476
2504,16.476
2505,16.49
2506,16.52
2507,16.508
2508,16.502
2509,16.506
2510,16.512
2511,16.502
2512,16.514
2513,16.55
2514,16.54
2515,16.562
2516,16.566
2517,16.558
2518,16.586
2519,16.642
2520,16.652
2521,16.65
2522,16.622
2523,16.58
2524,16.554
2525,16.526
2526,16.532
2527,16.518
2528,16.542
2529,16.526
2530,16.564
2531,16.624
2532,16.646
2533,16.624
2534,16.634
2535,16.66
2536,16.654
2537,16.616
2538,16.598
2539,16.602
2540,16.608
2541,16.596
2542,16.594
2543,16.524
2544,16.544
2545,16.524
2546,16.51
2547,16.522
2548,16.5
2549,16.524
2550,16.522
2551,16.516
2552,16.526
2553,16.494
2554,16.472
2555,16.454
2556,16.458
2557,16.452
2558,16.446
2559,16.424
2560,16.432
2561,16.422
2562,16.438
2563,16.458
2564,16.464
2565,16.426
2566,16.428
2567,16.414
2568,16.378
2569,16.406
2570,16.396
2571,16.362
2572,16.386
2573,16.408
2574,16.444
2575,16.476
2576,16.496
2577,16.424
2578,16.42
2579,16.466
2580,16.494
2581,16.44
2582,16.46
2583,16.442
2584,16.452
2585,16.424
2586,16.376
2587,16.396
2588,16.392
2589,16.35
2590,16.386
2591,16.434
2592,16.44
2593,16.494
2594,16.462
2595,16.432
2596,16.494
2597,16.454
2598,16.486
2599,16.49
2600,16.492
2601,16.506
2602,16.49
2603,16.496
2604,16.5
2605,16.462
2606,16.51
2607,16.49
2608,16.44
2609,16.404
2610,16.392
2611,16.38
2612,16.376
2613,16.358
2614,16.36
2615,16.392
2616,16.398
2617,16.416
2618,16.44
2619,16.446
2620,16.42
2621,16.388
2622,16.374
2623,16.384
2624,16.368
2625,16.396
2626,16.392
2627,16.41
2628,16.442
2629,16.416
2630,16.396
2631,16.428
2632,16.486
2633,16.512
2634,16.504
2635,16.48
2636,16.444
2637,16.418
2638,16.478
2639,16.412
2640,16.4
2641,16.374
2642,16.36
2643,16.314
2644,16.256
2645,16.238
2646,16.264
2647,16.294
2648,16.296
2649,16.286
2650,16.296
2651,16.27
2652,16.292
2653,16.278
2654,16.268
2655,16.26
2656,16.26
2657,16.278
2658,16.222
2659,16.226
2660,16.276
2661,16.302
2662,16.32
2663,16.32
2664,16.29
2665,16.298
2666,16.344
2667,16.376
2668,16.402
2669,16.406
2670,16.446
2671,16.44
2672,16.434
2673,16.432
2674,16.436
2675,16.42
2676,16.444
2677,16.45
2678,16.506
2679,16.466
2680,16.482
2681,16.484
2682,16.516
2683,16.518
2684,16.558
2685,16.6
2686,16.64
2687,16.618
2688,16.596
2689,16.632
2690,16.662
2691,16.628
2692,16.636
2693,16.668
2694,16.696
2695,16.722
2696,16.754
2697,16.76
2698,16.76
2699,16.752
2700,16.732
2701,16.678
2702,16.66
2703,16.656
2704,16.658
2705,16.666
2706,16.654
2707,16.632
2708,16.664
2709,16.64
2710,16.67
2711,16.736
2712,16.764
2713,16.738
2714,16.722
2715,16.756
2716,16.746
2717,16.746
2718,16.742
2719,16.698
2720,16.64
2721,16.644
2722,16.666
2723,16.65
2724,16.684
2725,16.714
2726,16.77
2727,16.78
2728,16.766
2729,16.784
2730,16.812
2731,16.864
2732,16.89
2733,16.862
2734,16.824
2735,16.822
2736,16.822
2737,16.778
2738,16.77
2739,16.744
2740,16.756
2741,16.75
2742,16.714
2743,16.736
2744,16.718
2745,16.732
2746,16.728
2747,16.644
2748,16.68
2749,16.64
2750,16.576
2751,16.538
2752,16.556
2753,16.554
2754,16.576
2755,16.584
2756,16.572
2757,16.566
2758,16.566
2759,16.584
2760,16.584
2761,16.592
2762,16.56
2763,16.576
2764,16.552
2765,16.556
2766,16.55
2767,16.506
2768,16.472
2769,16.496
2770,16.488
2771,16.53
2772,16.53
2773,16.524
2774,16.54
2775,16.504
2776,16.51
2777,16.498
2778,16.502
2779,16.494
2780,16.526
2781,16.55
2782,16.554
2783,16.548
2784,16.604
2785,16.588
2786,16.592
2787,16.608
2788,16.604
2789,16.588
2790,16.608
2791,16.598
2792,16.604
2793,16.582
2794,16.596
2795,16.63
2796,16.64
2797,16.63
2798,16.662
2799,16.648
2800,16.674
2801,16.684
2802,16.686
2803,16.696
2804,16.674
2805,16.65
2806,16.632
2807,16.634
2808,16.626
2809,16.63
2810,16.64
2811,16.62
2812,16.624
2813,16.62
2814,16.614
2815,16.612
2816,16.602
2817,16.614
2818,16.6
2819,16.602
2820,16.632
2821,16.6
2822,16.628
2823,16.632
2824,16.642
2825,16.656
2826,16.678
2827,16.622
2828,16.604
2829,16.59
2830,16.602
2831,16.602
2832,16.586
2833,16.606
2834,16.608
2835,16.622
2836,16.648
2837,16.59
2838,16.626
2839,16.646
2840,16.688
2841,16.67
2842,16.66
2843,16.658
2844,16.662
2845,16.622
2846,16.644
2847,16.634
2848,16.648
2849,16.67
2850,16.692
2851,16.676
2852,16.65
2853,16.662
2854,16.674
2855,16.706
2856,16.732
2857,16.788
2858,16.788
2859,16.774
2860,16.754
2861,16.754
2862,16.736
2863,16.774
2864,16.756
2865,16.724
2866,16.734
2867,16.742
2868,16.784
2869,16.824
2870,16.84
2871,16.856
2872,16.848
2873,16.864
2874,16.88
2875,16.898
2876,16.868
2877,16.846
2878,16.864
2879,16.836
2880,16.786
2881,16.756
2882,16.722
2883,16.682
2884,16.65
2885,16.636
2886,16.642
2887,16.69
2888,16.712
2889,16.702
2890,16.702
2891,16.654
2892,16.64
2893,16.662
2894,16.682
2895,16.664
2896,16.626
2897,16.608
2898,16.614
2899,16.638
2900,16.628
2901,16.608
2902,16.666
2903,16.676
2904,16.682
2905,16.726
2906,16.746
2907,16.758
2908,16.772
2909,16.766
2910,16.784
2911,16.8
2912,16.784
2913,16.824
2914,16.842
2915,16.734
2916,16.698
2917,16.682
2918,16.722
2919,16.74
2920,16.716
2921,16.722
2922,16.728
2923,16.72
2924,16.686
2925,16.676
2926,16.686
2927,16.706
2928,16.674
2929,16.676
2930,16.672
2931,16.658
2932,16.702
2933,16.666
2934,16.682
2935,16.678
2936,16.668
2937,16.672
2938,16.67
2939,16.688
2940,16.71
2941,16.734
2942,16.682
2943,16.724
2944,16.704
2945,16.72
2946,16.696
2947,16.714
2948,16.714
2949,16.764
2950,16.786
2951,16.792
2952,16.764
2953,16.762
2954,16.764
2955,16.754
2956,16.778
2957,16.73
2958,16.72
2959,16.738
2960,16.736
2961,16.756
2962,16.734
2963,16.746
2964,16.724
2965,16.738
2966,16.708
2967,16.748
2968,16.782
2969,16.796
2970,16.812
2971,16.778
2972,16.77
2973,16.782
2974,16.828
2975,16.824
2976,16.778
2977,16.75
2978,16.754
2979,16.776
2980,16.772
2981,16.772
2982,16.74
2983,16.726
2984,16.714
2985,16.748
2986,16.762
2987,16.784
2988,16.764
2989,16.774
2990,16.8
2991,16.8
2992,16.79
2993,16.794
2994,16.764
2995,16.742
2996,16.71
2997,16.722
2998,16.75
2999,16.696
3000,16.718
3001,16.758
3002,16.712
3003,16.75
3004,16.764
3005,16.724
3006,16.744
3007,16.678
3008,16.672
3009,16.69
3010,16.676
3011,16.702
3012,16.726
3013,16.736
3014,16.762
3015,16.75
3016,16.728
3017,16.774
3018,16.8
3019,16.846
3020,16.826
3021,16.826
3022,16.804
3023,16.782
3024,16.812
3025,16.822
3026,16.788
3027,16.78
3028,16.79
3029,16.8
3030,16.758
3031,16.746
3032,16.714
3033,16.694
3034,16.708
3035,16.714
3036,16.714
3037,16.71
3038,16.744
3039,16.742
3040,16.778
3041,16.756
3042,16.758
3043,16.796
3044,16.794
3045,16.806
3046,16.804
3047,16.812
3048,16.792
3049,16.77
3050,16.758
3051,16.71
3052,16.678
3053,16.678
3054,16.658
3055,16.7
3056,16.666
3057,16.65
3058,16.62
3059,16.584
3060,16.582
3061,16.604
3062,16.57
3063,16.556
3064,16.606
3065,16.612
3066,16.666
3067,16.7
3068,16.718
3069,16.736
3070,16.726
3071,16.728
3072,16.692
3073,16.7
3074,16.7
3075,16.682
3076,16.678
3077,16.618
3078,16.656
3079,16.658
3080,16.654
3081,16.6
3082,16.626
3083,16.588
3084,16.578
3085,16.546
3086,16.512
3087,16.504
3088,16.466
3089,16.454
3090,16.44
3091,16.418
3092,16.358
3093,16.388
3094,16.4
3095,16.39
3096,16.36
3097,16.384
3098,16.406
3099,16.374
3100,16.388
3101,16.392
3102,16.378
3103,16.39
3104,16.378
3105,16.426
3106,16.44
3107,16.432
3108,16.434
3109,16.44
3110,16.416
3111,16.44
3112,16.424
3113,16.44
3114,16.382
3115,16.35
3116,16.33
3117,16.332
3118,16.312
3119,16.286
3120,16.298
3121,16.3
3122,16.314
3123,16.34
3124,16.36
3125,16.33
3126,16.33
3127,16.346
3128,16.368
3129,16.35
3130,16.334
3131,16.338
3132,16.35
3133,16.392
3134,16.404
3135,16.376
3136,16.418
3137,16.41
3138,16.432
3139,16.456
3140,16.496
3141,16.5
3142,16.496
3143,16.48
3144,16.498
3145,16.51
3146,16.52
3147,16.502
3148,16.484
3149,16.5
3150,16.52
3151,16.468
3152,16.494
3153,16.522
3154,16.522
3155,16.538
3156,16.548
3157,16.608
3158,16.618
3159,16.63
3160,16.68
3161,16.658
3162,16.666
3163,16.648
3164,16.672
3165,16.668
3166,16.694
3167,16.698
3168,16.706
3169,16.692
3170,16.69
3171,16.668
3172,16.644
3173,16.61
3174,16.642
3175,16.658
3176,16.666
3177,16.666
3178,16.654
3179,16.672
3180,16.644
3181,16.65
3182,16.634
3183,16.656
3184,16.674
3185,16.64
3186,16.648
3187,16.67
3188,16.668
3189,16.65
3190,16.6
3191,16.614
3192,16.612
3193,16.622
3194,16.662
3195,16.622
3196,16.58
3197,16.548
3198,16.554
3199,16.58
3200,16.574
3201,16.556
3202,16.536
3203,16.576
3204,16.572
3205,16.53
3206,16.568
3207,16.564
3208,16.554
3209,16.562
3210,16.536
3211,16.546
3212,16.524
3213,16.524
3214,16.506
3215,16.518
3216,16.53
3217,16.52
3218,16.554
3219,16.524
3220,16.538
3221,16.552
3222,16.544
3223,16.506
3224,16.508
3225,16.49
3226,16.49
3227,16.526
3228,16.516
3229,16.532
3230,16.5
3231,16.472
3232,16.466
3233,16.438
3234,16.456
3235,16.48
3236,16.502
3237,16.536
3238,16.544
3239,16.528
3240,16.514
3241,16.468
3242,16.426
3243,16.412
3244,16.426
3245,16.438
3246,16.46
3247,16.454
3248,16.456
3249,16.456
3250,16.436
3251,16.414
3252,16.428
3253,16.396
3254,16.426
3255,16.408
3256,16.334
3257,16.384
3258,16.446
3259,16.486
3260,16.472
3261,16.524
3262,16.484
3263,16.474
3264,16.504
3265,16.498
3266,16.508
3267,16.484
3268,16.43
3269,16.434
3270,16.392
3271,16.422
3272,16.47
3273,16.472
3274,16.444
3275,16.44
3276,16.45
3277,16.482
3278,16.436
3279,16.456
3280,16.47
3281,16.478
3282,16.434
3283,16.436
3284,16.448
3285,16.454
3286,16.492
3287,16.496
3288,16.5
3289,16.484
3290,16.468
3291,16.462
3292,16.438
3293,16.456
3294,16.488
3295,16.452
3296,16.43
3297,16.39
3298,16.368
3299,16.388
3300,16.404
3301,16.43
3302,16.408
3303,16.388
3304,16.372
3305,16.414
3306,16.404
3307,16.43
3308,16.448
3309,16.438
3310,16.412
3311,16.392
3312,16.398
3313,16.422
3314,16.42
3315,16.392
3316,16.348
3317,16.324
3318,16.284
3319,16.252
3320,16.284
3321,16.282
3322,16.252
3323,16.252
3324,16.202
3325,16.192
3326,16.254
3327,16.252
3328,16.244
3329,16.246
3330,16.206
3331,16.178
3332,16.156
3333,16.148
3334,16.164
3335,16.18
3336,16.138
3337,16.142
3338,16.15
3339,16.158
3340,16.198
3341,16.202
3342,16.214
3343,16.234
3344,16.226
3345,16.22
3346,16.21
3347,16.208
3348,16.228
3349,16.186
3350,16.216
3351,16.24
3352,16.24
3353,16.234
3354,16.264
3355,16.266
3356,16.28
3357,16.274
3358,16.254
3359,16.278
3360,16.274
3361,16.224
3362,16.268
3363,16.306
3364,16.296
3365,16.322
3366,16.292
3367,16.316
3368,16.3
3369,16.304
3370,16.35
3371,16.368
3372,16.356
3373,16.356
3374,16.378
3375,16.364
3376,16.348
3377,16.378
3378,16.356
3379,16.41
3380,16.39
3381,16.408
3382,16.384
3383,16.374
3384,16.382
3385,16.4
3386,16.384
3387,16.376
3388,16.368
3389,16.35
3390,16.368
3391,16.384
3392,16.364
3393,16.348
3394,16.324
3395,16.35
3396,16.314
3397,16.336
3398,16.344
3399,16.362
3400,16.366
3401,16.36
3402,16.332
3403,16.352
3404,16.35
3405,16.344
3406,16.328
3407,16.29
3408,16.288
3409,16.276
3410,16.26
3411,16.276
3412,16.318
3413,16.274
3414,16.256
3415,16.27
3416,16.264
3417,16.3
3418,16.304
3419,16.352
3420,16.344
3421,16.362
3422,16.356
3423,16.368
3424,16.338
3425,16.344
3426,16.34
3427,16.326
3428,16.36
3429,16.402
3430,16.414
3431,16.448
3432,16.446
3433,16.448
3434,16.42
3435,16.4
3436,16.372
3437,16.346
3438,16.328
3439,16.332
3440,16.33
3441,16.344
3442,16.354
3443,16.372
3444,16.342
3445,16.366
3446,16.338
3447,16.324
3448,16.364
3449,16.362
3450,16.402
3451,16.424
3452,16.404
3453,16.398
3454,16.386
3455,16.392
3456,16.386
3457,16.418
3458,16.38
3459,16.404
3460,16.414
3461,16.434
3462,16.436
3463,16.458
3464,16.44
3465,16.44
3466,16.416
3467,16.416
3468,16.434
3469,16.432
3470,16.462
3471,16.43
3472,16.464
3473,16.472
3474,16.504
3475,16.532
3476,16.512
3477,16.52
3478,16.474
3479,16.486
3480,16.476
3481,16.462
3482,16.496
3483,16.48
3484,16.5
3485,16.532
3486,16.542
3487,16.554
3488,16.528
3489,16.474
3490,16.492
3491,16.5
3492,16.492
3493,16.476
3494,16.472
3495,16.458
3496,16.498
3497,16.51
3498,16.528
3499,16.514
3500,16.512
3501,16.498
3502,16.492
3503,16.528
3504,16.536
3505,16.524
3506,16.52
3507,16.548
3508,16.522
3509,16.568
3510,16.596
3511,16.584
3512,16.6
3513,16.63
3514,16.612
3515,16.56
3516,16.564
3517,16.532
3518,16.508
3519,16.54
3520,16.522
3521,16.522
3522,16.514
3523,16.498
3524,16.454
3525,16.428
3526,16.402
3527,16.36
3528,16.348
3529,16.354
3530,16.378
3531,16.45
3532,16.464
3533,16.462
3534,16.474
3535,16.5
3536,16.492
3537,16.414
3538,16.408
3539,16.374
3540,16.374
3541,16.358
3542,16.338
3543,16.294
3544,16.292
3545,16.276
3546,16.296
3547,16.27
3548,16.258
3549,16.252
3550,16.244
3551,16.264
3552,16.31
3553,16.282
3554,16.292
3555,16.318
3556,16.336
3557,16.33
3558,16.316
3559,16.36
3560,16.34
3561,16.34
3562,16.342
3563,16.344
3564,16.36
3565,16.378
3566,16.376
3567,16.366
3568,16.34
3569,16.33
3570,16.28
3571,16.3
3572,16.284
3573,16.292
3574,16.284
3575,16.268
3576,16.298
3577,16.316
3578,16.336
3579,16.324
3580,16.388
3581,16.388
3582,16.432
3583,16.42
3584,16.384
3585,16.376
3586,16.388
3587,16.394
3588,16.416
3589,16.43
3590,16.466
3591,16.466
3592,16.468
3593,16.448
3594,16.414
3595,16.4
3596,16.384
3597,16.412
3598,16.394
3599,16.412
3600,16.43
3601,16.404
3602,16.406
3603,16.384
3604,16.388
3605,16.334
3606,16.336
3607,16.328
3608,16.348
3609,16.354
3610,16.358
3611,16.366
3612,16.384
3613,16.37
3614,16.344
3615,16.344
3616,16.38
3617,16.374
3618,16.378
3619,16.394
3620,16.438
3621,16.426
3622,16.372
3623,16.39
3624,16.362
3625,16.372
3626,16.362
3627,16.402
3628,16.396
3629,16.336
3630,16.346
3631,16.328
3632,16.32
3633,16.34
3634,16.372
3635,16.466
3636,16.464
3637,16.46
3638,16.458
3639,16.49
3640,16.5
3641,16.498
3642,16.494
3643,16.5
3644,16.556
3645,16.558
3646,16.608
3647,16.592
3648,16.58
3649,16.592
3650,16.57
3651,16.57
3652,16.566
3653,16.536
3654,16.512
3655,16.52
3656,16.478
3657,16.472
3658,16.44
3659,16.428
3660,16.442
3661,16.43
3662,16.434
3663,16.408
3664,16.448
3665,16.454
3666,16.46
3667,16.444
3668,16.454
3669,16.436
3670,16.452
3671,16.462
3672,16.446
3673,16.456
3674,16.476
3675,16.456
3676,16.474
3677,16.504
3678,16.516
3679,16.516
3680,16.562
3681,16.562
3682,16.616
3683,16.598
3684,16.618
3685,16.6
3686,16.658
3687,16.692
3688,16.648
3689,16.642
3690,16.662
3691,16.644
3692,16.686
3693,16.694
3694,16.732
3695,16.728
3696,16.722
3697,16.682
3698,16.698
3699,16.706
3700,16.682
3701,16.72
3702,16.718
3703,16.736
3704,16.716
3705,16.702
3706,16.654
3707,16.692
3708,16.688
3709,16.676
3710,16.682
3711,16.692
3712,16.662
3713,16.69
3714,16.67
3715,16.696
3716,16.662
3717,16.68
3718,16.71
3719,16.746
3720,16.69
3721,16.722
3722,16.714
3723,16.664
3724,16.666
3725,16.676
3726,16.662
3727,16.65
3728,16.658
3729,16.646
3730,16.678
3731,16.626
3732,16.614
3733,16.594
3734,16.572
3735,16.556
3736,16.588
3737,16.57
3738,16.582
3739,16.588
3740,16.58
3741,16.55
3742,16.602
3743,16.586
3744,16.606
3745,16.614
3746,16.624
3747,16.612
3748,16.606
3749,16.642
3750,16.628
3751,16.548
3752,16.556
3753,16.562
3754,16.574
3755,16.596
3756,16.578
3757,16.616
3758,16.576
3759,16.622
3760,16.632
3761,16.64
3762,16.618
3763,16.646
3764,16.606
3765,16.586
3766,16.544
3767,16.518
3768,16.494
3769,16.524
3770,16.558
3771,16.536
3772,16.518
3773,16.486
3774,16.476
3775,16.466
3776,16.482
3777,16.524
3778,16.52
3779,16.51
3780,16.528
3781,16.5
3782,16.49
3783,16.508
3784,16.454
3785,16.456
3786,16.468
3787,16.464
3788,16.456
3789,16.462
3790,16.5
3791,16.498
3792,16.464
3793,16.452
3794,16.454
3795,16.43
3796,16.494
3797,16.498
3798,16.468
3799,16.39
3800,16.39
3801,16.428
3802,16.448
3803,16.46
3804,16.448
3805,16.402
3806,16.446
3807,16.414
3808,16.412
3809,16.41
3810,16.436
3811,16.414
3812,16.384
3813,16.39
3814,16.374
3815,16.352
3816,16.34
3817,16.322
3818,16.318
3819,16.294
3820,16.324
3821,16.3
3822,16.244
3823,16.256
3824,16.272
3825,16.294
3826,16.244
3827,16.23
3828,16.228
3829,16.272
3830,16.308
3831,16.312
3832,16.32
3833,16.332
3834,16.33
3835,16.332
3836,16.334
3837,16.326
3838,16.33
3839,16.33
3840,16.352
3841,16.324
3842,16.348
3843,16.328
3844,16.318
3845,16.306
3846,16.308
3847,16.322
3848,16.332
3849,16.366
3850,16.434
3851,16.474
3852,16.458
3853,16.466
3854,16.462
3855,16.474
3856,16.472
3857,16.478
3858,16.484
3859,16.486
3860,16.544
3861,16.496
3862,16.506
3863,16.516
3864,16.544
3865,16.606
3866,16.59
3867,16.594
3868,16.608
3869,16.586
3870,16.562
3871,16.58
3872,16.532
3873,16.508
3874,16.518
3875,16.524
3876,16.482
3877,16.48
3878,16.458
3879,16.432
3880,16.42
3881,16.442
3882,16.434
3883,16.422
3884,16.44
3885,16.376
3886,16.386
3887,16.418
3888,16.39
3889,16.404
3890,16.402
3891,16.422
3892,16.462
3893,16.436
3894,16.462
3895,16.46
3896,16.478
3897,16.522
3898,16.514
3899,16.506
3900,16.506
3901,16.514
3902,16.514
3903,16.566
3904,16.558
3905,16.588
3906,16.592
3907,16.564
3908,16.562
3909,16.568
3910,16.588
3911,16.574
3912,16.552
3913,16.57
3914,16.59
3915,16.588
3916,16.6
3917,16.63
3918,16.592
3919,16.572
3920,16.564
3921,16.562
3922,16.574
3923,16.532
3924,16.556
3925,16.572
3926,16.584
3927,16.57
3928,16.558
3929,16.578
3930,16.584
3931,16.604
3932,16.618
3933,16.618
3934,16.602
3935,16.588
3936,16.612
3937,16.58
3938,16.6
3939,16.564
3940,16.566
3941,16.582
3942,16.574
3943,16.552
3944,16.562
3945,16.514
3946,16.53
3947,16.54
3948,16.56
3949,16.538
3950,16.552
3951,16.518
3952,16.496
3953,16.512
3954,16.518
3955,16.57
3956,16.544
3957,16.536
3958,16.52
3959,16.504
3960,16.526
3961,16.502
3962,16.504
3963,16.506
3964,16.498
3965,16.494
3966,16.526
3967,16.526
3968,16.536
3969,16.536
3970,16.518
3971,16.512
3972,16.52
3973,16.508
3974,16.504
3975,16.51
3976,16.508
3977,16.506
3978,16.468
3979,16.482
3980,16.456
3981,16.432
3982,16.422
3983,16.42
3984,16.402
3985,16.454
3986,16.426
3987,16.392
3988,16.43
3989,16.432
3990,16.444
3991,16.446
3992,16.478
3993,16.474
3994,16.51
3995,16.522
3996,16.502
3997,16.494
3998,16.466
3999,16.496
4000,16.5
4001,16.5
4002,16.508
4003,16.494
4004,16.458
4005,16.508
4006,16.494
4007,16.486
4008,16.498
4009,16.504
4010,16.52
4011,16.526
4012,16.53
4013,16.542
4014,16.586
4015,16.514
4016,16.534
4017,16.552
4018,16.504
4019,16.526
4020,16.542
4021,16.564
4022,16.568
4023,16.558
4024,16.586
4025,16.55
4026,16.564
4027,16.608
4028,16.684
4029,16.674
4030,16.666
4031,16.614
4032,16.61
4033,16.602
4034,16.63
4035,16.65
4036,16.65
4037,16.69
4038,16.68
4039,16.668
4040,16.622
4041,16.594
4042,16.618
4043,16.646
4044,16.684
4045,16.648
4046,16.666
4047,16.632
4048,16.678
4049,16.694
4050,16.646
4051,16.65
4052,16.62
4053,16.67
4054,16.614
4055,16.58
4056,16.566
4057,16.586
4058,16.59
4059,16.598
4060,16.582
4061,16.612
4062,16.598
4063,16.584
4064,16.55
4065,16.532
4066,16.564
4067,16.57
4068,16.566
4069,16.546
4070,16.526
4071,16.506
4072,16.476
4073,16.466
4074,16.446
4075,16.448
4076,16.454
4077,16.532
4078,16.504
4079,16.482
4080,16.406
4081,16.41
4082,16.426
4083,16.426
4084,16.394
4085,16.434
4086,16.422
4087,16.446
4088,16.43
4089,16.468
4090,16.476
4091,16.462
4092,16.45
4093,16.454
4094,16.424
4095,16.418
4096,16.44
4097,16.46
4098,16.47
4099,16.444
4100,16.464
4101,16.464
4102,16.452
4103,16.452
4104,16.42
4105,16.392
4106,16.422
4107,16.416
4108,16.424
4109,16.428
4110,16.49
4111,16.488
4112,16.456
4113,16.444
4114,16.44
4115,16.456
4116,16.44
4117,16.45
4118,16.452
4119,16.444
4120,16.46
4121,16.432
4122,16.408
4123,16.428
4124,16.436
4125,16.404
4126,16.356
4127,16.372
4128,16.398
4129,16.362
4130,16.366
4131,16.372
4132,16.388
4133,16.406
4134,16.404
4135,16.418
