time,GA_mean,GB_mean
426,25.086,22.45
427,25.166,22.524
428,25.266,22.586
429,25.322,22.614
430,25.38,22.728
431,25.46,22.828
432,25.554,22.878
433,25.614,22.93
434,25.718,23.026
435,25.772,23.074
436,25.836,23.096
437,25.912,23.108
438,25.956,23.18
439,26.0,23.256
440,26.104,23.334
441,26.128,23.406
442,26.198,23.544
443,26.328,23.624
444,26.426,23.652
445,26.486,23.776
446,26.622,23.908
447,26.724,23.994
448,26.802,24.086
449,26.926,24.108
450,27.01,24.174
451,27.094,24.23
452,27.182,24.312
453,27.226,24.382
454,27.388,24.438
455,27.506,24.516
456,27.502,24.544
457,27.552,24.656
458,27.67,24.736
459,27.714,24.728
460,27.79,24.758
461,27.854,24.804
462,27.936,24.87
463,28.01,24.9
464,28.052,25.004
465,28.024,25.172
466,28.118,25.276
467,28.168,25.32
468,28.226,25.412
469,28.352,25.496
470,28.394,25.56
471,28.53,25.706
472,28.57,25.738
473,28.664,25.814
474,28.736,25.87
475,28.838,25.954
476,28.934,26.0
477,29.014,26.084
478,29.052,26.132
479,29.174,26.232
480,29.224,26.318
481,29.352,26.402
482,29.386,26.492
483,29.436,26.57
484,29.534,26.636
485,29.582,26.74
486,29.672,26.86
487,29.72,26.904
488,29.844,26.946
489,29.87,27.014
490,29.94,27.106
491,29.996,27.162
492,30.108,27.23
493,30.206,27.232
494,30.294,27.266
495,30.42,27.382
496,30.492,27.452
497,30.586,27.542
498,30.684,27.638
499,30.82,27.726
500,30.89,27.738
501,30.936,27.814
502,31.046,27.87
503,31.104,27.922
504,31.168,28.018
505,31.31,28.026
506,31.438,28.118
507,31.55,28.126
508,31.608,28.174
509,31.654,28.256
510,31.714,28.334
511,31.818,28.41
512,31.866,28.492
513,31.994,28.534
514,32.072,28.602
515,32.058,28.682
516,32.122,28.726
517,32.214,28.756
518,32.284,28.812
519,32.32,28.89
520,32.368,28.962
521,32.39,28.95
522,32.444,29.05
523,32.54,29.194
524,32.612,29.232
525,32.646,29.366
526,32.676,29.446
527,32.746,29.536
528,32.786,29.578
529,32.782,29.69
530,32.856,29.784
531,32.896,29.848
532,33.004,29.932
533,33.112,29.934
534,33.162,29.922
535,33.204,29.982
536,33.346,30.026
537,33.472,30.122
538,33.516,30.208
539,33.546,30.25
540,33.65,30.22
541,33.702,30.278
542,33.72,30.286
543,33.802,30.374
544,33.804,30.392
545,33.864,30.458
546,33.948,30.456
547,34.004,30.482
548,34.016,30.586
549,34.13,30.624
550,34.144,30.676
551,34.248,30.722
552,34.352,30.774
553,34.432,30.804
554,34.482,30.89
555,34.512,30.88
556,34.616,30.896
557,34.71,31.016
558,34.75,31.118
559,34.85,31.15
560,34.96,31.276
561,34.986,31.296
562,35.048,31.396
563,35.164,31.472
564,35.256,31.586
565,35.272,31.616
566,35.296,31.63
567,35.316,31.682
568,35.41,31.764
569,35.478,31.874
570,35.524,31.94
571,35.618,31.884
572,35.686,31.964
573,35.806,32.104
574,35.88,32.15
575,35.964,32.202
576,36.058,32.26
577,36.132,32.348
578,36.136,32.434
579,36.156,32.492
580,36.174,32.566
581,36.196,32.634
582,36.244,32.696
583,36.38,32.772
584,36.48,32.798
585,36.528,32.884
586,36.596,32.96
587,36.698,33.024
588,36.766,33.158
589,36.83,33.192
590,36.892,33.262
591,36.89,33.312
592,37.006,33.368
593,37.06,33.444
594,37.084,33.52
595,37.082,33.616
596,37.08,33.734
597,37.112,33.762
598,37.144,33.846
599,37.22,33.876
600,37.244,33.924
601,37.318,33.998
602,37.386,34.046
603,37.378,34.178
604,37.382,34.264
605,37.468,34.26
606,37.53,34.378
607,37.658,34.376
608,37.658,34.346
609,37.66,34.372
610,37.732,34.398
611,37.784,34.432
612,37.852,34.518
613,37.914,34.54
614,38.026,34.586
615,38.074,34.62
616,38.138,34.706
617,38.124,34.772
618,38.216,34.826
619,38.262,34.95
620,38.328,35.056
621,38.354,35.104
622,38.428,35.228
623,38.472,35.356
624,38.536,35.454
625,38.638,35.506
626,38.694,35.532
627,38.702,35.598
628,38.728,35.606
629,38.738,35.7
630,38.798,35.728
631,38.806,35.788
632,38.844,35.806
633,38.942,35.912
634,39.022,35.93
635,39.066,35.928
636,39.178,35.96
637,39.172,35.918
638,39.19,36.008
639,39.232,36.02
640,39.278,36.062
641,39.362,36.13
642,39.414,36.23
643,39.506,36.27
644,39.576,36.334
645,39.608,36.398
646,39.662,36.494
647,39.678,36.506
648,39.834,36.596
649,39.848,36.63
650,39.972,36.642
651,40.046,36.71
652,40.104,36.788
653,40.132,36.868
654,40.174,36.948
655,40.196,36.972
656,40.302,37.032
657,40.382,37.038
658,40.36,37.062
659,40.528,37.14
660,40.628,37.166
661,40.628,37.212
662,40.666,37.272
663,40.704,37.378
664,40.798,37.45
665,40.854,37.418
666,40.862,37.43
667,40.908,37.524
668,41.002,37.568
669,40.994,37.596
670,41.018,37.656
671,41.076,37.716
672,41.012,37.77
673,41.016,37.844
674,41.082,37.96
675,41.168,38.036
676,41.2,38.082
677,41.276,38.104
678,41.342,38.194
679,41.366,38.19
680,41.366,38.15
681,41.396,38.18
682,41.412,38.272
683,41.512,38.28
684,41.554,38.372
685,41.572,38.404
686,41.546,38.444
687,41.614,38.578
688,41.626,38.612
689,41.538,38.68
690,41.496,38.706
691,41.584,38.734
692,41.628,38.796
693,41.67,38.808
694,41.68,38.94
695,41.684,38.93
696,41.65,39.006
697,41.748,39.012
698,41.782,39.002
699,41.84,39.006
700,41.896,39.048
701,41.864,39.064
702,41.966,39.058
703,41.998,39.004
704,42.082,39.052
705,42.138,39.072
706,42.176,39.154
707,42.256,39.164
708,42.288,39.198
709,42.332,39.23
710,42.368,39.26
711,42.38,39.296
712,42.412,39.41
713,42.502,39.41
714,42.466,39.502
715,42.512,39.556
716,42.532,39.544
717,42.584,39.598
718,42.592,39.742
719,42.598,39.734
720,42.652,39.742
721,42.746,39.742
722,42.794,39.786
723,42.84,39.818
724,42.91,39.92
725,42.912,39.928
726,42.912,39.964
727,42.926,40.014
728,42.906,40.038
729,42.964,40.072
730,42.948,40.106
731,43.05,40.21
732,43.074,40.212
733,43.192,40.336
734,43.212,40.39
735,43.27,40.392
736,43.3,40.488
737,43.386,40.46
738,43.426,40.536
739,43.472,40.542
740,43.52,40.584
741,43.538,40.636
742,43.586,40.748
743,43.594,40.78
744,43.652,40.786
745,43.706,40.832
746,43.682,40.896
747,43.716,40.884
748,43.748,40.894
749,43.816,40.908
750,43.84,40.892
751,43.892,40.958
752,43.906,41.022
753,43.952,41.08
754,43.994,41.084
755,43.998,41.134
756,44.024,41.148
757,44.08,41.24
758,44.12,41.33
759,44.16,41.396
760,44.136,41.436
761,44.12,41.456
762,44.122,41.408
763,44.142,41.56
764,44.122,41.562
765,44.18,41.626
766,44.176,41.64
767,44.28,41.66
768,44.334,41.776
769,44.396,41.896
770,44.418,41.902
771,44.38,42.01
772,44.332,42.048
773,44.322,42.07
774,44.372,42.162
775,44.384,42.224
776,44.326,42.174
777,44.346,42.226
778,44.376,42.164
779,44.422,42.214
780,44.482,42.29
781,44.558,42.342
782,44.626,42.286
783,44.68,42.454
784,44.632,42.482
785,44.638,42.434
786,44.73,42.48
787,44.764,42.466
788,44.734,42.446
789,44.768,42.526
790,44.816,42.592
791,44.884,42.596
792,44.844,42.61
793,44.92,42.664
794,44.978,42.618
795,44.972,42.688
796,44.974,42.684
797,44.95,42.742
798,44.922,42.74
799,44.978,42.696
800,44.968,42.704
801,45.028,42.84
802,45.052,42.838
803,45.034,42.91
804,45.116,42.962
805,45.088,43.034
806,45.134,43.062
807,45.124,43.094
808,45.204,43.098
809,45.244,43.14
810,45.266,43.114
811,45.31,43.142
812,45.306,43.192
813,45.382,43.222
814,45.412,43.276
815,45.408,43.336
816,45.49,43.354
817,45.434,43.37
818,45.346,43.362
819,45.406,43.396
820,45.452,43.414
821,45.458,43.43
822,45.496,43.468
823,45.604,43.48
824,45.666,43.46
825,45.696,43.486
826,45.668,43.566
827,45.692,43.532
828,45.744,43.532
829,45.75,43.59
830,45.772,43.568
831,45.78,43.578
832,45.758,43.58
833,45.788,43.634
834,45.818,43.692
835,45.836,43.73
836,45.902,43.774
837,45.938,43.768
838,45.908,43.826
839,45.974,43.898
840,46.012,43.896
841,46.008,43.84
842,46.062,43.826
843,46.044,43.922
844,46.054,43.952
845,46.07,43.988
846,46.132,44.08
847,46.142,44.104
848,46.198,44.11
849,46.21,44.108
850,46.222,44.11
851,46.232,44.12
852,46.174,44.142
853,46.184,44.158
854,46.222,44.28
855,46.224,44.264
856,46.334,44.34
857,46.326,44.372
858,46.276,44.398
859,46.23,44.4
860,46.182,44.372
861,46.154,44.352
862,46.14,44.368
863,46.16,44.438
864,46.174,44.54
865,46.186,44.554
866,46.266,44.57
867,46.21,44.598
868,46.306,44.588
869,46.286,44.616
870,46.382,44.614
871,46.438,44.658
872,46.528,44.722
873,46.534,44.794
874,46.602,44.83
875,46.588,44.772
876,46.71,44.776
877,46.73,44.814
878,46.718,44.784
879,46.714,44.822
880,46.762,44.824
881,46.748,44.812
882,46.754,44.79
883,46.74,44.778
884,46.72,44.826
885,46.734,44.85
886,46.73,44.814
887,46.798,44.83
888,46.81,44.786
889,46.802,44.904
890,46.808,44.874
891,46.834,44.92
892,46.898,44.994
893,46.918,45.064
894,46.882,45.062
895,46.908,45.1
896,46.938,45.02
897,47.0,45.044
898,47.006,45.106
899,46.978,45.164
900,46.976,45.164
901,46.932,45.234
902,46.984,45.24
903,47.034,45.31
904,47.012,45.352
905,47.06,45.382
906,46.982,45.42
907,46.954,45.438
908,47.002,45.466
909,46.964,45.548
910,46.878,45.564
911,46.934,45.562
912,46.992,45.618
913,46.972,45.608
914,47.028,45.576
915,46.996,45.66
916,46.976,45.628
917,46.928,45.596
918,46.93,45.618
919,46.982,45.714
920,47.034,45.696
921,47.062,45.74
922,47.07,45.826
923,47.044,45.792
924,47.032,45.876
925,47.076,45.93
926,47.134,45.918
927,47.238,45.902
928,47.184,45.916
929,47.21,45.978
930,47.238,45.996
931,47.186,46.016
932,47.22,46.11
933,47.186,46.108
934,47.13,46.192
935,47.204,46.216
936,47.132,46.254
937,47.146,46.244
938,47.202,46.212
939,47.186,46.216
940,47.234,46.252
941,47.238,46.23
942,47.29,46.258
943,47.334,46.248
944,47.392,46.22
945,47.424,46.152
946,47.38,46.26
947,47.424,46.318
948,47.388,46.316
949,47.42,46.336
950,47.398,46.34
951,47.396,46.338
952,47.364,46.29
953,47.388,46.348
954,47.338,46.342
955,47.406,46.486
956,47.382,46.444
957,47.44,46.49
958,47.452,46.368
959,47.42,46.43
960,47.394,46.408
961,47.396,46.426
962,47.384,46.432
963,47.42,46.492
964,47.5,46.552
965,47.486,46.588
966,47.47,46.6
967,47.446,46.686
968,47.44,46.566
969,47.512,46.57
970,47.458,46.638
971,47.438,46.688
972,47.516,46.766
973,47.608,46.778
974,47.696,46.83
975,47.676,46.888
976,47.722,46.84
977,47.696,46.812
978,47.746,46.764
979,47.73,46.696
980,47.74,46.702
981,47.768,46.694
982,47.796,46.694
983,47.816,46.696
984,47.812,46.692
985,47.818,46.666
986,47.856,46.644
987,47.868,46.646
988,47.834,46.646
989,47.86,46.682
990,47.906,46.72
991,47.884,46.752
992,47.906,46.748
993,47.92,46.752
994,47.872,46.736
995,47.838,46.742
996,47.806,46.694
997,47.778,46.738
998,47.792,46.76
999,47.828,46.754
1000,47.832,46.762
1001,47.856,46.754
1002,47.864,46.724
1003,47.888,46.684
1004,47.85,46.716
1005,47.82,46.686
1006,47.798,46.688
1007,47.864,46.648
1008,47.866,46.648
1009,47.902,46.642
1010,47.872,46.72
1011,47.858,46.73
1012,47.786,46.838
1013,47.798,46.848
1014,47.778,46.738
1015,47.86,46.744
1016,47.882,46.834
1017,47.794,46.89
1018,47.794,46.932
1019,47.862,46.916
1020,47.81,46.914
1021,47.802,46.914
1022,47.792,46.914
1023,47.83,46.854
1024,47.82,46.84
1025,47.888,46.83
1026,47.884,46.836
1027,47.848,46.838
1028,47.924,46.872
1029,47.952,46.87
1030,47.998,46.894
1031,48.038,46.808
1032,48.08,46.806
1033,48.054,46.826
1034,47.992,46.896
1035,48.06,46.958
1036,48.06,46.88
1037,48.076,46.86
1038,48.082,46.868
1039,48.044,46.874
1040,48.03,46.844
1041,48.022,46.91
1042,47.992,46.898
1043,48.01,46.944
1044,48.032,46.932
1045,48.06,46.966
1046,48.044,46.92
1047,48.162,46.944
1048,48.16,47.004
1049,48.154,47.032
1050,48.128,47.04
1051,48.17,47.012
1052,48.198,46.988
1053,48.194,47.03
1054,48.182,47.016
1055,48.146,47.066
1056,48.154,47.172
1057,48.114,47.208
1058,48.07,47.2
1059,48.048,47.202
1060,48.124,47.18
1061,48.12,47.144
1062,48.104,47.194
1063,48.064,47.244
1064,48.08,47.338
1065,48.058,47.294
1066,48.052,47.28
1067,48.076,47.382
1068,48.092,47.312
1069,48.14,47.302
1070,48.09,47.314
1071,48.104,47.304
1072,48.136,47.34
1073,48.078,47.33
1074,48.096,47.412
1075,48.04,47.428
1076,48.108,47.458
1077,48.028,47.44
1078,48.034,47.46
1079,48.116,47.456
1080,48.112,47.45
1081,48.072,47.418
1082,48.076,47.374
1083,48.038,47.378
1084,48.038,47.266
1085,48.01,47.312
1086,48.064,47.298
1087,48.1,47.326
1088,48.106,47.276
1089,48.146,47.302
1090,48.132,47.326
1091,48.102,47.4
1092,48.082,47.416
1093,48.078,47.366
1094,48.018,47.36
1095,47.98,47.426
1096,47.89,47.446
1097,47.916,47.482
1098,47.984,47.406
1099,47.986,47.364
1100,47.962,47.366
1101,47.97,47.398
1102,47.998,47.37
1103,48.076,47.364
1104,48.138,47.4
1105,48.09,47.406
1106,48.072,47.418
1107,48.058,47.422
1108,47.946,47.414
1109,47.932,47.438
1110,47.97,47.47
1111,47.946,47.514
1112,47.956,47.534
1113,47.994,47.56
1114,48.072,47.504
1115,48.106,47.548
1116,48.196,47.518
1117,48.182,47.54
1118,48.128,47.46
1119,48.21,47.482
1120,48.232,47.458
1121,48.26,47.434
1122,48.264,47.398
1123,48.266,47.424
1124,48.354,47.388
1125,48.462,47.354
1126,48.434,47.4
1127,48.424,47.37
1128,48.356,47.324
1129,48.398,47.304
1130,48.404,47.31
1131,48.396,47.418
1132,48.306,47.44
1133,48.354,47.468
1134,48.402,47.4
1135,48.344,47.368
1136,48.356,47.352
1137,48.404,47.31
1138,48.452,47.374
1139,48.552,47.38
1140,48.51,47.368
1141,48.562,47.398
1142,48.552,47.4
1143,48.504,47.43
1144,48.536,47.424
1145,48.612,47.474
1146,48.566,47.578
1147,48.556,47.678
1148,48.59,47.69
1149,48.65,47.67
1150,48.6,47.702
1151,48.594,47.776
1152,48.68,47.81
1153,48.72,47.876
1154,48.802,47.888
1155,48.842,47.916
1156,48.912,47.934
1157,48.868,47.922
1158,48.908,47.936
1159,48.878,47.95
1160,48.836,47.964
1161,48.856,47.894
1162,48.84,47.894
1163,48.842,47.918
1164,48.834,47.916
1165,48.778,47.926
1166,48.862,47.946
1167,48.822,48.002
1168,48.654,48.02
1169,48.686,48.074
1170,48.708,48.148
1171,48.818,48.098
1172,48.892,48.104
1173,48.92,48.084
1174,48.888,48.038
1175,48.876,48.064
1176,48.89,48.092
1177,48.798,48.058
1178,48.77,48.092
1179,48.806,48.158
1180,48.832,48.14
1181,48.888,48.196
1182,48.842,48.256
1183,48.87,48.248
1184,48.89,48.216
1185,48.908,48.252
1186,48.966,48.218
1187,48.994,48.226
1188,48.928,48.28
1189,48.92,48.204
1190,48.832,48.224
1191,48.79,48.232
1192,48.802,48.26
1193,48.728,48.252
1194,48.664,48.3
1195,48.692,48.282
1196,48.614,48.31
1197,48.598,48.364
1198,48.604,48.33
1199,48.566,48.27
1200,48.548,48.206
1201,48.588,48.146
1202,48.53,48.044
1203,48.472,47.976
1204,48.458,47.994
1205,48.444,48.07
1206,48.428,48.112
1207,48.45,48.134
1208,48.372,48.094
1209,48.356,48.026
1210,48.372,48.106
1211,48.406,48.104
1212,48.406,48.048
1213,48.392,48.112
1214,48.354,48.136
1215,48.358,48.162
1216,48.374,48.146
1217,48.39,48.122
1218,48.398,48.256
1219,48.46,48.194
1220,48.472,48.23
1221,48.384,48.27
1222,48.416,48.332
1223,48.36,48.374
1224,48.34,48.326
1225,48.326,48.368
1226,48.402,48.314
1227,48.404,48.306
1228,48.294,48.292
1229,48.308,48.29
1230,48.36,48.222
1231,48.41,48.214
1232,48.546,48.186
1233,48.544,48.214
1234,48.548,48.242
1235,48.528,48.246
1236,48.552,48.312
1237,48.522,48.312
1238,48.51,48.278
1239,48.518,48.328
1240,48.498,48.27
1241,48.51,48.212
1242,48.54,48.218
1243,48.566,48.258
1244,48.596,48.274
1245,48.546,48.232
1246,48.522,48.22
1247,48.544,48.222
1248,48.548,48.266
1249,48.524,48.28
1250,48.53,48.28
1251,48.534,48.324
1252,48.544,48.406
1253,48.576,48.424
1254,48.574,48.4
1255,48.516,48.334
1256,48.422,48.304
1257,48.454,48.29
1258,48.414,48.284
1259,48.428,48.32
1260,48.47,48.362
1261,48.516,48.364
1262,48.504,48.434
1263,48.602,48.438
1264,48.652,48.382
1265,48.598,48.382
1266,48.662,48.428
1267,48.61,48.426
1268,48.622,48.432
1269,48.648,48.394
1270,48.598,48.408
1271,48.652,48.436
1272,48.686,48.508
1273,48.716,48.508
1274,48.74,48.558
1275,48.8,48.544
1276,48.846,48.542
1277,48.808,48.552
1278,48.786,48.54
1279,48.786,48.512
1280,48.764,48.422
1281,48.764,48.452
1282,48.754,48.492
1283,48.782,48.438
1284,48.798,48.504
1285,48.75,48.502
1286,48.794,48.48
1287,48.826,48.562
1288,48.8,48.59
1289,48.816,48.56
1290,48.806,48.64
1291,48.838,48.614
1292,48.824,48.63
1293,48.856,48.686
1294,48.876,48.706
1295,48.916,48.644
1296,48.938,48.604
1297,48.966,48.544
1298,48.916,48.572
1299,48.914,48.552
1300,48.854,48.536
1301,48.868,48.584
1302,48.934,48.628
1303,48.89,48.564
1304,48.796,48.564
1305,48.738,48.538
1306,48.738,48.486
1307,48.728,48.484
1308,48.768,48.524
1309,48.776,48.474
1310,48.764,48.512
1311,48.72,48.508
1312,48.7,48.526
1313,48.682,48.55
1314,48.728,48.538
1315,48.708,48.516
1316,48.672,48.492
1317,48.644,48.552
1318,48.672,48.534
1319,48.672,48.564
1320,48.636,48.574
1321,48.61,48.58
1322,48.646,48.636
1323,48.64,48.562
1324,48.654,48.556
1325,48.686,48.432
1326,48.672,48.432
1327,48.694,48.512
1328,48.604,48.502
1329,48.618,48.582
1330,48.524,48.616
1331,48.528,48.684
1332,48.552,48.678
1333,48.518,48.642
1334,48.41,48.714
1335,48.404,48.714
1336,48.384,48.716
1337,48.448,48.752
1338,48.534,48.696
1339,48.572,48.726
1340,48.578,48.726
1341,48.556,48.812
1342,48.546,48.872
1343,48.556,48.86
1344,48.604,48.77
1345,48.5,48.736
1346,48.558,48.752
1347,48.612,48.758
1348,48.6,48.79
1349,48.55,48.726
1350,48.49,48.838
1351,48.53,48.9
1352,48.51,48.918
1353,48.554,48.92
1354,48.576,48.902
1355,48.596,48.914
1356,48.584,48.986
1357,48.53,48.956
1358,48.524,48.976
1359,48.562,48.93
1360,48.522,48.9
