time,GA_mean,GB_mean
426,6.622,7.4
427,6.624,7.418
428,6.646,7.428
429,6.632,7.452
430,6.662,7.454
431,6.69,7.468
432,6.692,7.508
433,6.728,7.524
434,6.742,7.564
435,6.78,7.532
436,6.798,7.526
437,6.816,7.536
438,6.83,7.58
439,6.858,7.622
440,6.888,7.632
441,6.912,7.666
442,6.932,7.682
443,6.952,7.722
444,6.97,7.75
445,6.998,7.768
446,7.018,7.82
447,7.04,7.856
448,7.092,7.914
449,7.12,7.944
450,7.144,7.946
451,7.13,8.01
452,7.172,8.058
453,7.21,8.09
454,7.252,8.114
455,7.264,8.15
456,7.29,8.186
457,7.306,8.202
458,7.324,8.254
459,7.324,8.276
460,7.342,8.292
461,7.384,8.296
462,7.418,8.36
463,7.458,8.368
464,7.464,8.392
465,7.456,8.382
466,7.48,8.376
467,7.49,8.41
468,7.538,8.424
469,7.518,8.442
470,7.538,8.484
471,7.566,8.522
472,7.58,8.558
473,7.624,8.556
474,7.638,8.592
475,7.616,8.626
476,7.648,8.686
477,7.656,8.698
478,7.688,8.722
479,7.754,8.748
480,7.778,8.794
481,7.79,8.814
482,7.794,8.832
483,7.804,8.816
484,7.844,8.854
485,7.842,8.882
486,7.88,8.922
487,7.896,8.908
488,7.928,8.924
489,7.944,8.922
490,7.976,8.91
491,8.02,8.934
492,8.046,8.976
493,8.096,8.994
494,8.094,9.014
495,8.1,9.03
496,8.09,9.07
497,8.134,9.068
498,8.146,9.096
499,8.166,9.116
500,8.18,9.124
501,8.2,9.17
502,8.188,9.206
503,8.238,9.22
504,8.298,9.226
505,8.35,9.226
506,8.41,9.254
507,8.454,9.256
508,8.474,9.228
509,8.502,9.268
510,8.518,9.284
511,8.508,9.294
512,8.532,9.338
513,8.568,9.342
514,8.576,9.354
515,8.59,9.346
516,8.626,9.412
517,8.648,9.416
518,8.686,9.43
519,8.73,9.492
520,8.774,9.486
521,8.804,9.514
522,8.846,9.536
523,8.886,9.554
524,8.888,9.572
525,8.936,9.54
526,8.968,9.578
527,8.92,9.57
528,8.964,9.604
529,8.968,9.63
530,9.014,9.65
531,9.038,9.668
532,9.084,9.662
533,9.128,9.668
534,9.162,9.708
535,9.172,9.744
536,9.156,9.786
537,9.172,9.806
538,9.216,9.776
539,9.242,9.802
540,9.282,9.808
541,9.308,9.812
542,9.324,9.852
543,9.354,9.85
544,9.38,9.876
545,9.4,9.902
546,9.392,9.928
547,9.402,9.952
548,9.428,9.948
549,9.43,9.974
550,9.45,9.976
551,9.502,9.956
552,9.538,9.952
553,9.578,9.986
554,9.58,9.984
555,9.586,10.014
556,9.614,10.024
557,9.614,10.052
558,9.62,10.088
559,9.616,10.118
560,9.6,10.16
561,9.588,10.176
562,9.594,10.218
563,9.626,10.248
564,9.646,10.292
565,9.65,10.308
566,9.684,10.334
567,9.678,10.344
568,9.688,10.338
569,9.702,10.368
570,9.706,10.416
571,9.746,10.414
572,9.74,10.426
573,9.77,10.44
574,9.762,10.452
575,9.772,10.48
576,9.814,10.516
577,9.816,10.548
578,9.844,10.598
579,9.91,10.604
580,9.954,10.598
581,10.008,10.608
582,10.012,10.648
583,9.994,10.68
584,10.034,10.706
585,10.082,10.742
586,10.11,10.766
587,10.11,10.768
588,10.104,10.804
589,10.15,10.812
590,10.168,10.852
591,10.186,10.894
592,10.19,10.916
593,10.23,10.946
594,10.248,10.956
595,10.242,11.0
596,10.284,11.04
597,10.272,11.056
598,10.334,11.12
599,10.324,11.102
600,10.326,11.086
601,10.366,11.082
602,10.398,11.078
603,10.426,11.126
604,10.46,11.132
605,10.478,11.172
606,10.528,11.208
607,10.554,11.27
608,10.596,11.292
609,10.612,11.32
610,10.624,11.336
611,10.644,11.356
612,10.652,11.38
613,10.654,11.378
614,10.704,11.394
615,10.708,11.398
616,10.726,11.408
617,10.726,11.43
618,10.746,11.492
619,10.81,11.516
620,10.82,11.528
621,10.828,11.53
622,10.854,11.57
623,10.872,11.622
624,10.864,11.612
625,10.886,11.642
626,10.932,11.652
627,10.944,11.644
628,10.972,11.604
629,10.992,11.614
630,10.964,11.636
631,10.99,11.682
632,10.984,11.682
633,10.986,11.722
634,10.978,11.764
635,11.01,11.754
636,11.03,11.838
637,11.056,11.828
638,11.062,11.874
639,11.1,11.88
640,11.138,11.92
641,11.21,11.956
642,11.238,11.942
643,11.27,11.976
644,11.276,11.996
645,11.326,12.01
646,11.324,12.03
647,11.348,12.032
648,11.382,12.04
649,11.456,12.04
650,11.484,12.032
651,11.496,12.056
652,11.498,12.102
653,11.536,12.106
654,11.556,12.114
655,11.612,12.11
656,11.632,12.128
657,11.66,12.148
658,11.67,12.188
659,11.708,12.218
660,11.692,12.232
661,11.696,12.258
662,11.692,12.29
663,11.712,12.274
664,11.75,12.266
665,11.742,12.286
666,11.73,12.288
667,11.746,12.276
668,11.772,12.274
669,11.822,12.322
670,11.852,12.34
671,11.876,12.334
672,11.908,12.376
673,11.934,12.396
674,11.92,12.378
675,11.96,12.366
676,11.95,12.378
677,11.97,12.384
678,11.99,12.4
679,12.004,12.392
680,12.002,12.376
681,12.016,12.44
682,12.008,12.47
683,12.01,12.484
684,12.02,12.54
685,12.022,12.536
686,12.068,12.564
687,12.034,12.608
688,12.078,12.594
689,12.082,12.6
690,12.102,12.59
691,12.116,12.646
692,12.164,12.668
693,12.192,12.672
694,12.182,12.666
695,12.206,12.668
696,12.2,12.698
697,12.206,12.66
698,12.212,12.706
699,12.21,12.74
700,12.184,12.756
701,12.206,12.702
702,12.212,12.732
703,12.238,12.74
704,12.274,12.762
705,12.304,12.768
706,12.344,12.782
707,12.356,12.776
708,12.374,12.78
709,12.384,12.786
710,12.402,12.788
711,12.388,12.75
712,12.422,12.714
713,12.414,12.716
714,12.432,12.738
715,12.446,12.742
716,12.458,12.794
717,12.472,12.838
718,12.49,12.832
719,12.536,12.826
720,12.568,12.848
721,12.552,12.89
722,12.546,12.874
723,12.57,12.9
724,12.6,12.908
725,12.666,12.906
726,12.67,12.916
727,12.714,12.892
728,12.732,12.896
729,12.732,12.9
730,12.764,12.97
731,12.808,12.996
732,12.806,12.996
733,12.854,13.042
734,12.884,13.102
735,12.928,13.08
736,12.976,13.092
737,12.978,13.104
738,13.042,13.096
739,13.018,13.102
740,13.024,13.158
741,13.02,13.168
742,13.066,13.134
743,13.088,13.168
744,13.116,13.172
745,13.106,13.166
746,13.148,13.194
747,13.198,13.192
748,13.172,13.236
749,13.206,13.204
750,13.232,13.232
751,13.224,13.24
752,13.212,13.234
753,13.208,13.254
754,13.234,13.284
755,13.248,13.31
756,13.266,13.302
757,13.268,13.29
758,13.286,13.382
759,13.306,13.354
760,13.318,13.36
761,13.342,13.386
762,13.358,13.366
763,13.39,13.336
764,13.428,13.344
765,13.458,13.358
766,13.462,13.352
767,13.522,13.338
768,13.522,13.366
769,13.546,13.362
770,13.532,13.384
771,13.544,13.454
772,13.568,13.442
773,13.56,13.452
774,13.55,13.488
775,13.558,13.478
776,13.564,13.434
777,13.558,13.444
778,13.566,13.448
779,13.56,13.512
780,13.554,13.506
781,13.578,13.542
782,13.63,13.572
783,13.646,13.558
784,13.672,13.586
785,13.694,13.604
786,13.686,13.632
787,13.688,13.666
788,13.724,13.668
789,13.738,13.7
790,13.774,13.704
791,13.814,13.682
792,13.844,13.714
793,13.852,13.728
794,13.868,13.742
795,13.896,13.782
796,13.92,13.802
797,13.9,13.816
798,13.93,13.836
799,13.892,13.862
800,13.88,13.856
801,13.842,13.864
802,13.886,13.87
803,13.876,13.892
804,13.854,13.914
805,13.864,13.872
806,13.866,13.87
807,13.87,13.9
808,13.886,13.894
809,13.936,13.876
810,13.95,13.932
811,13.97,13.958
812,13.954,13.968
813,14.014,13.95
814,14.034,13.992
815,14.044,14.002
816,14.022,14.0
817,14.032,13.982
818,14.042,13.986
819,14.066,13.956
820,14.05,13.974
821,14.046,13.946
822,14.042,13.96
823,14.02,13.958
824,14.076,13.934
825,14.096,13.882
826,14.094,13.922
827,14.038,13.904
828,14.098,13.904
829,14.074,13.894
830,14.07,13.948
831,14.082,13.958
832,14.12,13.948
833,14.122,13.928
834,14.154,13.898
835,14.18,13.914
836,14.16,13.894
837,14.162,13.882
838,14.13,13.894
839,14.106,13.918
840,14.134,13.938
841,14.13,13.962
842,14.124,13.986
843,14.092,13.972
844,14.088,13.986
845,14.1,14.0
846,14.088,14.026
847,14.07,14.054
848,14.058,14.088
849,14.044,14.098
850,14.054,14.126
851,14.1,14.14
852,14.118,14.134
853,14.11,14.188
854,14.148,14.202
855,14.16,14.204
856,14.182,14.262
857,14.174,14.272
858,14.196,14.296
859,14.164,14.342
860,14.168,14.346
861,14.166,14.394
862,14.184,14.406
863,14.184,14.436
864,14.19,14.458
865,14.23,14.498
866,14.206,14.514
867,14.172,14.506
868,14.19,14.532
869,14.188,14.53
870,14.196,14.542
871,14.224,14.55
872,14.244,14.562
873,14.252,14.55
874,14.294,14.574
875,14.308,14.608
876,14.346,14.63
877,14.386,14.622
878,14.41,14.652
879,14.394,14.616
880,14.406,14.65
881,14.392,14.626
882,14.38,14.62
883,14.404,14.668
884,14.406,14.688
885,14.44,14.706
886,14.418,14.71
887,14.45,14.71
888,14.428,14.736
889,14.418,14.732
890,14.434,14.712
891,14.464,14.734
892,14.486,14.73
893,14.498,14.728
894,14.516,14.726
895,14.534,14.748
896,14.594,14.736
897,14.608,14.718
898,14.672,14.714
899,14.674,14.728
900,14.672,14.738
901,14.71,14.744
902,14.742,14.746
903,14.786,14.774
904,14.814,14.784
905,14.838,14.782
906,14.81,14.81
907,14.832,14.804
908,14.836,14.868
909,14.852,14.858
910,14.844,14.876
911,14.822,14.844
912,14.774,14.872
913,14.812,14.902
914,14.83,14.902
915,14.858,14.888
916,14.836,14.878
917,14.826,14.888
918,14.842,14.862
919,14.84,14.846
920,14.828,14.846
921,14.828,14.83
922,14.786,14.792
923,14.772,14.832
924,14.784,14.824
925,14.844,14.816
926,14.842,14.86
927,14.84,14.876
928,14.88,14.882
929,14.892,14.89
930,14.876,14.924
931,14.884,14.904
932,14.916,14.896
933,14.932,14.866
934,14.93,14.874
935,14.922,14.864
936,14.982,14.92
937,14.986,14.934
938,14.95,14.948
939,14.95,14.956
940,14.978,14.95
941,14.962,14.944
942,14.962,14.93
943,14.952,14.958
944,14.948,14.948
945,14.932,14.94
946,14.938,14.936
947,14.922,14.968
948,14.912,14.966
949,14.902,15.004
950,14.912,15.056
951,14.94,15.054
952,14.934,15.05
953,14.944,15.024
954,14.936,15.056
955,14.882,15.044
956,14.87,15.014
957,14.874,15.04
958,14.872,15.08
959,14.886,15.086
960,14.884,15.094
961,14.872,15.116
962,14.85,15.144
963,14.842,15.154
964,14.852,15.156
965,14.878,15.202
966,14.904,15.204
967,14.944,15.216
968,14.954,15.178
969,14.946,15.152
970,14.95,15.154
971,14.908,15.218
972,14.904,15.244
973,14.926,15.214
974,14.938,15.256
975,14.944,15.282
976,14.942,15.312
977,14.93,15.314
978,14.914,15.292
979,14.964,15.346
980,14.968,15.37
981,14.958,15.374
982,14.98,15.414
983,15.006,15.388
984,14.996,15.386
985,14.986,15.396
986,14.996,15.378
987,14.988,15.382
988,14.984,15.37
989,15.04,15.388
990,15.016,15.4
991,15.028,15.378
992,15.04,15.374
993,15.056,15.338
994,15.096,15.358
995,15.136,15.374
996,15.156,15.36
997,15.166,15.304
998,15.178,15.286
999,15.188,15.28
1000,15.194,15.294
1001,15.234,15.352
1002,15.24,15.346
1003,15.244,15.352
1004,15.26,15.346
1005,15.244,15.396
1006,15.246,15.408
1007,15.268,15.416
1008,15.292,15.42
1009,15.308,15.44
1010,15.266,15.442
1011,15.246,15.442
1012,15.304,15.442
1013,15.324,15.444
1014,15.354,15.478
1015,15.386,15.528
1016,15.386,15.532
1017,15.384,15.554
1018,15.412,15.564
1019,15.44,15.516
1020,15.462,15.556
1021,15.496,15.572
1022,15.47,15.572
1023,15.512,15.628
1024,15.62,15.612
1025,15.582,15.594
1026,15.57,15.556
1027,15.6,15.544
1028,15.602,15.538
1029,15.568,15.534
1030,15.57,15.528
1031,15.592,15.518
1032,15.61,15.536
1033,15.568,15.558
1034,15.548,15.546
1035,15.598,15.562
1036,15.578,15.536
1037,15.58,15.508
1038,15.592,15.474
1039,15.566,15.468
1040,15.54,15.466
1041,15.57,15.498
1042,15.638,15.49
1043,15.598,15.498
1044,15.578,15.508
1045,15.562,15.518
1046,15.576,15.554
1047,15.566,15.59
1048,15.534,15.532
1049,15.552,15.522
1050,15.544,15.52
1051,15.546,15.532
1052,15.526,15.52
1053,15.536,15.546
1054,15.568,15.62
1055,15.54,15.654
1056,15.52,15.652
1057,15.5,15.648
1058,15.52,15.668
1059,15.494,15.7
1060,15.518,15.71
1061,15.55,15.7
1062,15.56,15.714
1063,15.576,15.744
1064,15.536,15.714
1065,15.582,15.666
1066,15.58,15.636
1067,15.538,15.618
1068,15.572,15.614
1069,15.59,15.606
1070,15.554,15.576
1071,15.574,15.55
1072,15.588,15.572
1073,15.58,15.58
1074,15.606,15.578
1075,15.61,15.556
1076,15.612,15.568
1077,15.612,15.512
1078,15.596,15.51
1079,15.584,15.522
1080,15.596,15.556
1081,15.636,15.586
1082,15.58,15.582
1083,15.564,15.608
1084,15.596,15.61
1085,15.628,15.6
1086,15.604,15.596
1087,15.652,15.626
1088,15.642,15.62
1089,15.682,15.646
1090,15.686,15.634
1091,15.688,15.686
1092,15.664,15.684
1093,15.666,15.67
1094,15.664,15.662
1095,15.682,15.664
1096,15.67,15.64
1097,15.678,15.64
1098,15.7,15.63
1099,15.722,15.666
1100,15.73,15.602
1101,15.698,15.626
1102,15.706,15.62
1103,15.694,15.614
1104,15.736,15.612
1105,15.74,15.612
1106,15.79,15.606
1107,15.806,15.648
1108,15.758,15.62
1109,15.766,15.592
1110,15.754,15.608
1111,15.786,15.612
1112,15.83,15.638
1113,15.83,15.608
1114,15.792,15.604
1115,15.802,15.604
1116,15.832,15.57
1117,15.858,15.56
1118,15.824,15.596
1119,15.828,15.608
1120,15.81,15.598
1121,15.788,15.592
1122,15.776,15.612
1123,15.814,15.586
1124,15.83,15.61
1125,15.814,15.65
1126,15.856,15.66
1127,15.88,15.662
1128,15.864,15.674
1129,15.826,15.682
1130,15.816,15.686
1131,15.798,15.708
1132,15.788,15.69
1133,15.802,15.702
1134,15.83,15.658
1135,15.776,15.654
1136,15.75,15.678
1137,15.724,15.67
1138,15.722,15.672
1139,15.742,15.65
1140,15.734,15.644
1141,15.684,15.66
1142,15.666,15.664
1143,15.64,15.626
1144,15.632,15.664
1145,15.668,15.658
1146,15.652,15.69
1147,15.65,15.67
1148,15.67,15.722
1149,15.698,15.766
1150,15.674,15.772
1151,15.674,15.754
1152,15.652,15.744
1153,15.662,15.706
1154,15.672,15.7
1155,15.664,15.71
1156,15.698,15.678
1157,15.686,15.66
1158,15.696,15.644
1159,15.692,15.668
1160,15.73,15.66
1161,15.734,15.668
1162,15.768,15.692
1163,15.724,15.692
1164,15.706,15.674
1165,15.722,15.702
1166,15.732,15.692
1167,15.718,15.698
1168,15.766,15.65
1169,15.776,15.648
1170,15.742,15.738
1171,15.742,15.708
1172,15.716,15.704
1173,15.722,15.704
1174,15.704,15.674
1175,15.67,15.664
1176,15.69,15.648
1177,15.672,15.626
1178,15.7,15.638
1179,15.704,15.648
1180,15.69,15.686
1181,15.726,15.684
1182,15.75,15.7
1183,15.772,15.69
1184,15.778,15.738
1185,15.786,15.706
1186,15.796,15.694
1187,15.786,15.686
1188,15.79,15.67
1189,15.774,15.67
1190,15.778,15.686
1191,15.762,15.684
1192,15.79,15.674
1193,15.798,15.684
1194,15.81,15.708
1195,15.848,15.72
1196,15.844,15.72
1197,15.842,15.712
1198,15.842,15.732
1199,15.834,15.748
1200,15.756,15.776
1201,15.79,15.778
1202,15.824,15.798
1203,15.834,15.784
1204,15.824,15.81
1205,15.82,15.908
1206,15.81,15.88
1207,15.822,15.896
1208,15.796,15.956
1209,15.816,15.954
1210,15.872,15.992
1211,15.884,16.024
1212,15.862,16.01
1213,15.834,16.024
1214,15.82,16.03
1215,15.838,16.052
1216,15.828,16.012
1217,15.824,15.998
1218,15.83,15.95
1219,15.844,15.922
1220,15.832,15.916
1221,15.842,15.9
1222,15.824,15.888
1223,15.822,15.864
1224,15.786,15.854
1225,15.786,15.828
1226,15.766,15.84
1227,15.754,15.804
1228,15.734,15.818
1229,15.704,15.774
1230,15.746,15.802
1231,15.708,15.788
1232,15.68,15.774
1233,15.646,15.812
1234,15.63,15.856
1235,15.648,15.904
1236,15.648,15.896
1237,15.642,15.9
1238,15.642,15.918
1239,15.66,15.872
1240,15.672,15.914
1241,15.65,15.944
1242,15.696,15.928
1243,15.704,15.916
1244,15.722,15.93
1245,15.74,15.926
1246,15.758,15.924
1247,15.74,15.974
1248,15.756,16.01
1249,15.78,16.004
1250,15.794,16.002
1251,15.746,15.964
1252,15.736,15.98
1253,15.768,15.94
1254,15.802,15.918
1255,15.808,15.894
1256,15.822,15.91
1257,15.814,15.896
1258,15.792,15.912
1259,15.768,15.902
1260,15.748,15.932
1261,15.762,15.922
1262,15.76,15.96
1263,15.776,15.97
1264,15.762,15.926
1265,15.796,15.91
1266,15.804,15.914
1267,15.768,15.932
1268,15.764,15.95
1269,15.776,15.98
1270,15.774,15.988
1271,15.79,15.982
1272,15.816,15.972
1273,15.856,15.956
1274,15.83,15.996
1275,15.846,15.968
1276,15.858,15.972
1277,15.884,15.952
1278,15.914,15.91
1279,15.89,15.96
1280,15.886,15.962
1281,15.854,15.956
1282,15.838,15.944
1283,15.87,15.934
1284,15.88,15.914
1285,15.904,15.904
1286,15.89,15.884
1287,15.902,15.898
1288,15.898,15.858
1289,15.904,15.848
1290,15.934,15.86
1291,15.944,15.854
1292,15.93,15.838
1293,15.954,15.792
1294,15.966,15.774
1295,15.942,15.76
1296,15.942,15.748
1297,15.91,15.774
1298,15.906,15.734
1299,15.876,15.722
1300,15.854,15.674
1301,15.84,15.68
1302,15.842,15.692
1303,15.848,15.712
1304,15.88,15.762
1305,15.88,15.726
1306,15.936,15.728
1307,15.99,15.722
1308,15.994,15.74
1309,15.946,15.766
1310,15.992,15.754
1311,15.988,15.756
1312,15.978,15.714
1313,15.92,15.71
1314,15.96,15.656
1315,16.002,15.642
1316,15.994,15.652
1317,15.968,15.696
1318,15.96,15.716
1319,15.94,15.744
1320,15.926,15.692
1321,15.882,15.69
1322,15.846,15.694
1323,15.89,15.704
1324,15.898,15.73
1325,15.884,15.772
1326,15.888,15.786
1327,15.908,15.786
1328,15.928,15.778
1329,15.908,15.8
1330,15.912,15.76
1331,15.944,15.774
1332,15.894,15.714
1333,15.898,15.712
1334,15.876,15.66
1335,15.884,15.672
1336,15.84,15.65
1337,15.818,15.638
1338,15.842,15.666
1339,15.908,15.652
1340,15.858,15.662
1341,15.818,15.664
1342,15.844,15.692
1343,15.836,15.66
1344,15.85,15.658
1345,15.894,15.636
1346,15.874,15.666
1347,15.886,15.684
1348,15.918,15.728
1349,15.948,15.754
1350,15.96,15.702
1351,15.97,15.652
1352,15.904,15.63
1353,15.942,15.624
1354,15.964,15.628
1355,15.946,15.606
1356,15.938,15.648
1357,15.924,15.704
1358,15.932,15.744
1359,15.908,15.752
1360,15.886,15.74
