time,GA_mean,GB_mean
426,0.0,17.548
427,0.0,17.542
428,0.0,17.584
429,0.0,17.626
430,0.0,17.598
431,0.0,17.662
432,0.0,17.692
433,0.0,17.764
434,0.0,17.806
435,0.0,17.838
436,0.0,17.914
437,0.0,18.0
438,0.0,18.08
439,0.0,18.076
440,0.0,18.164
441,0.0,18.156
442,0.0,18.172
443,0.0,18.186
444,0.0,18.252
445,0.0,18.298
446,0.0,18.364
447,0.0,18.46
448,0.0,18.522
449,0.0,18.6
450,0.0,18.65
451,0.0,18.75
452,0.0,18.788
453,0.0,18.838
454,0.0,18.872
455,0.0,18.934
456,0.0,18.966
457,0.0,19.036
458,0.0,19.122
459,0.0,19.11
460,0.0,19.152
461,0.0,19.202
462,0.0,19.236
463,0.0,19.29
464,0.0,19.386
465,0.0,19.452
466,0.0,19.466
467,0.0,19.47
468,0.0,19.536
469,0.0,19.562
470,0.0,19.586
471,0.0,19.654
472,0.0,19.73
473,0.0,19.732
474,0.0,19.778
475,0.0,19.836
476,0.0,19.854
477,0.0,19.934
478,0.0,19.908
479,0.0,19.934
480,0.0,20.014
481,0.0,20.086
482,0.0,20.124
483,0.0,20.198
484,0.0,20.208
485,0.0,20.274
486,0.0,20.3
487,0.0,20.298
488,0.0,20.316
489,0.0,20.378
490,0.0,20.412
491,0.0,20.436
492,0.0,20.53
493,0.0,20.558
494,0.0,20.576
495,0.0,20.584
496,0.0,20.678
497,0.0,20.732
498,0.0,20.764
499,0.0,20.804
500,0.0,20.854
501,0.0,20.948
502,0.0,20.972
503,0.0,21.058
504,0.0,21.148
505,0.0,21.278
506,0.0,21.284
507,0.0,21.328
508,0.0,21.39
509,0.0,21.438
510,0.0,21.468
511,0.0,21.528
512,0.0,21.57
513,0.0,21.604
514,0.0,21.646
515,0.0,21.71
516,0.0,21.768
517,0.0,21.786
518,0.0,21.816
519,0.0,21.84
520,0.0,21.936
521,0.0,21.972
522,0.0,22.014
523,0.0,21.958
524,0.0,22.0
525,0.0,21.996
526,0.0,22.026
527,0.0,22.07
528,0.0,22.118
529,0.0,22.164
530,0.0,22.22
531,0.0,22.236
532,0.0,22.328
533,0.0,22.392
534,0.0,22.448
535,0.0,22.482
536,0.0,22.49
537,0.0,22.554
538,0.0,22.61
539,0.0,22.682
540,0.0,22.716
541,0.0,22.698
542,0.0,22.726
543,0.0,22.78
544,0.0,22.83
545,0.0,22.904
546,0.0,22.888
547,0.0,22.926
548,0.0,22.958
549,0.0,22.982
550,0.0,23.018
551,0.0,23.104
552,0.0,23.038
553,0.0,23.07
554,0.0,23.062
555,0.0,23.142
556,0.0,23.204
557,0.0,23.226
558,0.0,23.226
559,0.0,23.282
560,0.0,23.314
561,0.0,23.322
562,0.0,23.35
563,0.0,23.392
564,0.0,23.428
565,0.0,23.464
566,0.0,23.476
567,0.0,23.484
568,0.0,23.52
569,0.0,23.58
570,0.0,23.61
571,0.0,23.69
572,0.0,23.714
573,0.0,23.788
574,0.0,23.804
575,0.0,23.86
576,0.0,23.878
577,0.0,23.96
578,0.0,24.038
579,0.0,24.108
580,0.0,24.152
581,0.0,24.212
582,0.0,24.182
583,0.0,24.176
584,0.0,24.228
585,0.0,24.228
586,0.0,24.284
587,0.0,24.312
588,0.0,24.362
589,0.0,24.438
590,0.0,24.454
591,0.0,24.506
592,0.0,24.588
593,0.0,24.554
594,0.0,24.594
595,0.0,24.622
596,0.0,24.612
597,0.0,24.658
598,0.0,24.696
599,0.0,24.692
600,0.0,24.704
601,0.0,24.734
602,0.0,24.754
603,0.0,24.808
604,0.0,24.856
605,0.0,24.91
606,0.0,24.928
607,0.0,24.944
608,0.0,25.012
609,0.0,25.104
610,0.0,25.066
611,0.0,25.074
612,0.0,25.074
613,0.0,25.102
614,0.0,25.128
615,0.0,25.186
616,0.0,25.286
617,0.0,25.274
618,0.0,25.356
619,0.0,25.412
620,0.0,25.46
621,0.0,25.504
622,0.0,25.538
623,0.0,25.574
624,0.0,25.594
625,0.0,25.61
626,0.0,25.666
627,0.0,25.668
628,0.0,25.796
629,0.0,25.834
630,0.0,25.844
631,0.0,25.914
632,0.0,25.946
633,0.0,25.952
634,0.0,25.986
635,0.0,26.012
636,0.0,26.03
637,0.0,26.036
638,0.0,26.052
639,0.0,26.052
640,0.0,26.058
641,0.0,26.046
642,0.0,26.126
643,0.0,26.134
644,0.0,26.15
645,0.0,26.206
646,0.0,26.196
647,0.0,26.24
648,0.0,26.23
649,0.0,26.234
650,0.0,26.222
651,0.0,26.172
652,0.0,26.164
653,0.0,26.17
654,0.0,26.232
655,0.0,26.278
656,0.0,26.324
657,0.0,26.34
658,0.0,26.328
659,0.0,26.368
660,0.0,26.346
661,0.0,26.356
662,0.0,26.352
663,0.0,26.41
664,0.0,26.434
665,0.0,26.438
666,0.0,26.496
667,0.0,26.546
668,0.0,26.532
669,0.0,26.536
670,0.0,26.578
671,0.0,26.62
672,0.0,26.712
673,0.0,26.742
674,0.0,26.744
675,0.0,26.756
676,0.0,26.816
677,0.0,26.842
678,0.0,26.886
679,0.0,26.928
680,0.0,26.972
681,0.0,26.95
682,0.0,26.992
683,0.0,27.014
684,0.0,26.986
685,0.0,27.032
686,0.0,27.042
687,0.0,27.15
688,0.0,27.116
689,0.0,27.15
690,0.0,27.172
691,0.0,27.19
692,0.0,27.152
693,0.0,27.224
694,0.0,27.238
695,0.0,27.27
696,0.0,27.246
697,0.0,27.288
698,0.0,27.292
699,0.0,27.378
700,0.0,27.374
701,0.0,27.414
702,0.0,27.42
703,0.0,27.426
704,0.0,27.446
705,0.0,27.478
706,0.0,27.44
707,0.0,27.472
708,0.0,27.43
709,0.0,27.44
710,0.0,27.492
711,0.0,27.474
712,0.0,27.524
713,0.0,27.512
714,0.0,27.544
715,0.0,27.56
716,0.0,27.566
717,0.0,27.628
718,0.0,27.69
719,0.0,27.668
720,0.0,27.756
721,0.0,27.746
722,0.0,27.686
723,0.0,27.736
724,0.0,27.762
725,0.0,27.822
726,0.0,27.846
727,0.0,27.826
728,0.0,27.804
729,0.0,27.812
730,0.0,27.92
731,0.0,27.916
732,0.0,27.922
733,0.0,27.914
734,0.0,27.938
735,0.0,27.914
736,0.0,27.95
737,0.0,27.886
738,0.0,27.86
739,0.0,27.838
740,0.0,27.888
741,0.0,27.946
742,0.0,27.94
743,0.0,27.936
744,0.0,27.88
745,0.0,27.906
746,0.0,27.916
747,0.0,27.896
748,0.0,27.954
749,0.0,27.944
750,0.0,27.98
751,0.0,27.944
752,0.0,27.958
753,0.0,28.008
754,0.0,28.04
755,0.0,27.996
756,0.0,28.018
757,0.0,28.018
758,0.0,28.018
759,0.0,28.022
760,0.0,28.056
761,0.0,28.062
762,0.0,28.012
763,0.0,28.102
764,0.0,28.172
765,0.0,28.198
766,0.0,28.222
767,0.0,28.256
768,0.0,28.242
769,0.0,28.356
770,0.0,28.39
771,0.0,28.366
772,0.0,28.334
773,0.0,28.324
774,0.0,28.366
775,0.0,28.378
776,0.0,28.424
777,0.0,28.404
778,0.0,28.386
779,0.0,28.376
780,0.0,28.452
781,0.0,28.47
782,0.0,28.5
783,0.0,28.51
784,0.0,28.54
785,0.0,28.552
786,0.0,28.546
787,0.0,28.522
788,0.0,28.5
789,0.0,28.56
790,0.0,28.568
791,0.0,28.58
792,0.0,28.558
793,0.0,28.598
794,0.0,28.64
795,0.0,28.68
796,0.0,28.72
797,0.0,28.726
798,0.0,28.754
799,0.0,28.732
800,0.0,28.754
801,0.0,28.694
802,0.0,28.698
803,0.0,28.696
804,0.0,28.662
805,0.0,28.668
806,0.0,28.686
807,0.0,28.728
808,0.0,28.742
809,0.0,28.764
810,0.0,28.806
811,0.0,28.802
812,0.0,28.798
813,0.0,28.814
814,0.0,28.784
815,0.0,28.794
816,0.0,28.812
817,0.0,28.774
818,0.0,28.796
819,0.0,28.776
820,0.0,28.78
821,0.0,28.864
822,0.0,28.846
823,0.0,28.828
824,0.0,28.862
825,0.0,28.836
826,0.0,28.858
827,0.0,28.922
828,0.0,28.912
829,0.0,28.944
830,0.0,28.94
831,0.0,28.96
832,0.0,28.964
833,0.0,28.974
834,0.0,28.944
835,0.0,28.946
836,0.0,28.938
837,0.0,28.914
838,0.0,28.93
839,0.0,28.984
840,0.0,29.004
841,0.0,28.97
842,0.0,28.986
843,0.0,28.976
844,0.0,29.062
845,0.0,29.11
846,0.0,29.194
847,0.0,29.188
848,0.0,29.208
849,0.0,29.236
850,0.0,29.252
851,0.0,29.278
852,0.0,29.31
853,0.0,29.318
854,0.0,29.298
855,0.0,29.328
856,0.0,29.37
857,0.0,29.382
858,0.0,29.408
859,0.0,29.41
860,0.0,29.444
861,0.0,29.45
862,0.0,29.468
863,0.0,29.482
864,0.0,29.502
865,0.0,29.538
866,0.0,29.57
867,0.0,29.524
868,0.0,29.554
869,0.0,29.594
870,0.0,29.55
871,0.0,29.544
872,0.0,29.574
873,0.0,29.598
874,0.0,29.622
875,0.0,29.612
876,0.0,29.602
877,0.0,29.584
878,0.0,29.562
879,0.0,29.548
880,0.0,29.582
881,0.0,29.57
882,0.0,29.6
883,0.0,29.646
884,0.0,29.678
885,0.0,29.67
886,0.0,29.66
887,0.0,29.662
888,0.0,29.73
889,0.0,29.692
890,0.0,29.692
891,0.0,29.728
892,0.0,29.73
893,0.0,29.73
894,0.0,29.742
895,0.0,29.762
896,0.0,29.836
897,0.0,29.816
898,0.0,29.838
899,0.0,29.882
900,0.0,29.904
901,0.0,29.882
902,0.0,29.864
903,0.0,29.826
904,0.0,29.852
905,0.0,29.82
906,0.0,29.874
907,0.0,29.894
908,0.0,29.896
909,0.0,29.906
910,0.0,29.928
911,0.0,29.978
912,0.0,29.962
913,0.0,29.964
914,0.0,30.002
915,0.0,30.086
916,0.0,30.086
917,0.0,30.084
918,0.0,30.064
919,0.0,30.034
920,0.0,30.072
921,0.0,30.104
922,0.0,30.114
923,0.0,30.174
924,0.0,30.194
925,0.0,30.178
926,0.0,30.168
927,0.0,30.136
928,0.0,30.162
929,0.0,30.202
930,0.0,30.238
931,0.0,30.23
932,0.0,30.272
933,0.0,30.28
934,0.0,30.326
935,0.0,30.302
936,0.0,30.3
937,0.0,30.278
938,0.0,30.284
939,0.0,30.272
940,0.0,30.28
941,0.0,30.3
942,0.0,30.296
943,0.0,30.362
944,0.0,30.382
945,0.0,30.366
946,0.0,30.33
947,0.0,30.298
948,0.0,30.3
949,0.0,30.272
950,0.0,30.224
951,0.0,30.244
952,0.0,30.22
953,0.0,30.252
954,0.0,30.216
955,0.0,30.202
956,0.0,30.208
957,0.0,30.252
958,0.0,30.28
959,0.0,30.32
960,0.0,30.304
961,0.0,30.298
962,0.0,30.334
963,0.0,30.35
964,0.0,30.344
965,0.0,30.36
966,0.0,30.394
967,0.0,30.394
968,0.0,30.394
969,0.0,30.41
970,0.0,30.44
971,0.0,30.39
972,0.0,30.406
973,0.0,30.432
974,0.0,30.412
975,0.0,30.398
976,0.0,30.402
977,0.0,30.392
978,0.0,30.41
979,0.0,30.396
980,0.0,30.374
981,0.0,30.442
982,0.0,30.396
983,0.0,30.406
984,0.0,30.436
985,0.0,30.496
986,0.0,30.49
987,0.0,30.538
988,0.0,30.534
989,0.0,30.604
990,0.0,30.658
991,0.0,30.612
992,0.0,30.596
993,0.0,30.552
994,0.0,30.51
995,0.0,30.572
996,0.0,30.62
997,0.0,30.622
998,0.0,30.606
999,0.0,30.562
1000,0.0,30.576
1001,0.0,30.562
1002,0.0,30.604
1003,0.0,30.61
1004,0.0,30.64
1005,0.0,30.616
1006,0.0,30.566
1007,0.0,30.538
1008,0.0,30.56
1009,0.0,30.626
1010,0.0,30.624
1011,0.0,30.616
1012,0.0,30.584
1013,0.0,30.592
1014,0.0,30.654
1015,0.0,30.614
1016,0.0,30.644
1017,0.0,30.65
1018,0.0,30.63
1019,0.0,30.648
1020,0.0,30.642
1021,0.0,30.714
1022,0.0,30.708
1023,0.0,30.7
1024,0.0,30.706
1025,0.0,30.73
1026,0.0,30.694
1027,0.0,30.718
1028,0.0,30.76
1029,0.0,30.826
1030,0.0,30.8
1031,0.0,30.782
1032,0.0,30.798
1033,0.0,30.788
1034,0.0,30.82
1035,0.0,30.858
1036,0.0,30.872
1037,0.0,30.9
1038,0.0,30.824
1039,0.0,30.81
1040,0.0,30.844
1041,0.0,30.796
1042,0.0,30.816
1043,0.0,30.87
1044,0.0,30.892
1045,0.0,30.884
1046,0.0,30.888
1047,0.0,30.866
1048,0.0,30.842
1049,0.0,30.85
1050,0.0,30.85
1051,0.0,30.866
1052,0.0,30.82
1053,0.0,30.844
1054,0.0,30.886
1055,0.0,30.902
1056,0.0,30.95
1057,0.0,30.978
1058,0.0,30.958
1059,0.0,30.908
1060,0.0,30.924
1061,0.0,30.93
1062,0.0,30.96
1063,0.0,30.924
1064,0.0,30.898
1065,0.0,30.896
1066,0.0,30.904
1067,0.0,30.954
1068,0.0,30.94
1069,0.0,30.984
1070,0.0,31.01
1071,0.0,31.02
1072,0.0,31.058
1073,0.0,31.062
1074,0.0,31.028
1075,0.0,30.968
1076,0.0,30.942
1077,0.0,30.98
1078,0.0,31.016
1079,0.0,31.052
1080,0.0,31.084
1081,0.0,31.066
1082,0.0,31.086
1083,0.0,31.112
1084,0.0,31.196
1085,0.0,31.22
1086,0.0,31.25
1087,0.0,31.262
1088,0.0,31.242
1089,0.0,31.246
1090,0.0,31.204
1091,0.0,31.212
1092,0.0,31.174
1093,0.0,31.214
1094,0.0,31.224
1095,0.0,31.234
1096,0.0,31.312
1097,0.0,31.356
1098,0.0,31.424
1099,0.0,31.442
1100,0.0,31.414
1101,0.0,31.44
1102,0.0,31.458
1103,0.0,31.386
1104,0.0,31.372
1105,0.0,31.298
1106,0.0,31.266
1107,0.0,31.246
1108,0.0,31.262
1109,0.0,31.3
1110,0.0,31.312
1111,0.0,31.3
1112,0.0,31.324
1113,0.0,31.246
1114,0.0,31.294
1115,0.0,31.316
1116,0.0,31.336
1117,0.0,31.378
1118,0.0,31.366
1119,0.0,31.338
1120,0.0,31.336
1121,0.0,31.354
1122,0.0,31.4
1123,0.0,31.416
1124,0.0,31.452
1125,0.0,31.476
1126,0.0,31.412
1127,0.0,31.388
1128,0.0,31.402
1129,0.0,31.386
1130,0.0,31.414
1131,0.0,31.39
1132,0.0,31.434
1133,0.0,31.402
1134,0.0,31.382
1135,0.0,31.434
1136,0.0,31.452
1137,0.0,31.408
1138,0.0,31.424
1139,0.0,31.416
1140,0.0,31.39
1141,0.0,31.426
1142,0.0,31.448
1143,0.0,31.422
1144,0.0,31.442
1145,0.0,31.382
1146,0.0,31.372
1147,0.0,31.368
1148,0.0,31.376
1149,0.0,31.386
1150,0.0,31.444
1151,0.0,31.462
1152,0.0,31.498
1153,0.0,31.46
1154,0.0,31.408
1155,0.0,31.362
1156,0.0,31.37
1157,0.0,31.412
1158,0.0,31.4
1159,0.0,31.412
1160,0.0,31.402
1161,0.0,31.332
1162,0.0,31.304
1163,0.0,31.306
1164,0.0,31.344
1165,0.0,31.312
1166,0.0,31.302
1167,0.0,31.266
1168,0.0,31.26
1169,0.0,31.252
1170,0.0,31.3
1171,0.0,31.258
1172,0.0,31.23
1173,0.0,31.158
1174,0.0,31.134
1175,0.0,31.144
1176,0.0,31.112
1177,0.0,31.15
1178,0.0,31.152
1179,0.0,31.192
1180,0.0,31.168
1181,0.0,31.106
1182,0.0,31.032
1183,0.0,30.972
1184,0.0,31.054
1185,0.0,31.028
1186,0.0,31.016
1187,0.0,31.018
1188,0.0,31.004
1189,0.0,30.982
1190,0.0,30.986
1191,0.0,31.048
1192,0.0,31.004
1193,0.0,30.97
1194,0.0,30.952
1195,0.0,30.94
1196,0.0,30.942
1197,0.0,30.912
1198,0.0,30.88
1199,0.0,30.908
1200,0.0,30.954
1201,0.0,30.972
1202,0.0,30.956
1203,0.0,31.016
1204,0.0,30.998
1205,0.0,31.01
1206,0.0,30.982
1207,0.0,30.948
1208,0.0,30.954
1209,0.0,30.966
1210,0.0,30.982
1211,0.0,30.956
1212,0.0,30.968
1213,0.0,30.932
1214,0.0,30.936
1215,0.0,30.88
1216,0.0,30.928
1217,0.0,30.96
1218,0.0,30.934
1219,0.0,30.946
1220,0.0,30.964
1221,0.0,30.962
1222,0.0,31.002
1223,0.0,30.982
1224,0.0,30.99
1225,0.0,30.982
1226,0.0,30.99
1227,0.0,30.964
1228,0.0,30.968
1229,0.0,30.9
1230,0.0,30.876
1231,0.0,30.89
1232,0.0,30.86
1233,0.0,30.812
1234,0.0,30.802
1235,0.0,30.812
1236,0.0,30.87
1237,0.0,30.874
1238,0.0,30.906
1239,0.0,30.866
1240,0.0,30.896
1241,0.0,30.884
1242,0.0,30.854
1243,0.0,30.86
1244,0.0,30.904
1245,0.0,30.914
1246,0.0,30.93
1247,0.0,31.014
1248,0.0,31.002
1249,0.0,30.968
1250,0.0,30.958
1251,0.0,30.964
1252,0.0,30.95
1253,0.0,30.966
1254,0.0,30.902
1255,0.0,30.94
1256,0.0,30.942
1257,0.0,30.916
1258,0.0,30.894
1259,0.0,30.87
1260,0.0,30.852
1261,0.0,30.876
1262,0.0,30.834
1263,0.0,30.838
1264,0.0,30.842
1265,0.0,30.904
1266,0.0,30.95
1267,0.0,30.904
1268,0.0,30.88
1269,0.0,30.876
1270,0.0,30.948
1271,0.0,30.868
1272,0.0,30.86
1273,0.0,30.868
1274,0.0,30.872
1275,0.0,30.886
1276,0.0,30.828
1277,0.0,30.856
1278,0.0,30.86
1279,0.0,30.824
1280,0.0,30.762
1281,0.0,30.688
1282,0.0,30.746
1283,0.0,30.75
1284,0.0,30.738
1285,0.0,30.746
1286,0.0,30.792
1287,0.0,30.812
1288,0.0,30.786
1289,0.0,30.806
1290,0.0,30.874
1291,0.0,30.872
1292,0.0,30.884
1293,0.0,30.842
1294,0.0,30.884
1295,0.0,30.874
1296,0.0,30.904
1297,0.0,30.972
1298,0.0,30.926
1299,0.0,30.96
1300,0.0,30.924
1301,0.0,30.908
1302,0.0,30.95
1303,0.0,30.926
1304,0.0,30.914
1305,0.0,30.956
1306,0.0,30.954
1307,0.0,30.926
1308,0.0,30.99
1309,0.0,30.986
1310,0.0,30.972
1311,0.0,30.942
1312,0.0,30.94
1313,0.0,30.952
1314,0.0,30.922
1315,0.0,30.92
1316,0.0,30.876
1317,0.0,30.884
1318,0.0,30.89
1319,0.0,30.846
1320,0.0,30.846
1321,0.0,30.816
1322,0.0,30.884
1323,0.0,30.852
1324,0.0,30.844
1325,0.0,30.826
1326,0.0,30.87
1327,0.0,30.894
1328,0.0,30.92
1329,0.0,30.948
1330,0.0,30.93
1331,0.0,30.916
1332,0.0,30.94
1333,0.0,30.946
1334,0.0,30.884
1335,0.0,30.878
1336,0.0,30.846
1337,0.0,30.85
1338,0.0,30.83
1339,0.0,30.854
1340,0.0,30.892
1341,0.0,30.944
1342,0.0,30.962
1343,0.0,30.976
1344,0.0,30.984
1345,0.0,31.012
1346,0.0,31.034
1347,0.0,31.04
1348,0.0,30.958
1349,0.0,30.98
1350,0.0,31.002
1351,0.0,31.03
1352,0.0,31.014
1353,0.0,31.02
1354,0.0,31.046
1355,0.0,31.036
1356,0.0,31.07
1357,0.0,31.082
1358,0.0,31.104
1359,0.0,31.116
1360,0.0,31.088
