time,GLas_mean,GLux_mean,G_total_mean
2567,14.786,14.552,29.338
2568,14.762,14.546,29.308
2569,14.788,14.508,29.296
2570,14.78,14.538,29.318
2571,14.738,14.596,29.334
2572,14.726,14.632,29.358
2573,14.738,14.624,29.362
2574,14.712,14.61,29.322
2575,14.692,14.586,29.278
2576,14.658,14.608,29.266
2577,14.676,14.622,29.298
2578,14.716,14.648,29.364
2579,14.706,14.67,29.376
2580,14.664,14.688,29.352
2581,14.682,14.682,29.364
2582,14.704,14.688,29.392
2583,14.73,14.674,29.404
2584,14.724,14.65,29.374
2585,14.75,14.674,29.424
2586,14.722,14.726,29.448
2587,14.706,14.764,29.47
2588,14.686,14.766,29.452
2589,14.69,14.764,29.454
2590,14.708,14.76,29.468
2591,14.702,14.734,29.436
2592,14.668,14.74,29.408
2593,14.66,14.716,29.376
2594,14.67,14.722,29.392
2595,14.688,14.75,29.438
2596,14.68,14.746,29.426
2597,14.668,14.76,29.428
2598,14.664,14.732,29.396
2599,14.672,14.706,29.378
2600,14.682,14.724,29.406
2601,14.682,14.73,29.412
2602,14.676,14.778,29.454
2603,14.704,14.736,29.44
2604,14.702,14.74,29.442
2605,14.71,14.766,29.476
2606,14.712,14.782,29.494
2607,14.724,14.782,29.506
2608,14.746,14.796,29.542
2609,14.73,14.79,29.52
2610,14.706,14.808,29.514
2611,14.694,14.804,29.498
2612,14.694,14.836,29.53
2613,14.68,14.838,29.518
2614,14.72,14.878,29.598
2615,14.74,14.87,29.61
2616,14.72,14.862,29.582
2617,14.738,14.848,29.586
2618,14.726,14.822,29.548
2619,14.746,14.812,29.558
2620,14.754,14.86,29.614
2621,14.746,14.86,29.606
2622,14.734,14.872,29.606
2623,14.714,14.876,29.59
2624,14.71,14.856,29.566
2625,14.704,14.844,29.548
2626,14.7,14.86,29.56
2627,14.662,14.89,29.552
2628,14.664,14.91,29.574
2629,14.634,14.95,29.584
2630,14.65,14.96,29.61
2631,14.614,14.926,29.54
2632,14.594,14.928,29.522
2633,14.614,14.952,29.566
2634,14.654,14.962,29.616
2635,14.628,14.944,29.572
2636,14.62,14.9,29.52
2637,14.632,14.9,29.532
2638,14.638,14.89,29.528
2639,14.646,14.92,29.566
2640,14.616,14.904,29.52
2641,14.562,14.882,29.444
2642,14.546,14.886,29.432
2643,14.558,14.866,29.424
2644,14.518,14.864,29.382
2645,14.522,14.844,29.366
2646,14.528,14.83,29.358
2647,14.476,14.836,29.312
2648,14.504,14.83,29.334
2649,14.508,14.842,29.35
2650,14.488,14.82,29.308
2651,14.49,14.81,29.3
2652,14.47,14.78,29.25
2653,14.444,14.778,29.222
2654,14.462,14.752,29.214
2655,14.452,14.794,29.246
2656,14.374,14.772,29.146
2657,14.44,14.766,29.206
2658,14.422,14.726,29.148
2659,14.406,14.724,29.13
2660,14.378,14.722,29.1
2661,14.408,14.718,29.126
2662,14.432,14.746,29.178
2663,14.458,14.738,29.196
2664,14.47,14.728,29.198
2665,14.48,14.702,29.182
2666,14.474,14.676,29.15
2667,14.43,14.72,29.15
2668,14.452,14.728,29.18
2669,14.444,14.736,29.18
2670,14.456,14.734,29.19
2671,14.436,14.758,29.194
2672,14.434,14.788,29.222
2673,14.432,14.786,29.218
2674,14.426,14.76,29.186
2675,14.408,14.754,29.162
2676,14.458,14.778,29.236
2677,14.502,14.768,29.27
2678,14.486,14.766,29.252
2679,14.54,14.754,29.294
2680,14.53,14.756,29.286
2681,14.57,14.758,29.328
2682,14.586,14.764,29.35
2683,14.58,14.784,29.364
2684,14.564,14.742,29.306
2685,14.542,14.768,29.31
2686,14.534,14.75,29.284
2687,14.528,14.742,29.27
2688,14.546,14.72,29.266
2689,14.498,14.716,29.214
2690,14.492,14.712,29.204
2691,14.496,14.692,29.188
2692,14.474,14.698,29.172
2693,14.468,14.726,29.194
2694,14.448,14.75,29.198
2695,14.436,14.732,29.168
2696,14.448,14.736,29.184
2697,14.446,14.746,29.192
2698,14.408,14.726,29.134
2699,14.39,14.71,29.1
2700,14.384,14.738,29.122
2701,14.366,14.72,29.086
2702,14.35,14.714,29.064
2703,14.376,14.75,29.126
2704,14.378,14.704,29.082
2705,14.398,14.692,29.09
2706,14.434,14.668,29.102
2707,14.414,14.686,29.1
2708,14.39,14.674,29.064
2709,14.4,14.654,29.054
2710,14.398,14.684,29.082
2711,14.414,14.67,29.084
2712,14.412,14.654,29.066
2713,14.474,14.626,29.1
2714,14.466,14.674,29.14
2715,14.448,14.622,29.07
2716,14.428,14.676,29.104
2717,14.396,14.65,29.046
2718,14.42,14.636,29.056
2719,14.394,14.656,29.05
2720,14.378,14.646,29.024
2721,14.368,14.622,28.99
2722,14.384,14.66,29.044
2723,14.426,14.716,29.142
2724,14.416,14.75,29.166
2725,14.428,14.732,29.16
2726,14.456,14.734,29.19
2727,14.434,14.722,29.156
2728,14.42,14.718,29.138
2729,14.462,14.732,29.194
2730,14.418,14.698,29.116
2731,14.456,14.704,29.16
2732,14.46,14.7,29.16
2733,14.492,14.714,29.206
2734,14.486,14.722,29.208
2735,14.526,14.692,29.218
2736,14.518,14.688,29.206
2737,14.518,14.69,29.208
2738,14.528,14.688,29.216
2739,14.492,14.678,29.17
2740,14.482,14.744,29.226
2741,14.48,14.754,29.234
2742,14.47,14.802,29.272
2743,14.474,14.806,29.28
2744,14.502,14.78,29.282
2745,14.502,14.77,29.272
2746,14.494,14.794,29.288
2747,14.508,14.804,29.312
2748,14.484,14.758,29.242
2749,14.454,14.776,29.23
2750,14.46,14.742,29.202
2751,14.436,14.78,29.216
2752,14.422,14.794,29.216
2753,14.426,14.826,29.252
2754,14.422,14.822,29.244
2755,14.394,14.838,29.232
2756,14.422,14.842,29.264
2757,14.404,14.842,29.246
2758,14.382,14.852,29.234
2759,14.39,14.808,29.198
2760,14.388,14.79,29.178
2761,14.424,14.78,29.204
2762,14.424,14.798,29.222
2763,14.416,14.766,29.182
2764,14.438,14.766,29.204
2765,14.432,14.79,29.222
2766,14.438,14.802,29.24
2767,14.464,14.792,29.256
2768,14.46,14.742,29.202
2769,14.458,14.732,29.19
2770,14.492,14.75,29.242
2771,14.502,14.768,29.27
2772,14.496,14.782,29.278
2773,14.528,14.788,29.316
2774,14.57,14.788,29.358
2775,14.558,14.842,29.4
2776,14.52,14.856,29.376
2777,14.552,14.854,29.406
2778,14.544,14.868,29.412
2779,14.52,14.902,29.422
2780,14.506,14.896,29.402
2781,14.536,14.896,29.432
2782,14.528,14.894,29.422
2783,14.538,14.904,29.442
2784,14.538,14.872,29.41
2785,14.506,14.846,29.352
2786,14.502,14.84,29.342
2787,14.512,14.832,29.344
2788,14.53,14.79,29.32
2789,14.534,14.756,29.29
2790,14.56,14.79,29.35
2791,14.55,14.8,29.35
2792,14.596,14.828,29.424
2793,14.58,14.87,29.45
2794,14.568,14.85,29.418
2795,14.574,14.882,29.456
2796,14.574,14.852,29.426
2797,14.604,14.87,29.474
2798,14.608,14.908,29.516
2799,14.64,14.866,29.506
2800,14.656,14.822,29.478
2801,14.626,14.8,29.426
2802,14.608,14.818,29.426
2803,14.568,14.792,29.36
2804,14.56,14.788,29.348
2805,14.572,14.742,29.314
2806,14.55,14.75,29.3
2807,14.542,14.756,29.298
2808,14.532,14.738,29.27
2809,14.536,14.734,29.27
2810,14.55,14.738,29.288
2811,14.56,14.708,29.268
2812,14.572,14.686,29.258
2813,14.576,14.712,29.288
2814,14.55,14.726,29.276
2815,14.568,14.684,29.252
2816,14.524,14.652,29.176
2817,14.484,14.63,29.114
2818,14.43,14.66,29.09
2819,14.412,14.674,29.086
2820,14.412,14.684,29.096
2821,14.378,14.69,29.068
2822,14.37,14.698,29.068
2823,14.364,14.67,29.034
2824,14.404,14.704,29.108
2825,14.416,14.716,29.132
2826,14.422,14.718,29.14
2827,14.438,14.73,29.168
2828,14.41,14.72,29.13
2829,14.432,14.728,29.16
2830,14.462,14.69,29.152
2831,14.46,14.718,29.178
2832,14.518,14.704,29.222
2833,14.496,14.69,29.186
2834,14.468,14.652,29.12
2835,14.494,14.618,29.112
2836,14.5,14.662,29.162
2837,14.542,14.684,29.226
2838,14.524,14.678,29.202
2839,14.5,14.69,29.19
2840,14.522,14.71,29.232
2841,14.516,14.728,29.244
2842,14.538,14.756,29.294
2843,14.534,14.788,29.322
2844,14.546,14.786,29.332
2845,14.53,14.782,29.312
2846,14.508,14.782,29.29
2847,14.506,14.718,29.224
2848,14.514,14.73,29.244
2849,14.522,14.71,29.232
2850,14.536,14.716,29.252
2851,14.57,14.744,29.314
2852,14.572,14.756,29.328
2853,14.61,14.756,29.366
2854,14.624,14.74,29.364
2855,14.644,14.776,29.42
2856,14.642,14.76,29.402
2857,14.612,14.756,29.368
2858,14.604,14.814,29.418
2859,14.626,14.794,29.42
2860,14.652,14.822,29.474
2861,14.672,14.774,29.446
2862,14.626,14.748,29.374
2863,14.652,14.778,29.43
2864,14.672,14.782,29.454
2865,14.636,14.76,29.396
2866,14.606,14.702,29.308
2867,14.586,14.682,29.268
2868,14.58,14.712,29.292
2869,14.568,14.726,29.294
2870,14.576,14.716,29.292
2871,14.608,14.716,29.324
2872,14.614,14.732,29.346
2873,14.59,14.74,29.33
2874,14.594,14.712,29.306
2875,14.58,14.71,29.29
2876,14.606,14.718,29.324
2877,14.582,14.766,29.348
2878,14.58,14.764,29.344
2879,14.578,14.798,29.376
2880,14.564,14.77,29.334
2881,14.546,14.736,29.282
2882,14.522,14.732,29.254
2883,14.572,14.724,29.296
2884,14.574,14.71,29.284
2885,14.586,14.71,29.296
2886,14.558,14.706,29.264
2887,14.544,14.684,29.228
2888,14.572,14.674,29.246
2889,14.528,14.69,29.218
2890,14.538,14.722,29.26
2891,14.55,14.682,29.232
2892,14.568,14.71,29.278
2893,14.566,14.738,29.304
2894,14.552,14.738,29.29
2895,14.574,14.726,29.3
2896,14.588,14.74,29.328
2897,14.634,14.744,29.378
2898,14.592,14.718,29.31
2899,14.596,14.692,29.288
2900,14.568,14.656,29.224
2901,14.58,14.656,29.236
2902,14.578,14.642,29.22
2903,14.57,14.66,29.23
2904,14.592,14.632,29.224
2905,14.592,14.658,29.25
2906,14.61,14.67,29.28
2907,14.59,14.674,29.264
2908,14.594,14.656,29.25
2909,14.59,14.65,29.24
2910,14.648,14.672,29.32
2911,14.646,14.638,29.284
2912,14.648,14.628,29.276
2913,14.692,14.642,29.334
2914,14.698,14.626,29.324
2915,14.726,14.628,29.354
2916,14.72,14.65,29.37
2917,14.748,14.606,29.354
2918,14.75,14.64,29.39
2919,14.722,14.62,29.342
2920,14.708,14.614,29.322
2921,14.72,14.602,29.322
2922,14.726,14.582,29.308
2923,14.726,14.6,29.326
2924,14.704,14.58,29.284
2925,14.696,14.618,29.314
2926,14.694,14.64,29.334
2927,14.678,14.62,29.298
2928,14.68,14.66,29.34
2929,14.672,14.646,29.318
2930,14.656,14.64,29.296
2931,14.666,14.664,29.33
2932,14.67,14.672,29.342
2933,14.646,14.702,29.348
2934,14.65,14.69,29.34
2935,14.658,14.67,29.328
2936,14.674,14.65,29.324
2937,14.7,14.662,29.362
2938,14.7,14.664,29.364
2939,14.64,14.62,29.26
2940,14.63,14.612,29.242
2941,14.65,14.6,29.25
2942,14.62,14.622,29.242
2943,14.644,14.584,29.228
2944,14.676,14.582,29.258
2945,14.69,14.602,29.292
2946,14.696,14.614,29.31
2947,14.7,14.624,29.324
2948,14.72,14.608,29.328
2949,14.726,14.618,29.344
2950,14.748,14.646,29.394
2951,14.75,14.666,29.416
2952,14.748,14.69,29.438
2953,14.756,14.716,29.472
2954,14.78,14.702,29.482
2955,14.784,14.67,29.454
2956,14.816,14.674,29.49
2957,14.806,14.686,29.492
2958,14.824,14.678,29.502
2959,14.822,14.672,29.494
2960,14.76,14.69,29.45
2961,14.734,14.716,29.45
2962,14.75,14.718,29.468
2963,14.7,14.686,29.386
2964,14.714,14.724,29.438
2965,14.742,14.73,29.472
2966,14.73,14.762,29.492
2967,14.766,14.78,29.546
2968,14.788,14.744,29.532
2969,14.8,14.752,29.552
2970,14.804,14.722,29.526
2971,14.804,14.752,29.556
2972,14.818,14.774,29.592
2973,14.838,14.722,29.56
2974,14.85,14.696,29.546
2975,14.796,14.696,29.492
2976,14.794,14.648,29.442
2977,14.872,14.632,29.504
2978,14.892,14.704,29.596
2979,14.89,14.698,29.588
2980,14.878,14.682,29.56
2981,14.842,14.686,29.528
2982,14.856,14.65,29.506
2983,14.862,14.66,29.522
2984,14.864,14.688,29.552
2985,14.888,14.678,29.566
2986,14.902,14.69,29.592
2987,14.962,14.724,29.686
2988,14.946,14.704,29.65
2989,14.968,14.746,29.714
2990,14.968,14.74,29.708
2991,14.944,14.73,29.674
2992,14.914,14.732,29.646
2993,14.916,14.762,29.678
2994,14.878,14.766,29.644
2995,14.836,14.756,29.592
2996,14.8,14.73,29.53
2997,14.778,14.738,29.516
2998,14.784,14.758,29.542
2999,14.808,14.728,29.536
3000,14.778,14.72,29.498
3001,14.788,14.708,29.496
3002,14.77,14.738,29.508
3003,14.742,14.732,29.474
3004,14.73,14.744,29.474
3005,14.726,14.756,29.482
3006,14.7,14.766,29.466
3007,14.696,14.716,29.412
3008,14.69,14.706,29.396
3009,14.654,14.696,29.35
3010,14.666,14.676,29.342
3011,14.658,14.652,29.31
3012,14.642,14.662,29.304
3013,14.626,14.688,29.314
3014,14.64,14.684,29.324
3015,14.648,14.72,29.368
3016,14.654,14.7,29.354
3017,14.654,14.71,29.364
3018,14.694,14.704,29.398
3019,14.698,14.69,29.388
3020,14.688,14.696,29.384
3021,14.69,14.716,29.406
3022,14.682,14.744,29.426
3023,14.644,14.752,29.396
3024,14.628,14.774,29.402
3025,14.604,14.778,29.382
3026,14.628,14.814,29.442
3027,14.63,14.82,29.45
3028,14.65,14.778,29.428
3029,14.636,14.806,29.442
3030,14.626,14.762,29.388
3031,14.644,14.738,29.382
3032,14.652,14.704,29.356
3033,14.65,14.654,29.304
3034,14.604,14.634,29.238
3035,14.606,14.64,29.246
3036,14.63,14.636,29.266
3037,14.606,14.65,29.256
3038,14.612,14.638,29.25
3039,14.61,14.65,29.26
3040,14.592,14.67,29.262
3041,14.596,14.704,29.3
3042,14.598,14.714,29.312
3043,14.602,14.744,29.346
3044,14.594,14.742,29.336
3045,14.582,14.776,29.358
3046,14.54,14.834,29.374
3047,14.562,14.84,29.402
3048,14.59,14.852,29.442
3049,14.624,14.872,29.496
3050,14.594,14.906,29.5
3051,14.616,14.876,29.492
3052,14.63,14.89,29.52
3053,14.624,14.882,29.506
3054,14.632,14.892,29.524
3055,14.604,14.904,29.508
3056,14.622,14.918,29.54
3057,14.596,14.864,29.46
3058,14.608,14.85,29.458
3059,14.576,14.878,29.454
3060,14.576,14.898,29.474
3061,14.558,14.904,29.462
3062,14.534,14.898,29.432
3063,14.552,14.886,29.438
3064,14.542,14.93,29.472
3065,14.54,14.96,29.5
3066,14.512,14.962,29.474
3067,14.51,14.924,29.434
3068,14.51,14.952,29.462
3069,14.542,14.952,29.494
3070,14.58,14.952,29.532
3071,14.588,14.93,29.518
3072,14.6,14.942,29.542
3073,14.594,14.894,29.488
3074,14.608,14.89,29.498
3075,14.612,14.862,29.474
3076,14.634,14.886,29.52
3077,14.642,14.844,29.486
3078,14.608,14.838,29.446
3079,14.636,14.844,29.48
3080,14.606,14.878,29.484
3081,14.556,14.868,29.424
3082,14.556,14.924,29.48
3083,14.586,14.892,29.478
3084,14.588,14.862,29.45
3085,14.582,14.892,29.474
3086,14.6,14.942,29.542
3087,14.612,14.98,29.592
3088,14.606,14.966,29.572
3089,14.61,14.958,29.568
3090,14.612,14.942,29.554
3091,14.634,14.944,29.578
3092,14.644,14.872,29.516
3093,14.64,14.868,29.508
3094,14.644,14.83,29.474
3095,14.626,14.828,29.454
3096,14.644,14.84,29.484
3097,14.656,14.864,29.52
3098,14.656,14.896,29.552
3099,14.684,14.932,29.616
3100,14.724,14.878,29.602
3101,14.754,14.87,29.624
3102,14.74,14.906,29.646
3103,14.714,14.906,29.62
3104,14.72,14.908,29.628
3105,14.7,14.912,29.612
3106,14.702,14.93,29.632
3107,14.708,14.918,29.626
3108,14.674,14.91,29.584
3109,14.694,14.89,29.584
3110,14.724,14.876,29.6
3111,14.7,14.826,29.526
3112,14.688,14.832,29.52
3113,14.698,14.794,29.492
3114,14.744,14.764,29.508
3115,14.744,14.744,29.488
3116,14.764,14.686,29.45
3117,14.718,14.714,29.432
3118,14.718,14.738,29.456
3119,14.758,14.724,29.482
3120,14.754,14.722,29.476
3121,14.766,14.728,29.494
3122,14.758,14.72,29.478
3123,14.752,14.686,29.438
3124,14.726,14.69,29.416
3125,14.778,14.712,29.49
3126,14.806,14.724,29.53
3127,14.776,14.708,29.484
3128,14.764,14.718,29.482
3129,14.768,14.76,29.528
3130,14.782,14.832,29.614
3131,14.754,14.844,29.598
3132,14.764,14.824,29.588
3133,14.766,14.838,29.604
3134,14.788,14.842,29.63
3135,14.814,14.87,29.684
3136,14.844,14.856,29.7
3137,14.828,14.822,29.65
3138,14.822,14.822,29.644
3139,14.804,14.858,29.662
3140,14.81,14.782,29.592
3141,14.806,14.824,29.63
3142,14.82,14.81,29.63
3143,14.814,14.83,29.644
3144,14.842,14.85,29.692
3145,14.848,14.816,29.664
3146,14.816,14.804,29.62
3147,14.824,14.8,29.624
3148,14.878,14.754,29.632
3149,14.942,14.776,29.718
3150,14.968,14.788,29.756
3151,15.004,14.788,29.792
3152,15.014,14.758,29.772
3153,15.06,14.76,29.82
3154,15.02,14.7,29.72
3155,14.994,14.67,29.664
3156,15.034,14.648,29.682
3157,15.004,14.634,29.638
3158,14.99,14.636,29.626
3159,14.986,14.66,29.646
3160,14.964,14.674,29.638
3161,14.98,14.666,29.646
3162,14.966,14.658,29.624
3163,15.006,14.636,29.642
3164,15.0,14.604,29.604
3165,14.988,14.584,29.572
3166,14.956,14.604,29.56
3167,14.948,14.606,29.554
3168,14.96,14.644,29.604
3169,14.972,14.614,29.586
3170,14.97,14.624,29.594
3171,14.95,14.608,29.558
3172,14.978,14.6,29.578
3173,14.93,14.636,29.566
3174,14.936,14.608,29.544
3175,14.934,14.598,29.532
3176,14.98,14.618,29.598
3177,14.978,14.662,29.64
3178,14.958,14.676,29.634
3179,14.99,14.696,29.686
3180,14.946,14.69,29.636
3181,14.978,14.698,29.676
3182,15.026,14.684,29.71
3183,15.056,14.658,29.714
3184,15.046,14.632,29.678
3185,15.026,14.6,29.626
3186,14.994,14.586,29.58
3187,14.98,14.612,29.592
3188,14.97,14.58,29.55
3189,14.916,14.57,29.486
3190,14.914,14.55,29.464
3191,14.916,14.548,29.464
3192,14.916,14.582,29.498
3193,14.902,14.612,29.514
3194,14.876,14.636,29.512
3195,14.88,14.644,29.524
3196,14.862,14.632,29.494
3197,14.822,14.628,29.45
3198,14.804,14.636,29.44
3199,14.804,14.64,29.444
3200,14.81,14.612,29.422
3201,14.764,14.598,29.362
3202,14.778,14.594,29.372
3203,14.796,14.58,29.376
3204,14.774,14.63,29.404
3205,14.768,14.612,29.38
3206,14.738,14.6,29.338
3207,14.78,14.626,29.406
3208,14.732,14.628,29.36
3209,14.7,14.666,29.366
3210,14.678,14.642,29.32
3211,14.702,14.664,29.366
3212,14.706,14.686,29.392
3213,14.708,14.71,29.418
3214,14.698,14.7,29.398
3215,14.742,14.728,29.47
3216,14.744,14.714,29.458
3217,14.734,14.672,29.406
3218,14.74,14.688,29.428
3219,14.706,14.678,29.384
3220,14.728,14.72,29.448
3221,14.74,14.734,29.474
3222,14.74,14.712,29.452
3223,14.752,14.7,29.452
3224,14.752,14.676,29.428
3225,14.722,14.686,29.408
3226,14.72,14.656,29.376
3227,14.77,14.704,29.474
3228,14.76,14.674,29.434
3229,14.77,14.68,29.45
3230,14.792,14.67,29.462
3231,14.774,14.678,29.452
3232,14.76,14.65,29.41
3233,14.732,14.688,29.42
3234,14.75,14.69,29.44
3235,14.754,14.684,29.438
3236,14.776,14.688,29.464
3237,14.806,14.718,29.524
3238,14.802,14.712,29.514
3239,14.826,14.734,29.56
3240,14.85,14.746,29.596
3241,14.846,14.782,29.628
3242,14.826,14.768,29.594
3243,14.81,14.752,29.562
3244,14.824,14.718,29.542
3245,14.796,14.728,29.524
3246,14.778,14.724,29.502
3247,14.758,14.748,29.506
3248,14.796,14.742,29.538
3249,14.736,14.762,29.498
3250,14.678,14.786,29.464
3251,14.686,14.81,29.496
3252,14.622,14.788,29.41
3253,14.62,14.784,29.404
3254,14.634,14.776,29.41
3255,14.662,14.806,29.468
3256,14.688,14.762,29.45
3257,14.676,14.768,29.444
3258,14.702,14.746,29.448
3259,14.704,14.754,29.458
3260,14.72,14.754,29.474
3261,14.734,14.738,29.472
3262,14.712,14.692,29.404
3263,14.706,14.67,29.376
3264,14.75,14.658,29.408
3265,14.744,14.656,29.4
3266,14.724,14.674,29.398
3267,14.71,14.698,29.408
3268,14.732,14.696,29.428
3269,14.724,14.694,29.418
3270,14.674,14.708,29.382
3271,14.704,14.722,29.426
3272,14.696,14.754,29.45
3273,14.672,14.72,29.392
3274,14.638,14.764,29.402
3275,14.616,14.774,29.39
3276,14.616,14.726,29.342
3277,14.6,14.694,29.294
3278,14.612,14.672,29.284
3279,14.586,14.676,29.262
3280,14.584,14.664,29.248
3281,14.578,14.676,29.254
3282,14.59,14.696,29.286
3283,14.586,14.712,29.298
3284,14.576,14.654,29.23
3285,14.584,14.666,29.25
3286,14.554,14.634,29.188
3287,14.552,14.648,29.2
3288,14.536,14.602,29.138
3289,14.554,14.648,29.202
3290,14.532,14.64,29.172
3291,14.534,14.67,29.204
3292,14.554,14.668,29.222
3293,14.504,14.636,29.14
3294,14.48,14.636,29.116
3295,14.498,14.61,29.108
3296,14.532,14.644,29.176
3297,14.544,14.63,29.174
3298,14.536,14.628,29.164
3299,14.54,14.664,29.204
3300,14.544,14.658,29.202
3301,14.568,14.692,29.26
3302,14.584,14.694,29.278
3303,14.602,14.712,29.314
3304,14.584,14.674,29.258
3305,14.582,14.668,29.25
3306,14.548,14.69,29.238
3307,14.552,14.638,29.19
3308,14.566,14.64,29.206
3309,14.552,14.648,29.2
3310,14.602,14.644,29.246
3311,14.622,14.67,29.292
3312,14.626,14.668,29.294
3313,14.632,14.698,29.33
3314,14.634,14.698,29.332
3315,14.63,14.726,29.356
3316,14.614,14.732,29.346
3317,14.608,14.766,29.374
3318,14.658,14.75,29.408
3319,14.646,14.69,29.336
3320,14.694,14.672,29.366
3321,14.66,14.72,29.38
3322,14.664,14.706,29.37
3323,14.656,14.726,29.382
3324,14.68,14.756,29.436
3325,14.68,14.788,29.468
3326,14.704,14.816,29.52
3327,14.72,14.804,29.524
3328,14.726,14.826,29.552
3329,14.716,14.81,29.526
3330,14.7,14.81,29.51
3331,14.68,14.834,29.514
3332,14.664,14.85,29.514
3333,14.656,14.868,29.524
3334,14.68,14.862,29.542
3335,14.686,14.858,29.544
3336,14.706,14.816,29.522
3337,14.74,14.794,29.534
3338,14.778,14.806,29.584
3339,14.75,14.798,29.548
3340,14.726,14.796,29.522
3341,14.736,14.804,29.54
3342,14.722,14.752,29.474
3343,14.734,14.752,29.486
3344,14.708,14.742,29.45
3345,14.728,14.784,29.512
3346,14.758,14.746,29.504
3347,14.77,14.716,29.486
3348,14.758,14.734,29.492
3349,14.726,14.726,29.452
3350,14.714,14.726,29.44
3351,14.72,14.752,29.472
3352,14.708,14.728,29.436
3353,14.682,14.722,29.404
3354,14.69,14.724,29.414
3355,14.706,14.71,29.416
3356,14.684,14.724,29.408
3357,14.688,14.716,29.404
3358,14.682,14.742,29.424
3359,14.672,14.768,29.44
3360,14.64,14.744,29.384
3361,14.634,14.752,29.386
3362,14.636,14.762,29.398
3363,14.616,14.774,29.39
3364,14.64,14.76,29.4
3365,14.666,14.736,29.402
3366,14.652,14.736,29.388
3367,14.618,14.76,29.378
3368,14.632,14.764,29.396
3369,14.604,14.776,29.38
3370,14.642,14.758,29.4
3371,14.664,14.758,29.422
3372,14.67,14.768,29.438
3373,14.644,14.796,29.44
3374,14.69,14.774,29.464
3375,14.706,14.818,29.524
3376,14.688,14.844,29.532
3377,14.65,14.804,29.454
3378,14.648,14.8,29.448
3379,14.656,14.768,29.424
3380,14.636,14.746,29.382
3381,14.616,14.77,29.386
3382,14.596,14.746,29.342
3383,14.566,14.702,29.268
3384,14.546,14.714,29.26
3385,14.512,14.746,29.258
3386,14.534,14.746,29.28
3387,14.532,14.756,29.288
3388,14.518,14.74,29.258
3389,14.546,14.738,29.284
3390,14.542,14.758,29.3
3391,14.566,14.792,29.358
3392,14.602,14.786,29.388
3393,14.592,14.808,29.4
3394,14.584,14.834,29.418
3395,14.594,14.812,29.406
3396,14.568,14.812,29.38
3397,14.548,14.856,29.404
3398,14.586,14.838,29.424
3399,14.57,14.834,29.404
3400,14.58,14.834,29.414
3401,14.582,14.834,29.416
3402,14.594,14.856,29.45
3403,14.602,14.818,29.42
3404,14.574,14.85,29.424
3405,14.576,14.848,29.424
3406,14.586,14.866,29.452
3407,14.588,14.884,29.472
3408,14.59,14.872,29.462
3409,14.598,14.842,29.44
3410,14.626,14.882,29.508
3411,14.628,14.88,29.508
3412,14.618,14.822,29.44
3413,14.664,14.77,29.434
3414,14.668,14.74,29.408
3415,14.664,14.75,29.414
3416,14.636,14.734,29.37
3417,14.66,14.72,29.38
3418,14.658,14.756,29.414
3419,14.638,14.798,29.436
3420,14.632,14.8,29.432
3421,14.646,14.816,29.462
3422,14.64,14.826,29.466
3423,14.674,14.806,29.48
3424,14.678,14.83,29.508
3425,14.662,14.818,29.48
3426,14.662,14.802,29.464
3427,14.656,14.784,29.44
3428,14.666,14.772,29.438
3429,14.684,14.732,29.416
3430,14.728,14.738,29.466
3431,14.78,14.728,29.508
3432,14.804,14.748,29.552
3433,14.804,14.68,29.484
3434,14.85,14.694,29.544
3435,14.834,14.682,29.516
3436,14.84,14.7,29.54
3437,14.798,14.682,29.48
3438,14.762,14.666,29.428
3439,14.74,14.624,29.364
3440,14.754,14.632,29.386
3441,14.75,14.652,29.402
3442,14.712,14.712,29.424
3443,14.754,14.71,29.464
3444,14.736,14.67,29.406
3445,14.74,14.652,29.392
3446,14.772,14.654,29.426
3447,14.766,14.68,29.446
3448,14.77,14.652,29.422
3449,14.774,14.668,29.442
3450,14.744,14.692,29.436
3451,14.72,14.686,29.406
3452,14.736,14.722,29.458
3453,14.722,14.72,29.442
3454,14.732,14.686,29.418
3455,14.71,14.654,29.364
3456,14.716,14.67,29.386
3457,14.714,14.674,29.388
3458,14.722,14.64,29.362
3459,14.766,14.626,29.392
3460,14.758,14.63,29.388
3461,14.77,14.608,29.378
3462,14.786,14.57,29.356
3463,14.832,14.55,29.382
3464,14.824,14.554,29.378
3465,14.862,14.56,29.422
3466,14.854,14.596,29.45
3467,14.804,14.596,29.4
3468,14.812,14.57,29.382
3469,14.792,14.572,29.364
3470,14.768,14.59,29.358
3471,14.752,14.624,29.376
3472,14.762,14.634,29.396
3473,14.736,14.614,29.35
3474,14.702,14.618,29.32
3475,14.694,14.588,29.282
3476,14.72,14.588,29.308
3477,14.708,14.594,29.302
3478,14.642,14.614,29.256
3479,14.65,14.6,29.25
3480,14.666,14.618,29.284
3481,14.656,14.616,29.272
3482,14.656,14.638,29.294
3483,14.658,14.674,29.332
3484,14.64,14.672,29.312
3485,14.654,14.656,29.31
3486,14.648,14.662,29.31
3487,14.648,14.73,29.378
3488,14.658,14.712,29.37
3489,14.662,14.726,29.388
3490,14.672,14.702,29.374
3491,14.634,14.706,29.34
3492,14.63,14.712,29.342
3493,14.6,14.704,29.304
3494,14.59,14.732,29.322
3495,14.608,14.718,29.326
3496,14.606,14.72,29.326
3497,14.622,14.71,29.332
