time,GA_mean,GB_mean
426,2.962,3.5
427,2.97,3.502
428,2.982,3.502
429,2.994,3.508
430,3.018,3.514
431,3.036,3.52
432,3.036,3.508
433,3.054,3.528
434,3.08,3.554
435,3.086,3.546
436,3.072,3.54
437,3.098,3.566
438,3.112,3.57
439,3.106,3.6
440,3.104,3.608
441,3.11,3.612
442,3.138,3.622
443,3.136,3.626
444,3.162,3.634
445,3.168,3.646
446,3.178,3.658
447,3.176,3.682
448,3.184,3.702
449,3.18,3.716
450,3.194,3.75
451,3.21,3.786
452,3.202,3.786
453,3.204,3.792
454,3.208,3.784
455,3.21,3.806
456,3.204,3.812
457,3.214,3.824
458,3.218,3.82
459,3.224,3.836
460,3.216,3.86
461,3.212,3.876
462,3.234,3.884
463,3.238,3.874
464,3.256,3.882
465,3.27,3.882
466,3.28,3.884
467,3.3,3.88
468,3.306,3.902
469,3.316,3.906
470,3.318,3.936
471,3.326,3.954
472,3.34,3.966
473,3.336,3.952
474,3.328,3.978
475,3.334,4.012
476,3.366,3.998
477,3.372,4.008
478,3.37,3.988
479,3.366,3.97
480,3.368,3.984
481,3.372,3.992
482,3.37,4.01
483,3.388,4.01
484,3.388,4.014
485,3.388,4.012
486,3.394,4.006
487,3.394,4.028
488,3.406,4.024
489,3.43,4.056
490,3.438,4.064
491,3.43,4.05
492,3.436,4.062
493,3.46,4.078
494,3.48,4.08
495,3.496,4.098
496,3.492,4.098
497,3.5,4.088
498,3.546,4.1
499,3.558,4.084
500,3.534,4.104
501,3.548,4.122
502,3.564,4.15
503,3.586,4.158
504,3.592,4.16
505,3.576,4.174
506,3.596,4.178
507,3.6,4.196
508,3.616,4.212
509,3.614,4.234
510,3.616,4.24
511,3.652,4.25
512,3.652,4.242
513,3.658,4.252
514,3.67,4.264
515,3.67,4.26
516,3.68,4.262
517,3.69,4.254
518,3.716,4.25
519,3.714,4.252
520,3.74,4.272
521,3.726,4.29
522,3.738,4.296
523,3.744,4.296
524,3.748,4.272
525,3.762,4.27
526,3.806,4.282
527,3.842,4.286
528,3.824,4.308
529,3.824,4.326
530,3.83,4.356
531,3.86,4.382
532,3.856,4.38
533,3.866,4.382
534,3.872,4.398
535,3.9,4.398
536,3.906,4.4
537,3.904,4.416
538,3.922,4.43
539,3.92,4.454
540,3.946,4.46
541,3.958,4.482
542,3.98,4.504
543,3.988,4.504
544,3.988,4.538
545,4.002,4.564
546,4.022,4.576
547,4.064,4.586
548,4.076,4.608
549,4.09,4.614
550,4.066,4.63
551,4.044,4.634
552,4.068,4.638
553,4.058,4.662
554,4.098,4.66
555,4.104,4.67
556,4.11,4.676
557,4.148,4.684
558,4.146,4.702
559,4.152,4.69
560,4.136,4.682
561,4.136,4.684
562,4.146,4.698
563,4.178,4.732
564,4.168,4.726
565,4.168,4.728
566,4.19,4.756
567,4.184,4.78
568,4.198,4.786
569,4.224,4.76
570,4.236,4.774
571,4.234,4.794
572,4.25,4.804
573,4.256,4.84
574,4.278,4.838
575,4.282,4.834
576,4.296,4.838
577,4.306,4.85
578,4.302,4.85
579,4.33,4.858
580,4.34,4.878
581,4.336,4.862
582,4.354,4.894
583,4.35,4.888
584,4.364,4.9
585,4.38,4.928
586,4.408,4.92
587,4.432,4.938
588,4.436,4.942
589,4.43,4.958
590,4.46,4.982
591,4.486,5.0
592,4.476,5.012
593,4.472,5.036
594,4.5,5.052
595,4.508,5.048
596,4.508,5.04
597,4.506,5.054
598,4.516,5.078
599,4.53,5.106
600,4.526,5.104
601,4.544,5.124
602,4.538,5.134
603,4.524,5.126
604,4.558,5.146
605,4.558,5.152
606,4.576,5.166
607,4.6,5.186
608,4.622,5.194
609,4.626,5.192
610,4.638,5.196
611,4.642,5.218
612,4.652,5.25
613,4.656,5.27
614,4.664,5.272
615,4.672,5.286
616,4.688,5.3
617,4.704,5.288
618,4.722,5.316
619,4.7,5.316
620,4.706,5.338
621,4.7,5.366
622,4.718,5.372
623,4.722,5.368
624,4.728,5.374
625,4.74,5.384
626,4.75,5.392
627,4.766,5.374
628,4.784,5.394
629,4.762,5.394
630,4.774,5.418
631,4.78,5.446
632,4.816,5.436
633,4.828,5.452
634,4.844,5.434
635,4.848,5.458
636,4.85,5.488
637,4.856,5.486
638,4.824,5.516
639,4.818,5.538
640,4.822,5.568
641,4.822,5.584
642,4.832,5.576
643,4.864,5.57
644,4.868,5.572
645,4.85,5.57
646,4.842,5.574
647,4.846,5.564
648,4.854,5.59
649,4.866,5.594
650,4.848,5.596
651,4.868,5.632
652,4.862,5.646
653,4.872,5.658
654,4.872,5.656
655,4.88,5.66
656,4.882,5.682
657,4.892,5.664
658,4.888,5.672
659,4.9,5.656
660,4.916,5.644
661,4.924,5.654
662,4.954,5.684
663,4.966,5.72
664,4.98,5.728
665,4.988,5.724
666,5.002,5.744
667,4.992,5.768
668,5.018,5.786
669,5.008,5.822
670,5.02,5.832
671,5.028,5.866
672,5.042,5.886
673,5.042,5.874
674,5.044,5.886
675,5.054,5.87
676,5.068,5.888
677,5.072,5.868
678,5.086,5.87
679,5.106,5.854
680,5.088,5.854
681,5.118,5.878
682,5.142,5.872
683,5.142,5.886
684,5.146,5.886
685,5.144,5.884
686,5.14,5.898
687,5.162,5.916
688,5.18,5.918
689,5.182,5.91
690,5.208,5.926
691,5.218,5.97
692,5.208,5.996
693,5.22,5.968
694,5.202,5.97
695,5.222,5.962
696,5.226,5.96
697,5.232,5.954
698,5.238,5.952
699,5.266,5.954
700,5.278,5.948
701,5.292,5.958
702,5.3,5.966
703,5.334,5.992
704,5.354,5.978
705,5.358,5.996
706,5.348,6.036
707,5.364,6.03
708,5.39,6.028
709,5.382,6.024
710,5.372,6.016
711,5.372,6.016
712,5.384,6.032
713,5.374,6.05
714,5.378,6.042
715,5.38,6.068
716,5.382,6.062
717,5.36,6.09
718,5.352,6.104
719,5.362,6.136
720,5.36,6.13
721,5.4,6.116
722,5.392,6.146
723,5.392,6.172
724,5.4,6.184
725,5.394,6.198
726,5.406,6.194
727,5.408,6.202
728,5.414,6.208
729,5.422,6.186
730,5.43,6.22
731,5.42,6.206
732,5.442,6.214
733,5.464,6.226
734,5.47,6.228
735,5.484,6.23
736,5.492,6.242
737,5.524,6.242
738,5.54,6.244
739,5.55,6.26
740,5.54,6.27
741,5.536,6.296
742,5.532,6.304
743,5.568,6.314
744,5.596,6.346
745,5.616,6.344
746,5.626,6.366
747,5.652,6.382
748,5.664,6.386
749,5.68,6.402
750,5.68,6.394
751,5.694,6.384
752,5.698,6.366
753,5.702,6.402
754,5.714,6.422
755,5.722,6.416
756,5.728,6.426
757,5.738,6.434
758,5.726,6.446
759,5.706,6.458
760,5.698,6.444
761,5.726,6.456
762,5.734,6.47
763,5.756,6.482
764,5.768,6.498
765,5.796,6.5
766,5.788,6.48
767,5.786,6.48
768,5.794,6.474
769,5.788,6.492
770,5.788,6.496
771,5.808,6.52
772,5.8,6.522
773,5.81,6.556
774,5.81,6.558
775,5.812,6.574
776,5.8,6.598
777,5.82,6.594
778,5.842,6.628
779,5.858,6.658
780,5.902,6.682
781,5.916,6.678
782,5.924,6.662
783,5.902,6.712
784,5.914,6.698
785,5.924,6.71
786,5.926,6.7
787,5.912,6.7
788,5.872,6.678
789,5.878,6.66
790,5.884,6.682
791,5.854,6.684
792,5.866,6.708
793,5.888,6.704
794,5.912,6.732
795,5.928,6.722
796,5.922,6.73
797,5.924,6.756
798,5.934,6.778
799,5.962,6.758
800,5.998,6.742
801,5.998,6.722
802,6.006,6.7
803,6.036,6.684
804,6.042,6.728
805,6.05,6.756
806,6.054,6.77
807,6.072,6.786
808,6.086,6.776
809,6.094,6.798
810,6.096,6.816
811,6.1,6.818
812,6.104,6.824
813,6.094,6.84
814,6.114,6.86
815,6.126,6.874
816,6.134,6.844
817,6.138,6.868
818,6.14,6.892
819,6.172,6.886
820,6.182,6.908
821,6.208,6.914
822,6.206,6.91
823,6.216,6.902
824,6.222,6.942
825,6.206,6.932
826,6.22,6.922
827,6.234,6.92
828,6.206,6.954
829,6.206,7.01
830,6.216,7.0
831,6.21,7.022
832,6.238,7.044
833,6.238,7.076
834,6.244,7.088
835,6.242,7.092
836,6.258,7.09
837,6.258,7.1
838,6.262,7.082
839,6.25,7.104
840,6.248,7.092
841,6.286,7.114
842,6.32,7.12
843,6.29,7.13
844,6.28,7.106
845,6.28,7.14
846,6.294,7.134
847,6.308,7.15
848,6.316,7.176
849,6.346,7.182
850,6.376,7.172
851,6.38,7.162
852,6.404,7.168
853,6.402,7.194
854,6.424,7.196
855,6.428,7.2
856,6.42,7.23
857,6.42,7.276
858,6.442,7.306
859,6.432,7.282
860,6.438,7.292
861,6.424,7.288
862,6.45,7.28
863,6.456,7.258
864,6.468,7.254
865,6.482,7.248
866,6.512,7.242
867,6.52,7.218
868,6.512,7.252
869,6.512,7.236
870,6.544,7.228
871,6.518,7.24
872,6.516,7.238
873,6.518,7.236
874,6.528,7.256
875,6.526,7.278
876,6.536,7.296
877,6.55,7.282
878,6.54,7.29
879,6.592,7.284
880,6.592,7.288
881,6.608,7.33
882,6.612,7.32
883,6.634,7.328
884,6.636,7.3
885,6.648,7.322
886,6.64,7.324
887,6.634,7.338
888,6.622,7.37
889,6.632,7.36
890,6.644,7.36
891,6.662,7.358
892,6.64,7.352
893,6.642,7.308
894,6.644,7.326
895,6.654,7.34
896,6.658,7.332
897,6.678,7.358
898,6.696,7.356
899,6.72,7.352
900,6.73,7.358
901,6.72,7.348
902,6.71,7.362
903,6.736,7.342
904,6.736,7.348
905,6.766,7.366
906,6.768,7.35
907,6.792,7.352
908,6.788,7.346
909,6.792,7.362
910,6.804,7.372
911,6.806,7.358
912,6.824,7.364
913,6.806,7.384
914,6.79,7.376
915,6.802,7.408
916,6.814,7.45
917,6.806,7.436
918,6.846,7.432
919,6.864,7.416
920,6.878,7.404
921,6.906,7.428
922,6.926,7.418
923,6.922,7.41
924,6.896,7.388
925,6.89,7.376
926,6.904,7.364
927,6.942,7.38
928,6.972,7.368
929,6.958,7.39
930,6.962,7.372
931,6.952,7.402
932,6.976,7.414
933,7.02,7.414
934,6.99,7.378
935,6.98,7.4
936,6.998,7.408
937,7.0,7.414
938,6.992,7.434
939,6.986,7.476
940,6.992,7.51
941,7.012,7.514
942,6.998,7.522
943,6.992,7.514
944,7.002,7.51
945,7.028,7.516
946,7.03,7.506
947,7.008,7.5
948,7.012,7.518
949,7.026,7.524
950,7.056,7.558
951,7.058,7.536
952,7.074,7.544
953,7.072,7.496
954,7.076,7.482
955,7.112,7.504
956,7.14,7.508
957,7.136,7.526
958,7.14,7.53
959,7.172,7.516
960,7.182,7.502
961,7.172,7.5
962,7.18,7.48
963,7.194,7.468
964,7.202,7.472
965,7.204,7.474
966,7.204,7.494
967,7.22,7.484
968,7.23,7.51
969,7.216,7.542
970,7.2,7.566
971,7.21,7.56
972,7.216,7.578
973,7.224,7.582
974,7.246,7.578
975,7.246,7.58
976,7.222,7.56
977,7.23,7.532
978,7.244,7.502
979,7.26,7.494
980,7.244,7.492
981,7.236,7.484
982,7.228,7.506
983,7.218,7.496
984,7.218,7.492
985,7.208,7.504
986,7.22,7.534
987,7.21,7.556
988,7.182,7.572
989,7.192,7.584
990,7.17,7.608
991,7.17,7.61
992,7.18,7.616
993,7.184,7.616
994,7.192,7.628
995,7.206,7.624
996,7.192,7.612
997,7.21,7.622
998,7.2,7.632
999,7.228,7.628
1000,7.214,7.652
1001,7.234,7.618
1002,7.242,7.602
1003,7.26,7.592
1004,7.28,7.58
1005,7.278,7.602
1006,7.32,7.612
1007,7.32,7.616
1008,7.34,7.63
1009,7.342,7.642
1010,7.346,7.628
1011,7.382,7.64
1012,7.406,7.626
1013,7.412,7.64
1014,7.412,7.652
1015,7.382,7.65
1016,7.366,7.674
1017,7.404,7.656
1018,7.398,7.648
1019,7.442,7.666
1020,7.452,7.67
1021,7.46,7.636
1022,7.482,7.62
1023,7.484,7.61
1024,7.47,7.57
1025,7.488,7.59
1026,7.464,7.624
1027,7.472,7.648
1028,7.476,7.624
1029,7.49,7.606
1030,7.496,7.606
1031,7.514,7.612
1032,7.538,7.622
1033,7.538,7.638
1034,7.544,7.632
1035,7.57,7.61
1036,7.616,7.666
1037,7.624,7.682
1038,7.66,7.69
1039,7.654,7.702
1040,7.686,7.688
1041,7.692,7.696
1042,7.702,7.694
1043,7.684,7.692
1044,7.69,7.71
1045,7.698,7.706
1046,7.678,7.704
1047,7.668,7.732
1048,7.646,7.736
1049,7.614,7.748
1050,7.586,7.744
1051,7.568,7.736
1052,7.56,7.748
1053,7.59,7.768
1054,7.58,7.782
1055,7.584,7.78
1056,7.59,7.788
1057,7.604,7.752
1058,7.598,7.76
1059,7.594,7.782
1060,7.58,7.786
1061,7.552,7.798
1062,7.554,7.784
1063,7.556,7.784
1064,7.526,7.792
1065,7.524,7.812
1066,7.53,7.796
1067,7.524,7.82
1068,7.55,7.826
1069,7.552,7.816
1070,7.536,7.812
1071,7.512,7.802
1072,7.506,7.822
1073,7.504,7.804
1074,7.508,7.838
1075,7.504,7.85
1076,7.53,7.868
1077,7.544,7.904
1078,7.5,7.892
1079,7.494,7.894
1080,7.502,7.854
1081,7.53,7.846
1082,7.534,7.814
1083,7.532,7.804
1084,7.538,7.806
1085,7.558,7.822
1086,7.568,7.804
1087,7.572,7.8
1088,7.512,7.778
1089,7.522,7.748
1090,7.558,7.764
1091,7.568,7.804
1092,7.582,7.788
1093,7.602,7.792
1094,7.566,7.808
1095,7.594,7.828
1096,7.594,7.838
1097,7.604,7.83
1098,7.592,7.816
1099,7.614,7.784
1100,7.632,7.812
1101,7.618,7.838
1102,7.622,7.862
1103,7.622,7.878
1104,7.628,7.88
1105,7.622,7.868
1106,7.642,7.876
1107,7.648,7.868
1108,7.662,7.858
1109,7.652,7.894
1110,7.67,7.916
1111,7.67,7.95
1112,7.692,7.96
1113,7.72,7.964
1114,7.724,7.968
1115,7.678,7.976
1116,7.722,7.968
1117,7.738,7.982
1118,7.742,7.962
1119,7.718,7.954
1120,7.71,7.946
1121,7.686,7.952
1122,7.7,7.964
1123,7.706,7.958
1124,7.712,7.974
1125,7.694,8.012
1126,7.71,8.028
1127,7.672,8.034
1128,7.678,8.068
1129,7.68,8.072
1130,7.688,8.074
1131,7.692,8.078
1132,7.69,8.074
1133,7.7,8.056
1134,7.726,8.006
1135,7.7,8.0
1136,7.712,7.982
1137,7.714,8.008
1138,7.726,8.004
1139,7.708,8.014
1140,7.72,8.03
1141,7.724,8.022
1142,7.714,8.036
1143,7.704,8.024
1144,7.696,8.046
1145,7.712,8.042
1146,7.726,8.024
1147,7.764,8.006
1148,7.726,8.0
1149,7.742,7.986
1150,7.738,7.964
1151,7.748,7.952
1152,7.794,7.96
1153,7.788,7.964
1154,7.78,7.954
1155,7.772,7.99
1156,7.772,8.012
1157,7.78,8.03
1158,7.782,7.994
1159,7.772,7.986
1160,7.784,8.014
1161,7.816,8.048
1162,7.798,8.05
1163,7.814,8.05
1164,7.834,8.076
1165,7.862,8.07
1166,7.87,8.072
1167,7.854,8.068
1168,7.848,8.08
1169,7.842,8.062
1170,7.846,8.03
1171,7.832,8.01
1172,7.87,8.016
1173,7.856,8.028
1174,7.864,8.03
1175,7.88,8.008
1176,7.872,7.984
1177,7.918,7.984
1178,7.908,7.974
1179,7.914,7.97
1180,7.892,7.974
1181,7.888,7.954
1182,7.868,7.954
1183,7.836,7.938
1184,7.838,7.98
1185,7.82,7.982
1186,7.83,7.992
1187,7.8,7.996
1188,7.816,7.988
1189,7.87,7.984
1190,7.868,7.966
1191,7.858,7.984
1192,7.86,7.97
1193,7.86,7.952
1194,7.838,7.982
1195,7.852,8.008
1196,7.864,8.02
1197,7.868,7.98
1198,7.864,7.992
1199,7.84,7.992
1200,7.84,7.994
1201,7.834,8.004
1202,7.814,8.01
1203,7.854,8.024
1204,7.81,8.052
1205,7.834,8.06
1206,7.836,8.044
1207,7.846,8.074
1208,7.82,8.092
1209,7.812,8.112
1210,7.828,8.106
1211,7.854,8.13
1212,7.826,8.166
1213,7.834,8.18
1214,7.806,8.198
1215,7.776,8.174
1216,7.756,8.196
1217,7.792,8.182
1218,7.802,8.188
1219,7.814,8.174
1220,7.786,8.19
1221,7.8,8.174
1222,7.784,8.154
1223,7.818,8.214
1224,7.84,8.238
1225,7.838,8.242
1226,7.86,8.272
1227,7.852,8.288
1228,7.826,8.266
1229,7.838,8.25
1230,7.832,8.244
1231,7.828,8.242
1232,7.804,8.258
1233,7.81,8.256
1234,7.842,8.246
1235,7.83,8.256
1236,7.838,8.246
1237,7.866,8.224
1238,7.87,8.216
1239,7.842,8.218
1240,7.854,8.214
1241,7.882,8.194
1242,7.876,8.184
1243,7.892,8.154
1244,7.888,8.156
1245,7.87,8.16
1246,7.86,8.166
1247,7.862,8.166
1248,7.884,8.146
1249,7.916,8.15
1250,7.92,8.184
1251,7.928,8.184
1252,7.918,8.21
1253,7.932,8.224
1254,7.918,8.244
1255,7.918,8.244
1256,7.928,8.272
1257,7.91,8.282
1258,7.932,8.292
1259,7.948,8.28
1260,7.928,8.306
1261,7.918,8.336
1262,7.888,8.382
1263,7.882,8.384
1264,7.878,8.374
1265,7.878,8.356
1266,7.886,8.37
1267,7.912,8.336
1268,7.926,8.346
1269,7.924,8.336
1270,7.924,8.326
1271,7.956,8.322
1272,7.968,8.29
1273,7.954,8.306
1274,7.988,8.306
1275,8.0,8.268
1276,7.986,8.234
1277,7.964,8.226
1278,7.978,8.2
1279,7.96,8.21
1280,7.962,8.2
1281,7.978,8.194
1282,7.996,8.168
1283,8.004,8.162
1284,7.986,8.148
1285,7.984,8.158
1286,7.972,8.156
1287,7.934,8.126
1288,7.95,8.178
1289,7.958,8.19
1290,7.934,8.204
1291,7.932,8.204
1292,7.91,8.198
1293,7.922,8.216
1294,7.936,8.248
1295,7.932,8.264
1296,7.946,8.246
1297,7.932,8.29
1298,7.922,8.302
1299,7.93,8.314
1300,7.934,8.302
1301,7.958,8.298
1302,7.972,8.336
1303,7.99,8.32
1304,7.97,8.322
1305,7.994,8.326
1306,8.042,8.326
1307,8.036,8.344
1308,8.06,8.364
1309,8.072,8.37
1310,8.058,8.386
1311,8.054,8.374
1312,8.034,8.38
1313,8.058,8.368
1314,8.064,8.376
1315,8.058,8.384
1316,8.064,8.372
1317,8.034,8.332
1318,8.042,8.356
1319,8.02,8.374
1320,8.004,8.37
1321,8.018,8.382
1322,8.05,8.366
1323,8.066,8.388
1324,8.082,8.382
1325,8.082,8.35
1326,8.074,8.368
1327,8.092,8.348
1328,8.106,8.368
1329,8.096,8.372
1330,8.096,8.394
1331,8.116,8.408
1332,8.128,8.388
1333,8.122,8.4
1334,8.14,8.386
1335,8.176,8.376
1336,8.194,8.344
1337,8.194,8.364
1338,8.226,8.346
1339,8.24,8.368
1340,8.218,8.352
1341,8.246,8.354
1342,8.244,8.324
1343,8.242,8.36
1344,8.282,8.348
1345,8.3,8.346
1346,8.284,8.336
1347,8.266,8.37
1348,8.27,8.412
1349,8.276,8.424
1350,8.276,8.432
1351,8.29,8.436
1352,8.314,8.402
1353,8.332,8.366
1354,8.332,8.396
1355,8.33,8.398
1356,8.35,8.4
1357,8.348,8.416
1358,8.362,8.406
1359,8.374,8.376
1360,8.374,8.386
