time,mean_G
572,11.198
573,11.178
574,11.142
575,11.174
576,11.202
577,11.204
578,11.208
579,11.244
580,11.254
581,11.282
582,11.274
583,11.296
584,11.306
585,11.34
586,11.354
587,11.366
588,11.374
589,11.404
590,11.42
591,11.436
592,11.44
593,11.47
594,11.508
595,11.502
596,11.512
597,11.536
598,11.53
599,11.602
600,11.63
601,11.646
602,11.684
603,11.68
604,11.668
605,11.738
606,11.778
607,11.82
608,11.822
609,11.826
610,11.81
611,11.822
612,11.844
613,11.89
614,11.912
615,11.914
616,11.92
617,11.936
618,11.93
619,11.934
620,11.888
621,11.902
622,11.864
623,11.86
624,11.868
625,11.866
626,11.85
627,11.846
628,11.832
629,11.91
630,11.894
631,11.954
632,11.96
633,11.956
634,11.932
635,11.936
636,11.954
637,11.934
638,11.966
639,11.992
640,12.024
641,12.06
642,12.046
643,12.038
644,12.09
645,12.074
646,12.126
647,12.194
648,12.198
649,12.206
650,12.23
651,12.234
652,12.264
653,12.292
654,12.294
655,12.332
656,12.302
657,12.314
658,12.31
659,12.324
660,12.374
661,12.34
662,12.35
663,12.412
664,12.416
665,12.436
666,12.416
667,12.432
668,12.432
669,12.452
670,12.472
671,12.5
672,12.53
673,12.536
674,12.564
675,12.598
676,12.614
677,12.628
678,12.654
679,12.69
680,12.724
681,12.722
682,12.724
683,12.718
684,12.73
685,12.736
686,12.738
687,12.744
688,12.788
689,12.778
690,12.822
691,12.798
692,12.8
693,12.806
694,12.784
695,12.816
696,12.806
697,12.806
698,12.808
699,12.86
700,12.886
701,12.918
702,12.906
703,12.908
704,12.934
705,12.938
706,12.936
707,12.942
708,12.956
709,12.97
710,12.956
711,12.972
712,13.04
713,13.062
714,13.042
715,13.064
716,13.058
717,13.078
718,13.102
719,13.12
720,13.14
721,13.162
722,13.178
723,13.208
724,13.232
725,13.208
726,13.2
727,13.216
728,13.26
729,13.232
730,13.26
731,13.288
732,13.33
733,13.33
734,13.32
735,13.322
736,13.346
737,13.348
738,13.37
739,13.394
740,13.412
741,13.404
742,13.386
743,13.392
744,13.422
745,13.502
746,13.504
747,13.516
748,13.512
749,13.55
750,13.562
751,13.6
752,13.63
753,13.652
754,13.638
755,13.656
756,13.662
757,13.664
758,13.7
759,13.668
760,13.662
761,13.622
762,13.67
763,13.704
764,13.774
765,13.79
766,13.814
767,13.8
768,13.814
769,13.852
770,13.896
771,13.908
772,13.876
773,13.898
774,13.926
775,13.968
776,13.986
777,14.002
778,14.018
779,14.044
780,14.092
781,14.094
782,14.046
783,14.044
784,14.06
785,14.09
786,14.062
787,14.082
788,14.084
789,14.076
790,14.056
791,14.04
792,14.062
793,14.066
794,14.082
795,14.128
796,14.144
797,14.172
798,14.18
799,14.178
800,14.19
801,14.23
802,14.244
803,14.25
804,14.276
805,14.29
806,14.306
807,14.322
808,14.342
809,14.368
810,14.376
811,14.358
812,14.372
813,14.386
814,14.426
815,14.426
816,14.448
817,14.472
818,14.498
819,14.502
820,14.552
821,14.568
822,14.592
823,14.618
824,14.578
825,14.596
826,14.634
827,14.668
828,14.682
829,14.708
830,14.764
831,14.782
832,14.81
833,14.848
834,14.84
835,14.868
836,14.858
837,14.84
838,14.806
839,14.814
840,14.82
841,14.852
842,14.884
843,14.886
844,14.866
845,14.856
846,14.832
847,14.836
848,14.844
849,14.876
850,14.874
851,14.882
852,14.9
853,14.932
854,14.942
855,14.942
856,14.988
857,14.994
858,15.018
859,14.996
860,14.994
861,15.038
862,15.026
863,15.008
864,14.998
865,15.006
866,15.006
867,15.02
868,15.032
869,15.07
870,15.092
871,15.086
872,15.062
873,15.098
874,15.132
875,15.16
876,15.176
877,15.178
878,15.164
879,15.138
880,15.13
881,15.154
882,15.122
883,15.134
884,15.158
885,15.18
886,15.178
887,15.192
888,15.188
889,15.214
890,15.226
891,15.22
892,15.208
893,15.238
894,15.266
895,15.29
896,15.306
897,15.306
898,15.328
899,15.32
900,15.326
901,15.34
902,15.314
903,15.282
904,15.28
905,15.276
906,15.256
907,15.282
908,15.302
909,15.298
910,15.312
911,15.34
912,15.314
913,15.308
914,15.266
915,15.26
916,15.218
917,15.214
918,15.21
919,15.226
920,15.218
921,15.22
922,15.192
923,15.208
924,15.164
925,15.164
926,15.178
927,15.16
928,15.192
929,15.168
930,15.188
931,15.21
932,15.214
933,15.208
934,15.234
935,15.23
936,15.266
937,15.238
938,15.202
939,15.214
940,15.206
941,15.18
942,15.19
943,15.22
944,15.206
945,15.264
946,15.288
947,15.244
948,15.244
949,15.256
950,15.242
951,15.23
952,15.25
953,15.274
954,15.308
955,15.286
956,15.316
957,15.354
958,15.38
959,15.376
960,15.352
961,15.342
962,15.298
963,15.324
964,15.306
965,15.336
966,15.366
967,15.4
968,15.434
969,15.406
970,15.414
971,15.444
972,15.442
973,15.434
974,15.46
975,15.436
976,15.456
977,15.48
978,15.48
979,15.488
980,15.478
981,15.458
982,15.488
983,15.494
984,15.508
985,15.49
986,15.468
987,15.456
988,15.474
989,15.45
990,15.486
991,15.498
992,15.466
993,15.466
994,15.486
995,15.446
996,15.426
997,15.43
998,15.428
999,15.444
1000,15.456
1001,15.49
1002,15.504
1003,15.456
1004,15.442
1005,15.466
1006,15.462
1007,15.452
1008,15.456
1009,15.49
1010,15.512
1011,15.52
1012,15.474
1013,15.542
1014,15.568
1015,15.584
1016,15.568
1017,15.576
1018,15.614
1019,15.616
1020,15.588
1021,15.626
1022,15.61
1023,15.594
1024,15.596
1025,15.6
1026,15.616
1027,15.66
1028,15.626
1029,15.602
1030,15.564
1031,15.58
1032,15.58
1033,15.608
1034,15.61
1035,15.616
1036,15.646
1037,15.622
1038,15.612
1039,15.598
1040,15.598
1041,15.646
1042,15.604
1043,15.626
1044,15.666
1045,15.67
1046,15.686
1047,15.666
1048,15.65
1049,15.638
1050,15.69
1051,15.68
1052,15.676
1053,15.676
1054,15.694
1055,15.686
1056,15.656
1057,15.65
1058,15.642
1059,15.616
1060,15.618
1061,15.624
1062,15.588
1063,15.604
1064,15.598
1065,15.648
1066,15.646
1067,15.65
1068,15.642
1069,15.666
1070,15.69
1071,15.702
1072,15.672
1073,15.72
1074,15.722
1075,15.706
1076,15.738
1077,15.73
1078,15.736
1079,15.674
1080,15.634
1081,15.648
1082,15.658
1083,15.646
1084,15.624
1085,15.596
1086,15.596
1087,15.652
1088,15.644
1089,15.672
1090,15.638
1091,15.656
1092,15.684
1093,15.702
1094,15.668
1095,15.656
1096,15.65
1097,15.652
1098,15.672
1099,15.706
1100,15.678
1101,15.672
1102,15.708
1103,15.712
1104,15.708
1105,15.79
1106,15.796
1107,15.802
1108,15.78
1109,15.786
1110,15.794
1111,15.82
1112,15.85
1113,15.832
1114,15.854
1115,15.862
1116,15.934
1117,15.952
1118,15.982
1119,15.978
1120,16.0
1121,15.98
1122,15.978
1123,15.966
1124,16.022
1125,16.026
1126,16.072
1127,16.102
1128,16.124
1129,16.156
1130,16.112
1131,16.142
1132,16.154
1133,16.144
1134,16.192
1135,16.152
1136,16.162
1137,16.19
1138,16.188
1139,16.194
1140,16.248
1141,16.206
1142,16.18
1143,16.172
1144,16.114
1145,16.11
1146,16.1
1147,16.074
1148,16.06
1149,16.058
1150,16.058
1151,16.066
1152,16.068
1153,16.04
1154,16.058
1155,16.082
1156,16.094
1157,16.074
1158,16.1
1159,16.126
1160,16.18
1161,16.154
1162,16.17
1163,16.17
1164,16.182
1165,16.122
1166,16.134
1167,16.12
1168,16.162
1169,16.212
1170,16.24
1171,16.24
1172,16.252
1173,16.268
1174,16.254
1175,16.244
1176,16.22
1177,16.236
1178,16.22
1179,16.224
1180,16.21
1181,16.178
1182,16.144
1183,16.164
1184,16.156
1185,16.168
1186,16.128
1187,16.124
1188,16.076
1189,16.088
1190,16.106
1191,16.122
1192,16.128
1193,16.164
1194,16.128
1195,16.12
1196,16.098
1197,16.054
1198,16.064
1199,16.04
1200,16.05
1201,16.008
1202,16.022
1203,15.994
1204,15.966
1205,16.0
1206,16.026
1207,16.004
1208,15.988
1209,16.006
1210,15.968
1211,15.934
1212,15.956
1213,15.944
1214,15.926
1215,15.986
1216,15.968
1217,15.964
1218,15.936
1219,15.928
1220,15.93
1221,15.956
1222,16.004
1223,15.966
1224,15.964
1225,15.962
1226,15.97
1227,15.982
1228,15.974
1229,15.964
1230,15.96
1231,15.92
1232,15.93
1233,15.908
1234,15.912
1235,15.912
1236,15.896
1237,15.95
1238,15.956
1239,15.958
1240,15.932
1241,15.942
1242,15.95
1243,15.944
1244,15.966
1245,16.008
1246,16.004
1247,16.022
1248,16.022
1249,16.058
1250,16.078
1251,16.074
1252,16.05
1253,16.082
1254,16.062
1255,16.068
1256,16.062
1257,16.09
1258,16.064
1259,16.07
1260,16.086
1261,16.082
1262,16.078
1263,16.102
1264,16.12
1265,16.098
1266,16.116
1267,16.146
1268,16.19
1269,16.186
1270,16.192
1271,16.208
1272,16.188
1273,16.17
1274,16.176
1275,16.13
1276,16.146
1277,16.096
1278,16.092
1279,16.1
1280,16.104
1281,16.1
1282,16.098
1283,16.118
1284,16.128
1285,16.108
1286,16.102
1287,16.082
1288,16.12
1289,16.124
1290,16.14
1291,16.148
1292,16.132
1293,16.194
1294,16.188
1295,16.146
1296,16.142
1297,16.15
1298,16.17
1299,16.204
1300,16.222
1301,16.26
1302,16.274
1303,16.28
1304,16.268
1305,16.276
1306,16.294
1307,16.266
1308,16.264
1309,16.278
1310,16.286
1311,16.3
1312,16.276
1313,16.294
1314,16.278
1315,16.26
1316,16.258
1317,16.222
1318,16.238
1319,16.266
1320,16.27
1321,16.226
1322,16.164
1323,16.186
1324,16.17
1325,16.192
1326,16.19
1327,16.166
1328,16.172
1329,16.176
1330,16.17
1331,16.152
1332,16.19
1333,16.24
1334,16.24
1335,16.168
1336,16.162
1337,16.168
1338,16.174
1339,16.134
1340,16.13
1341,16.14
1342,16.126
1343,16.14
1344,16.126
1345,16.112
1346,16.1
1347,16.074
1348,16.062
1349,16.08
1350,16.1
1351,16.064
1352,16.072
1353,16.052
1354,16.046
1355,16.048
1356,16.04
1357,16.036
1358,16.016
1359,16.02
1360,16.04
1361,16.062
1362,16.06
1363,16.068
1364,16.066
1365,16.034
1366,16.06
1367,16.078
1368,16.084
1369,16.066
1370,16.096
1371,16.09
1372,16.098
1373,16.1
1374,16.096
1375,16.106
1376,16.172
1377,16.194
1378,16.166
1379,16.168
1380,16.22
1381,16.218
1382,16.224
1383,16.242
1384,16.208
1385,16.218
1386,16.228
1387,16.244
1388,16.206
1389,16.158
1390,16.134
1391,16.108
1392,16.082
1393,16.07
1394,16.026
1395,16.042
1396,16.12
1397,16.092
1398,16.074
1399,16.036
1400,16.022
1401,16.06
1402,16.046
1403,16.042
1404,16.06
1405,16.016
1406,16.046
1407,16.096
1408,16.096
1409,16.102
1410,16.114
1411,16.122
1412,16.124
1413,16.136
1414,16.128
1415,16.106
1416,16.1
1417,16.096
1418,16.11
1419,16.072
1420,16.096
1421,16.09
1422,16.126
1423,16.162
1424,16.184
1425,16.164
1426,16.204
1427,16.228
1428,16.238
1429,16.228
1430,16.226
1431,16.206
1432,16.216
1433,16.228
1434,16.236
1435,16.256
1436,16.228
1437,16.206
1438,16.192
1439,16.226
1440,16.232
1441,16.208
1442,16.172
1443,16.16
1444,16.19
1445,16.21
1446,16.17
1447,16.182
1448,16.204
1449,16.16
1450,16.152
1451,16.198
1452,16.248
1453,16.254
1454,16.25
1455,16.254
1456,16.272
1457,16.29
1458,16.216
1459,16.188
1460,16.144
1461,16.156
1462,16.172
1463,16.2
1464,16.2
1465,16.19
1466,16.19
1467,16.214
1468,16.184
1469,16.152
1470,16.126
1471,16.082
1472,16.09
1473,16.086
1474,16.068
1475,16.032
1476,16.008
1477,16.052
1478,16.064
1479,16.128
1480,16.098
1481,16.104
1482,16.132
1483,16.13
1484,16.128
1485,16.168
1486,16.184
1487,16.168
1488,16.198
1489,16.156
1490,16.126
1491,16.132
1492,16.16
1493,16.146
1494,16.094
1495,16.138
1496,16.154
1497,16.184
1498,16.168
1499,16.142
1500,16.15
1501,16.148
1502,16.116
1503,16.122
1504,16.148
1505,16.12
1506,16.136
1507,16.16
1508,16.188
1509,16.18
1510,16.206
1511,16.23
1512,16.214
1513,16.24
1514,16.21
1515,16.184
1516,16.168
1517,16.176
1518,16.202
1519,16.194
1520,16.196
1521,16.278
1522,16.292
1523,16.26
1524,16.282
1525,16.308
1526,16.306
1527,16.302
1528,16.308
1529,16.28
1530,16.264
1531,16.292
1532,16.296
1533,16.308
1534,16.306
1535,16.286
1536,16.248
1537,16.312
1538,16.31
1539,16.294
1540,16.298
1541,16.314
1542,16.262
1543,16.212
1544,16.174
1545,16.162
1546,16.222
1547,16.224
1548,16.206
1549,16.188
1550,16.212
1551,16.2
1552,16.202
1553,16.228
1554,16.224
1555,16.214
1556,16.206
1557,16.23
1558,16.282
1559,16.3
1560,16.326
1561,16.338
1562,16.334
1563,16.31
1564,16.318
1565,16.308
1566,16.294
1567,16.288
1568,16.302
1569,16.282
1570,16.324
1571,16.278
1572,16.264
1573,16.268
1574,16.28
1575,16.298
1576,16.332
1577,16.346
1578,16.39
1579,16.366
1580,16.334
1581,16.324
1582,16.348
1583,16.35
1584,16.346
1585,16.356
1586,16.322
1587,16.326
1588,16.29
1589,16.278
1590,16.274
1591,16.274
1592,16.308
1593,16.322
1594,16.336
1595,16.332
1596,16.28
1597,16.246
1598,16.254
1599,16.306
1600,16.286
1601,16.33
1602,16.304
1603,16.254
1604,16.252
1605,16.234
1606,16.196
1607,16.242
1608,16.26
1609,16.254
1610,16.242
1611,16.226
1612,16.258
1613,16.264
1614,16.256
1615,16.272
1616,16.264
1617,16.292
1618,16.28
1619,16.286
1620,16.276
1621,16.264
1622,16.236
1623,16.204
1624,16.18
1625,16.186
1626,16.19
1627,16.198
1628,16.22
1629,16.25
1630,16.206
1631,16.184
1632,16.178
1633,16.136
1634,16.094
1635,16.154
1636,16.13
1637,16.136
1638,16.114
1639,16.13
1640,16.114
1641,16.14
1642,16.164
1643,16.184
1644,16.226
1645,16.222
1646,16.19
1647,16.162
1648,16.154
1649,16.152
1650,16.162
1651,16.166
1652,16.166
1653,16.176
1654,16.182
1655,16.182
1656,16.19
1657,16.204
1658,16.158
1659,16.086
1660,16.07
1661,16.072
1662,16.048
1663,16.064
1664,16.106
1665,16.124
1666,16.136
1667,16.116
1668,16.118
1669,16.096
1670,16.082
1671,16.086
1672,16.068
1673,16.072
1674,16.11
1675,16.122
1676,16.148
1677,16.164
1678,16.18
1679,16.194
1680,16.18
1681,16.184
1682,16.222
1683,16.15
1684,16.156
1685,16.136
1686,16.154
1687,16.15
1688,16.168
1689,16.168
1690,16.152
1691,16.15
1692,16.13
1693,16.106
1694,16.06
1695,16.072
1696,16.066
1697,16.086
1698,16.11
1699,16.09
1700,16.098
1701,16.094
1702,16.074
1703,16.072
1704,16.134
1705,16.156
1706,16.192
1707,16.226
1708,16.226
1709,16.244
1710,16.228
1711,16.232
1712,16.214
1713,16.234
1714,16.258
1715,16.266
1716,16.252
1717,16.252
1718,16.216
1719,16.186
1720,16.132
1721,16.128
1722,16.146
1723,16.106
1724,16.086
1725,16.048
1726,16.01
1727,16.02
1728,16.028
1729,15.992
1730,15.978
1731,15.97
1732,15.978
1733,15.98
1734,15.976
1735,15.942
1736,15.942
1737,15.942
1738,15.942
1739,15.926
1740,15.972
1741,15.982
1742,16.016
1743,16.078
1744,16.054
1745,16.032
1746,16.05
1747,16.056
1748,15.992
1749,16.02
1750,15.998
1751,16.044
1752,16.038
1753,15.988
1754,15.98
1755,16.01
1756,16.004
1757,15.996
1758,16.006
1759,16.028
1760,16.028
1761,16.034
1762,16.042
1763,16.016
1764,16.002
1765,16.052
1766,16.064
1767,16.08
1768,16.054
1769,16.082
1770,16.076
1771,16.108
1772,16.126
1773,16.152
1774,16.144
1775,16.128
1776,16.112
1777,16.084
1778,16.088
1779,16.112
1780,16.108
1781,16.074
1782,16.094
1783,16.072
1784,16.094
1785,16.08
1786,16.092
1787,16.074
1788,16.084
1789,16.036
1790,16.08
1791,16.076
1792,16.108
1793,16.128
1794,16.092
1795,16.154
1796,16.138
1797,16.166
1798,16.154
1799,16.182
1800,16.152
1801,16.11
1802,16.118
1803,16.132
1804,16.126
1805,16.138
1806,16.156
1807,16.166
1808,16.196
1809,16.246
1810,16.258
1811,16.268
1812,16.26
1813,16.248
1814,16.234
1815,16.238
1816,16.214
1817,16.178
1818,16.154
1819,16.15
1820,16.14
1821,16.17
1822,16.174
1823,16.124
1824,16.148
1825,16.114
1826,16.102
1827,16.092
1828,16.114
1829,16.034
1830,16.024
1831,15.994
1832,16.004
1833,16.016
1834,15.99
1835,16.0
1836,15.99
1837,16.03
1838,16.036
1839,16.028
1840,16.048
1841,16.0
1842,16.012
1843,16.012
1844,15.974
1845,15.924
1846,15.926
1847,15.9
1848,15.894
1849,15.902
1850,15.94
1851,15.916
1852,15.902
1853,15.922
1854,15.942
1855,15.922
1856,15.884
1857,15.872
1858,15.884
1859,15.862
1860,15.892
1861,15.858
1862,15.916
1863,15.926
1864,15.908
1865,15.844
1866,15.822
1867,15.828
1868,15.852
1869,15.854
1870,15.842
1871,15.84
1872,15.818
1873,15.802
1874,15.776
1875,15.802
1876,15.832
1877,15.84
1878,15.87
1879,15.926
1880,15.916
1881,15.936
1882,15.904
1883,15.88
1884,15.898
1885,15.948
1886,15.956
1887,15.908
1888,15.892
1889,15.874
1890,15.908
1891,15.888
1892,15.898
1893,15.922
1894,15.884
1895,15.89
1896,15.87
1897,15.926
1898,15.914
1899,15.888
1900,15.918
1901,15.918
1902,15.93
1903,15.944
1904,15.896
1905,15.906
1906,15.89
1907,15.918
1908,15.918
1909,15.946
1910,15.93
1911,15.908
1912,15.92
1913,15.946
1914,15.958
1915,15.944
1916,15.968
1917,15.978
1918,15.996
1919,15.994
1920,16.022
1921,16.03
1922,16.002
1923,16.042
1924,16.076
1925,16.11
1926,16.066
1927,16.068
1928,16.032
1929,16.026
1930,16.018
1931,16.056
1932,16.01
1933,16.04
1934,16.078
1935,16.032
1936,16.06
1937,16.06
1938,16.03
1939,16.058
1940,16.066
1941,16.044
1942,16.068
1943,16.068
1944,16.02
1945,15.97
1946,15.956
1947,15.978
1948,16.032
1949,16.026
1950,16.032
1951,16.01
1952,16.002
1953,15.998
1954,15.99
1955,16.004
1956,16.022
1957,15.992
1958,15.994
1959,15.936
1960,15.932
1961,15.892
1962,15.856
1963,15.838
1964,15.828
1965,15.836
1966,15.85
1967,15.832
1968,15.87
1969,15.876
1970,15.888
1971,15.906
1972,15.924
1973,15.932
1974,15.928
1975,15.938
1976,15.956
1977,15.97
1978,15.962
1979,15.948
1980,15.964
1981,16.004
1982,16.012
1983,16.03
1984,15.992
1985,15.984
1986,15.966
1987,16.044
1988,16.054
1989,16.078
1990,16.064
1991,16.072
1992,16.064
1993,16.09
1994,16.124
1995,16.142
1996,16.2
1997,16.206
1998,16.194
1999,16.24
2000,16.232
2001,16.282
2002,16.292
2003,16.264
2004,16.292
2005,16.282
2006,16.28
2007,16.24
2008,16.244
2009,16.232
2010,16.198
2011,16.21
2012,16.244
2013,16.242
2014,16.214
2015,16.196
2016,16.184
2017,16.194
2018,16.214
2019,16.206
2020,16.208
2021,16.186
2022,16.222
2023,16.172
2024,16.156
2025,16.174
2026,16.15
2027,16.158
2028,16.16
2029,16.202
2030,16.218
2031,16.196
2032,16.166
2033,16.208
2034,16.222
2035,16.226
2036,16.218
2037,16.228
2038,16.18
2039,16.164
2040,16.152
2041,16.138
2042,16.104
2043,16.104
2044,16.136
2045,16.126
2046,16.116
2047,16.068
2048,16.076
2049,16.08
2050,16.128
2051,16.158
2052,16.126
2053,16.152
2054,16.172
2055,16.182
2056,16.19
2057,16.172
2058,16.156
2059,16.172
2060,16.19
2061,16.212
2062,16.238
2063,16.264
2064,16.278
2065,16.246
2066,16.29
2067,16.276
2068,16.288
2069,16.296
2070,16.344
2071,16.368
2072,16.354
2073,16.28
2074,16.23
2075,16.224
2076,16.18
2077,16.156
2078,16.164
2079,16.168
2080,16.194
2081,16.194
2082,16.156
2083,16.138
2084,16.126
2085,16.128
2086,16.104
2087,16.124
2088,16.106
2089,16.128
2090,16.15
2091,16.162
2092,16.162
2093,16.124
2094,16.118
2095,16.094
2096,16.044
2097,16.03
2098,16.042
2099,16.026
2100,16.064
2101,16.118
2102,16.098
2103,16.092
2104,16.04
2105,16.05
2106,16.044
2107,16.084
2108,16.062
2109,16.014
2110,16.0
2111,15.97
2112,15.984
2113,16.022
2114,16.032
2115,16.012
2116,16.016
2117,16.052
2118,16.082
2119,16.114
2120,16.12
2121,16.114
2122,16.11
2123,16.11
2124,16.134
2125,16.108
2126,16.132
2127,16.134
2128,16.126
2129,16.118
2130,16.156
2131,16.13
2132,16.166
2133,16.156
2134,16.166
2135,16.15
2136,16.142
2137,16.164
2138,16.194
2139,16.168
