time,GA_mean,GB_mean
426,0.0,8.38
427,0.0,8.424
428,0.0,8.438
429,0.0,8.472
430,0.0,8.516
431,0.0,8.504
432,0.0,8.552
433,0.0,8.568
434,0.0,8.582
435,0.0,8.574
436,0.0,8.582
437,0.0,8.604
438,0.0,8.632
439,0.0,8.656
440,0.0,8.696
441,0.0,8.726
442,0.0,8.782
443,0.0,8.8
444,0.0,8.814
445,0.0,8.86
446,0.0,8.874
447,0.0,8.888
448,0.0,8.916
449,0.0,8.964
450,0.0,8.98
451,0.0,9.016
452,0.0,9.06
453,0.0,9.086
454,0.0,9.124
455,0.0,9.142
456,0.0,9.18
457,0.0,9.21
458,0.0,9.218
459,0.0,9.248
460,0.0,9.262
461,0.0,9.306
462,0.0,9.298
463,0.0,9.342
464,0.0,9.362
465,0.0,9.352
466,0.0,9.358
467,0.0,9.39
468,0.0,9.382
469,0.0,9.41
470,0.0,9.422
471,0.0,9.456
472,0.0,9.484
473,0.0,9.526
474,0.0,9.56
475,0.0,9.584
476,0.0,9.608
477,0.0,9.654
478,0.0,9.71
479,0.0,9.754
480,0.0,9.776
481,0.0,9.816
482,0.0,9.838
483,0.0,9.852
484,0.0,9.83
485,0.0,9.838
486,0.0,9.882
487,0.0,9.916
488,0.0,9.93
489,0.0,9.926
490,0.0,9.958
491,0.0,9.992
492,0.0,10.014
493,0.0,10.03
494,0.0,10.076
495,0.0,10.108
496,0.0,10.18
497,0.0,10.2
498,0.0,10.238
499,0.0,10.266
500,0.0,10.298
501,0.0,10.31
502,0.0,10.324
503,0.0,10.314
504,0.0,10.302
505,0.0,10.326
506,0.0,10.288
507,0.0,10.326
508,0.0,10.366
509,0.0,10.374
510,0.0,10.388
511,0.0,10.4
512,0.0,10.396
513,0.0,10.42
514,0.0,10.456
515,0.0,10.438
516,0.0,10.402
517,0.0,10.394
518,0.0,10.382
519,0.0,10.436
520,0.0,10.454
521,0.0,10.488
522,0.0,10.476
523,0.0,10.466
524,0.0,10.496
525,0.0,10.526
526,0.0,10.51
527,0.0,10.544
528,0.0,10.558
529,0.0,10.6
530,0.0,10.626
531,0.0,10.64
532,0.0,10.624
533,0.0,10.624
534,0.0,10.628
535,0.0,10.668
536,0.0,10.686
537,0.0,10.728
538,0.0,10.764
539,0.0,10.792
540,0.0,10.798
541,0.0,10.84
542,0.0,10.844
543,0.0,10.888
544,0.0,10.94
545,0.0,10.976
546,0.0,10.974
547,0.0,11.012
548,0.0,11.052
549,0.0,11.102
550,0.0,11.12
551,0.0,11.182
552,0.0,11.234
553,0.0,11.248
554,0.0,11.258
555,0.0,11.278
556,0.0,11.294
557,0.0,11.31
558,0.0,11.316
559,0.0,11.346
560,0.0,11.382
561,0.0,11.372
562,0.0,11.376
563,0.0,11.444
564,0.0,11.504
565,0.0,11.512
566,0.0,11.56
567,0.0,11.554
568,0.0,11.568
569,0.0,11.604
570,0.0,11.608
571,0.0,11.6
572,0.0,11.596
573,0.0,11.598
574,0.0,11.626
575,0.0,11.606
576,0.0,11.628
577,0.0,11.642
578,0.0,11.68
579,0.0,11.708
580,0.0,11.694
581,0.0,11.636
582,0.0,11.67
583,0.0,11.67
584,0.0,11.696
585,0.0,11.734
586,0.0,11.766
587,0.0,11.804
588,0.0,11.832
589,0.0,11.818
590,0.0,11.872
591,0.0,11.914
592,0.0,11.948
593,0.0,11.986
594,0.0,11.982
595,0.0,11.994
596,0.0,12.002
597,0.0,11.996
598,0.0,11.972
599,0.0,12.018
600,0.0,12.074
601,0.0,12.112
602,0.0,12.1
603,0.0,12.134
604,0.0,12.12
605,0.0,12.166
606,0.0,12.174
607,0.0,12.152
608,0.0,12.148
609,0.0,12.164
610,0.0,12.198
611,0.0,12.212
612,0.0,12.214
613,0.0,12.236
614,0.0,12.242
615,0.0,12.252
616,0.0,12.24
617,0.0,12.278
618,0.0,12.314
619,0.0,12.314
620,0.0,12.336
621,0.0,12.32
622,0.0,12.298
623,0.0,12.342
624,0.0,12.37
625,0.0,12.394
626,0.0,12.424
627,0.0,12.46
628,0.0,12.49
629,0.0,12.498
630,0.0,12.46
631,0.0,12.492
632,0.0,12.5
633,0.0,12.518
634,0.0,12.53
635,0.0,12.568
636,0.0,12.622
637,0.0,12.582
638,0.0,12.618
639,0.0,12.632
640,0.0,12.67
641,0.0,12.718
642,0.0,12.74
643,0.0,12.754
644,0.0,12.728
645,0.0,12.766
646,0.0,12.784
647,0.0,12.838
648,0.0,12.896
649,0.0,12.904
650,0.0,12.918
651,0.0,12.922
652,0.0,12.944
653,0.0,12.98
654,0.0,12.966
655,0.0,12.954
656,0.0,12.986
657,0.0,12.974
658,0.0,12.974
659,0.0,12.97
660,0.0,12.964
661,0.0,12.974
662,0.0,13.02
663,0.0,13.032
664,0.0,13.02
665,0.0,13.052
666,0.0,13.08
667,0.0,13.08
668,0.0,13.062
669,0.0,13.078
670,0.0,13.122
671,0.0,13.066
672,0.0,13.096
673,0.0,13.132
674,0.0,13.14
675,0.0,13.182
676,0.0,13.208
677,0.0,13.2
678,0.0,13.18
679,0.0,13.186
680,0.0,13.21
681,0.0,13.216
682,0.0,13.24
683,0.0,13.228
684,0.0,13.208
685,0.0,13.216
686,0.0,13.26
687,0.0,13.286
688,0.0,13.292
689,0.0,13.266
690,0.0,13.292
691,0.0,13.31
692,0.0,13.328
693,0.0,13.344
694,0.0,13.356
695,0.0,13.378
696,0.0,13.434
697,0.0,13.418
698,0.0,13.424
699,0.0,13.458
700,0.0,13.484
701,0.0,13.512
702,0.0,13.554
703,0.0,13.544
704,0.0,13.524
705,0.0,13.55
706,0.0,13.556
707,0.0,13.562
708,0.0,13.576
709,0.0,13.588
710,0.0,13.58
711,0.0,13.6
712,0.0,13.614
713,0.0,13.614
714,0.0,13.562
715,0.0,13.556
716,0.0,13.612
717,0.0,13.638
718,0.0,13.682
719,0.0,13.716
720,0.0,13.732
721,0.0,13.736
722,0.0,13.808
723,0.0,13.808
724,0.0,13.838
725,0.0,13.846
726,0.0,13.822
727,0.0,13.836
728,0.0,13.84
729,0.0,13.85
730,0.0,13.848
731,0.0,13.884
732,0.0,13.966
733,0.0,13.972
734,0.0,13.962
735,0.0,13.984
736,0.0,13.998
737,0.0,13.998
738,0.0,14.032
739,0.0,14.022
740,0.0,14.022
741,0.0,13.988
742,0.0,14.006
743,0.0,14.022
744,0.0,14.046
745,0.0,14.086
746,0.0,14.056
747,0.0,14.036
748,0.0,14.036
749,0.0,14.048
750,0.0,14.06
751,0.0,14.07
752,0.0,14.098
753,0.0,14.104
754,0.0,14.122
755,0.0,14.142
756,0.0,14.16
757,0.0,14.188
758,0.0,14.184
759,0.0,14.202
760,0.0,14.228
761,0.0,14.222
762,0.0,14.23
763,0.0,14.2
764,0.0,14.24
765,0.0,14.24
766,0.0,14.254
767,0.0,14.304
768,0.0,14.306
769,0.0,14.328
770,0.0,14.352
771,0.0,14.366
772,0.0,14.38
773,0.0,14.396
774,0.0,14.458
775,0.0,14.454
776,0.0,14.482
777,0.0,14.528
778,0.0,14.564
779,0.0,14.584
780,0.0,14.604
781,0.0,14.558
782,0.0,14.556
783,0.0,14.57
784,0.0,14.58
785,0.0,14.652
786,0.0,14.678
787,0.0,14.716
788,0.0,14.692
789,0.0,14.712
790,0.0,14.692
791,0.0,14.686
792,0.0,14.684
793,0.0,14.722
794,0.0,14.766
795,0.0,14.746
796,0.0,14.736
797,0.0,14.698
798,0.0,14.702
799,0.0,14.708
800,0.0,14.752
801,0.0,14.78
802,0.0,14.824
803,0.0,14.892
804,0.0,14.894
805,0.0,14.884
806,0.0,14.914
807,0.0,14.934
808,0.0,14.986
809,0.0,14.966
810,0.0,15.016
811,0.0,15.03
812,0.0,15.098
813,0.0,15.11
814,0.0,15.112
815,0.0,15.116
816,0.0,15.094
817,0.0,15.138
818,0.0,15.128
819,0.0,15.152
820,0.0,15.154
821,0.0,15.142
822,0.0,15.126
823,0.0,15.142
824,0.0,15.096
825,0.0,15.106
826,0.0,15.146
827,0.0,15.182
828,0.0,15.22
829,0.0,15.198
830,0.0,15.232
831,0.0,15.218
832,0.0,15.236
833,0.0,15.27
834,0.0,15.308
835,0.0,15.35
836,0.0,15.358
837,0.0,15.366
838,0.0,15.436
839,0.0,15.462
840,0.0,15.43
841,0.0,15.442
842,0.0,15.468
843,0.0,15.478
844,0.0,15.472
845,0.0,15.454
846,0.0,15.486
847,0.0,15.504
848,0.0,15.522
849,0.0,15.518
850,0.0,15.552
851,0.0,15.544
852,0.0,15.582
853,0.0,15.602
854,0.0,15.586
855,0.0,15.622
856,0.0,15.572
857,0.0,15.564
858,0.0,15.554
859,0.0,15.514
860,0.0,15.496
861,0.0,15.53
862,0.0,15.514
863,0.0,15.57
864,0.0,15.588
865,0.0,15.584
866,0.0,15.624
867,0.0,15.608
868,0.0,15.636
869,0.0,15.64
870,0.0,15.658
871,0.0,15.64
872,0.0,15.636
873,0.0,15.652
874,0.0,15.646
875,0.0,15.676
876,0.0,15.678
877,0.0,15.67
878,0.0,15.7
879,0.0,15.716
880,0.0,15.762
881,0.0,15.742
882,0.0,15.754
883,0.0,15.784
884,0.0,15.804
885,0.0,15.796
886,0.0,15.836
887,0.0,15.802
888,0.0,15.788
889,0.0,15.846
890,0.0,15.808
891,0.0,15.776
892,0.0,15.806
893,0.0,15.792
894,0.0,15.774
895,0.0,15.8
896,0.0,15.814
897,0.0,15.83
898,0.0,15.824
899,0.0,15.866
900,0.0,15.896
901,0.0,15.88
902,0.0,15.886
903,0.0,15.896
904,0.0,15.922
905,0.0,15.904
906,0.0,15.944
907,0.0,15.978
908,0.0,15.956
909,0.0,15.926
910,0.0,15.916
911,0.0,15.932
912,0.0,15.918
913,0.0,15.942
914,0.0,15.974
915,0.0,15.99
916,0.0,15.972
917,0.0,16.012
918,0.0,16.022
919,0.0,15.978
920,0.0,15.982
921,0.0,15.996
922,0.0,16.0
923,0.0,16.012
924,0.0,16.046
925,0.0,16.026
926,0.0,15.978
927,0.0,15.964
928,0.0,15.956
929,0.0,15.994
930,0.0,15.992
931,0.0,16.01
932,0.0,16.022
933,0.0,15.972
934,0.0,15.948
935,0.0,15.952
936,0.0,15.966
937,0.0,15.96
938,0.0,15.912
939,0.0,15.918
940,0.0,15.894
941,0.0,15.854
942,0.0,15.862
943,0.0,15.858
944,0.0,15.872
945,0.0,15.85
946,0.0,15.84
947,0.0,15.834
948,0.0,15.844
949,0.0,15.812
950,0.0,15.818
951,0.0,15.83
952,0.0,15.84
953,0.0,15.836
954,0.0,15.838
955,0.0,15.794
956,0.0,15.784
957,0.0,15.756
958,0.0,15.792
959,0.0,15.804
960,0.0,15.79
961,0.0,15.84
962,0.0,15.866
963,0.0,15.878
964,0.0,15.896
965,0.0,15.894
966,0.0,15.884
967,0.0,15.932
968,0.0,15.94
969,0.0,15.926
970,0.0,15.908
971,0.0,15.884
972,0.0,15.86
973,0.0,15.83
974,0.0,15.842
975,0.0,15.85
976,0.0,15.834
977,0.0,15.866
978,0.0,15.862
979,0.0,15.84
980,0.0,15.812
981,0.0,15.82
982,0.0,15.798
983,0.0,15.824
984,0.0,15.81
985,0.0,15.872
986,0.0,15.858
987,0.0,15.858
988,0.0,15.894
989,0.0,15.904
990,0.0,15.93
991,0.0,15.968
992,0.0,15.944
993,0.0,15.968
994,0.0,15.986
995,0.0,15.948
996,0.0,15.96
997,0.0,15.946
998,0.0,15.952
999,0.0,15.944
1000,0.0,15.98
1001,0.0,16.006
1002,0.0,16.056
1003,0.0,16.074
1004,0.0,16.074
1005,0.0,16.046
1006,0.0,16.066
1007,0.0,16.05
1008,0.0,16.05
1009,0.0,16.1
1010,0.0,16.084
1011,0.0,16.074
1012,0.0,16.084
1013,0.0,16.076
1014,0.0,16.07
1015,0.0,16.056
1016,0.0,16.03
1017,0.0,16.062
1018,0.0,16.076
1019,0.0,16.022
1020,0.0,16.012
1021,0.0,16.024
1022,0.0,16.028
1023,0.0,16.018
1024,0.0,16.046
1025,0.0,16.032
1026,0.0,16.066
1027,0.0,16.04
1028,0.0,16.08
1029,0.0,16.126
1030,0.0,16.106
1031,0.0,16.124
1032,0.0,16.124
1033,0.0,16.132
1034,0.0,16.124
1035,0.0,16.092
1036,0.0,16.066
1037,0.0,16.038
1038,0.0,16.034
1039,0.0,16.048
1040,0.0,16.07
1041,0.0,16.076
1042,0.0,16.096
1043,0.0,16.096
1044,0.0,16.122
1045,0.0,16.122
1046,0.0,16.132
1047,0.0,16.122
1048,0.0,16.12
1049,0.0,16.136
1050,0.0,16.128
1051,0.0,16.152
1052,0.0,16.142
1053,0.0,16.154
1054,0.0,16.186
1055,0.0,16.166
1056,0.0,16.202
1057,0.0,16.182
1058,0.0,16.224
1059,0.0,16.196
1060,0.0,16.184
1061,0.0,16.168
1062,0.0,16.188
1063,0.0,16.182
1064,0.0,16.178
1065,0.0,16.204
1066,0.0,16.2
1067,0.0,16.244
1068,0.0,16.276
1069,0.0,16.262
1070,0.0,16.33
1071,0.0,16.39
1072,0.0,16.41
1073,0.0,16.372
1074,0.0,16.396
1075,0.0,16.32
1076,0.0,16.342
1077,0.0,16.326
1078,0.0,16.326
1079,0.0,16.306
1080,0.0,16.32
1081,0.0,16.332
1082,0.0,16.35
1083,0.0,16.328
1084,0.0,16.31
1085,0.0,16.264
1086,0.0,16.288
1087,0.0,16.268
1088,0.0,16.326
1089,0.0,16.336
1090,0.0,16.38
1091,0.0,16.382
1092,0.0,16.374
1093,0.0,16.374
1094,0.0,16.39
1095,0.0,16.368
1096,0.0,16.392
1097,0.0,16.362
1098,0.0,16.35
1099,0.0,16.332
1100,0.0,16.37
1101,0.0,16.378
1102,0.0,16.368
1103,0.0,16.39
1104,0.0,16.402
1105,0.0,16.418
1106,0.0,16.418
1107,0.0,16.428
1108,0.0,16.464
1109,0.0,16.426
1110,0.0,16.4
1111,0.0,16.382
1112,0.0,16.374
1113,0.0,16.368
1114,0.0,16.392
1115,0.0,16.434
1116,0.0,16.412
1117,0.0,16.446
1118,0.0,16.464
1119,0.0,16.488
1120,0.0,16.544
1121,0.0,16.54
1122,0.0,16.542
1123,0.0,16.544
1124,0.0,16.492
1125,0.0,16.482
1126,0.0,16.494
1127,0.0,16.502
1128,0.0,16.506
1129,0.0,16.496
1130,0.0,16.456
1131,0.0,16.456
1132,0.0,16.452
1133,0.0,16.43
1134,0.0,16.408
1135,0.0,16.394
1136,0.0,16.384
1137,0.0,16.444
1138,0.0,16.424
1139,0.0,16.384
1140,0.0,16.336
1141,0.0,16.354
1142,0.0,16.348
1143,0.0,16.344
1144,0.0,16.326
1145,0.0,16.31
1146,0.0,16.31
1147,0.0,16.32
1148,0.0,16.306
1149,0.0,16.322
1150,0.0,16.304
1151,0.0,16.306
1152,0.0,16.302
1153,0.0,16.344
1154,0.0,16.348
1155,0.0,16.382
1156,0.0,16.364
1157,0.0,16.36
1158,0.0,16.34
1159,0.0,16.374
1160,0.0,16.33
1161,0.0,16.348
1162,0.0,16.352
1163,0.0,16.414
1164,0.0,16.438
1165,0.0,16.406
1166,0.0,16.412
1167,0.0,16.372
1168,0.0,16.382
1169,0.0,16.29
1170,0.0,16.28
1171,0.0,16.244
1172,0.0,16.206
1173,0.0,16.174
1174,0.0,16.214
1175,0.0,16.252
1176,0.0,16.272
1177,0.0,16.238
1178,0.0,16.264
1179,0.0,16.268
1180,0.0,16.218
1181,0.0,16.27
1182,0.0,16.292
1183,0.0,16.284
1184,0.0,16.278
1185,0.0,16.274
1186,0.0,16.268
1187,0.0,16.274
1188,0.0,16.268
1189,0.0,16.28
1190,0.0,16.316
1191,0.0,16.292
1192,0.0,16.322
1193,0.0,16.34
1194,0.0,16.332
1195,0.0,16.368
1196,0.0,16.332
1197,0.0,16.348
1198,0.0,16.268
1199,0.0,16.284
1200,0.0,16.326
1201,0.0,16.284
1202,0.0,16.282
1203,0.0,16.286
1204,0.0,16.308
1205,0.0,16.248
1206,0.0,16.22
1207,0.0,16.212
1208,0.0,16.2
1209,0.0,16.166
1210,0.0,16.172
1211,0.0,16.214
1212,0.0,16.224
1213,0.0,16.254
1214,0.0,16.3
1215,0.0,16.342
1216,0.0,16.312
1217,0.0,16.318
1218,0.0,16.308
1219,0.0,16.308
1220,0.0,16.248
1221,0.0,16.262
1222,0.0,16.262
1223,0.0,16.208
1224,0.0,16.164
1225,0.0,16.136
1226,0.0,16.148
1227,0.0,16.12
1228,0.0,16.154
1229,0.0,16.136
1230,0.0,16.132
1231,0.0,16.16
1232,0.0,16.21
1233,0.0,16.196
1234,0.0,16.222
1235,0.0,16.218
1236,0.0,16.254
1237,0.0,16.232
1238,0.0,16.192
1239,0.0,16.194
1240,0.0,16.202
1241,0.0,16.192
1242,0.0,16.212
1243,0.0,16.172
1244,0.0,16.226
1245,0.0,16.212
1246,0.0,16.212
1247,0.0,16.228
1248,0.0,16.238
1249,0.0,16.246
1250,0.0,16.29
1251,0.0,16.274
1252,0.0,16.232
1253,0.0,16.21
1254,0.0,16.216
1255,0.0,16.246
1256,0.0,16.26
1257,0.0,16.26
1258,0.0,16.302
1259,0.0,16.314
1260,0.0,16.294
1261,0.0,16.278
1262,0.0,16.262
1263,0.0,16.332
1264,0.0,16.326
1265,0.0,16.318
1266,0.0,16.352
1267,0.0,16.3
1268,0.0,16.302
1269,0.0,16.256
1270,0.0,16.276
1271,0.0,16.272
1272,0.0,16.242
1273,0.0,16.226
1274,0.0,16.27
1275,0.0,16.242
1276,0.0,16.222
1277,0.0,16.152
1278,0.0,16.128
1279,0.0,16.158
1280,0.0,16.152
1281,0.0,16.164
1282,0.0,16.194
1283,0.0,16.206
1284,0.0,16.174
1285,0.0,16.186
1286,0.0,16.19
1287,0.0,16.224
1288,0.0,16.22
1289,0.0,16.234
1290,0.0,16.218
1291,0.0,16.226
1292,0.0,16.232
1293,0.0,16.22
1294,0.0,16.222
1295,0.0,16.212
1296,0.0,16.236
1297,0.0,16.272
1298,0.0,16.252
1299,0.0,16.258
1300,0.0,16.218
1301,0.0,16.172
1302,0.0,16.156
1303,0.0,16.18
1304,0.0,16.252
1305,0.0,16.244
1306,0.0,16.18
1307,0.0,16.184
1308,0.0,16.164
1309,0.0,16.178
1310,0.0,16.208
1311,0.0,16.226
1312,0.0,16.196
1313,0.0,16.186
1314,0.0,16.23
1315,0.0,16.22
1316,0.0,16.236
1317,0.0,16.214
1318,0.0,16.208
1319,0.0,16.202
1320,0.0,16.26
1321,0.0,16.254
1322,0.0,16.244
1323,0.0,16.204
1324,0.0,16.23
1325,0.0,16.236
1326,0.0,16.22
1327,0.0,16.242
1328,0.0,16.224
1329,0.0,16.22
1330,0.0,16.23
1331,0.0,16.216
1332,0.0,16.226
1333,0.0,16.246
1334,0.0,16.268
1335,0.0,16.27
1336,0.0,16.296
1337,0.0,16.308
1338,0.0,16.32
1339,0.0,16.302
1340,0.0,16.246
1341,0.0,16.26
1342,0.0,16.318
1343,0.0,16.304
1344,0.0,16.29
1345,0.0,16.28
1346,0.0,16.252
1347,0.0,16.222
1348,0.0,16.224
1349,0.0,16.276
1350,0.0,16.27
1351,0.0,16.274
1352,0.0,16.282
1353,0.0,16.286
1354,0.0,16.286
1355,0.0,16.342
1356,0.0,16.4
1357,0.0,16.434
1358,0.0,16.468
1359,0.0,16.414
1360,0.0,16.404
