time,GA_mean,GB_mean
426,14.096,15.074
427,14.13,15.09
428,14.168,15.126
429,14.256,15.154
430,14.316,15.24
431,14.37,15.27
432,14.45,15.304
433,14.51,15.356
434,14.57,15.39
435,14.598,15.41
436,14.628,15.468
437,14.678,15.518
438,14.714,15.552
439,14.752,15.58
440,14.802,15.604
441,14.828,15.654
442,14.872,15.708
443,14.902,15.748
444,14.954,15.81
445,14.996,15.894
446,15.014,15.94
447,15.08,15.986
448,15.168,16.092
449,15.224,16.1
450,15.254,16.164
451,15.3,16.174
452,15.368,16.206
453,15.476,16.3
454,15.52,16.376
455,15.6,16.42
456,15.7,16.472
457,15.758,16.516
458,15.824,16.54
459,15.832,16.602
460,15.87,16.656
461,15.946,16.68
462,15.98,16.73
463,16.04,16.764
464,16.096,16.784
465,16.126,16.876
466,16.198,16.912
467,16.236,16.916
468,16.28,16.944
469,16.298,16.972
470,16.324,17.006
471,16.364,17.036
472,16.39,17.112
473,16.48,17.188
474,16.52,17.236
475,16.542,17.256
476,16.58,17.314
477,16.614,17.308
478,16.69,17.388
479,16.716,17.444
480,16.736,17.514
481,16.778,17.53
482,16.798,17.542
483,16.83,17.546
484,16.854,17.578
485,16.914,17.576
486,16.972,17.622
487,17.052,17.68
488,17.108,17.758
489,17.13,17.82
490,17.178,17.838
491,17.224,17.936
492,17.296,17.972
493,17.334,18.04
494,17.388,18.094
495,17.432,18.172
496,17.47,18.188
497,17.512,18.208
498,17.55,18.272
499,17.622,18.288
500,17.62,18.318
501,17.664,18.352
502,17.714,18.386
503,17.762,18.414
504,17.836,18.456
505,17.862,18.538
506,17.874,18.506
507,17.95,18.576
508,17.954,18.626
509,18.0,18.652
510,18.062,18.66
511,18.094,18.732
512,18.142,18.772
513,18.166,18.788
514,18.232,18.782
515,18.24,18.8
516,18.26,18.808
517,18.284,18.86
518,18.362,18.868
519,18.416,18.904
520,18.48,18.938
521,18.502,18.948
522,18.562,19.006
523,18.57,19.022
524,18.616,19.04
525,18.69,19.038
526,18.736,19.074
527,18.814,19.11
528,18.846,19.162
529,18.926,19.28
530,19.014,19.274
531,19.07,19.278
532,19.088,19.314
533,19.128,19.33
534,19.118,19.36
535,19.094,19.396
536,19.12,19.436
537,19.126,19.502
538,19.1,19.566
539,19.152,19.618
540,19.196,19.648
541,19.242,19.714
542,19.274,19.738
543,19.3,19.816
544,19.302,19.836
545,19.308,19.836
546,19.322,19.836
547,19.302,19.886
548,19.382,19.876
549,19.406,19.878
550,19.426,19.936
551,19.474,19.966
552,19.546,20.036
553,19.62,19.998
554,19.682,20.042
555,19.706,20.022
556,19.706,20.09
557,19.75,20.13
558,19.812,20.08
559,19.84,20.158
560,19.924,20.23
561,19.958,20.268
562,19.956,20.358
563,20.004,20.4
564,20.074,20.448
565,20.116,20.486
566,20.192,20.45
567,20.238,20.518
568,20.244,20.5
569,20.32,20.534
570,20.348,20.55
571,20.406,20.616
572,20.406,20.626
573,20.462,20.71
574,20.486,20.742
575,20.488,20.812
576,20.542,20.858
577,20.598,20.896
578,20.608,20.892
579,20.598,20.91
580,20.578,20.93
581,20.602,20.95
582,20.664,21.018
583,20.656,21.052
584,20.676,21.032
585,20.676,21.114
586,20.766,21.112
587,20.748,21.148
588,20.732,21.18
589,20.806,21.272
590,20.832,21.356
591,20.836,21.348
592,20.87,21.412
593,20.882,21.48
594,20.92,21.476
595,20.988,21.522
596,20.976,21.574
597,21.002,21.572
598,21.004,21.586
599,21.006,21.602
600,20.998,21.636
601,21.068,21.628
602,21.136,21.67
603,21.172,21.726
604,21.21,21.768
605,21.276,21.792
606,21.258,21.866
607,21.288,21.924
608,21.306,21.938
609,21.338,21.96
610,21.398,21.99
611,21.422,22.036
612,21.47,22.09
613,21.484,22.058
614,21.554,22.114
615,21.642,22.148
616,21.67,22.166
617,21.688,22.158
618,21.672,22.198
619,21.668,22.252
620,21.686,22.318
621,21.674,22.352
622,21.694,22.376
623,21.784,22.392
624,21.864,22.424
625,21.836,22.434
626,21.874,22.482
627,21.832,22.514
628,21.864,22.546
629,21.906,22.56
630,21.972,22.588
631,21.998,22.616
632,22.022,22.614
633,22.03,22.632
634,22.026,22.65
635,22.074,22.676
636,22.1,22.684
637,22.148,22.724
638,22.2,22.772
639,22.248,22.736
640,22.266,22.766
641,22.306,22.774
642,22.37,22.852
643,22.43,22.83
644,22.422,22.848
645,22.434,22.852
646,22.448,22.844
647,22.522,22.848
648,22.544,22.832
649,22.588,22.862
650,22.63,22.94
651,22.67,22.978
652,22.71,22.976
653,22.772,23.014
654,22.856,23.048
655,22.894,23.118
656,22.922,23.14
657,23.004,23.182
658,23.026,23.2
659,23.16,23.176
660,23.19,23.238
661,23.236,23.324
662,23.232,23.34
663,23.288,23.382
664,23.326,23.432
665,23.346,23.486
666,23.35,23.514
667,23.348,23.508
668,23.36,23.504
669,23.376,23.568
670,23.412,23.61
671,23.436,23.656
672,23.452,23.684
673,23.388,23.686
674,23.408,23.726
675,23.422,23.762
676,23.448,23.8
677,23.478,23.814
678,23.51,23.874
679,23.55,23.874
680,23.57,23.926
681,23.618,23.912
682,23.628,23.924
683,23.682,23.99
684,23.682,23.978
685,23.724,23.994
686,23.72,24.04
687,23.69,24.142
688,23.69,24.142
689,23.754,24.158
690,23.776,24.202
691,23.846,24.274
692,23.888,24.268
693,23.884,24.226
694,23.892,24.28
695,23.904,24.296
696,23.95,24.33
697,23.958,24.35
698,24.006,24.328
699,24.066,24.308
700,24.096,24.3
701,24.084,24.31
702,24.05,24.33
703,24.086,24.372
704,24.128,24.446
705,24.07,24.478
706,24.084,24.55
707,24.08,24.58
708,24.128,24.63
709,24.176,24.644
710,24.166,24.638
711,24.226,24.686
712,24.202,24.7
713,24.25,24.722
714,24.33,24.716
715,24.362,24.71
716,24.402,24.688
717,24.41,24.722
718,24.486,24.786
719,24.568,24.836
720,24.594,24.858
721,24.69,24.868
722,24.71,24.92
723,24.716,24.932
724,24.786,24.924
725,24.79,24.996
726,24.776,25.042
727,24.774,25.13
728,24.806,25.13
729,24.81,25.102
730,24.888,25.148
731,24.902,25.214
732,25.022,25.27
733,25.04,25.284
734,25.022,25.294
735,25.066,25.288
736,25.078,25.248
737,25.078,25.24
738,25.076,25.28
739,25.098,25.288
740,25.106,25.246
741,25.182,25.172
742,25.214,25.228
743,25.256,25.276
744,25.266,25.3
745,25.314,25.31
746,25.334,25.286
747,25.33,25.296
748,25.332,25.3
749,25.38,25.32
750,25.416,25.324
751,25.476,25.342
752,25.494,25.322
753,25.45,25.298
754,25.464,25.334
755,25.402,25.332
756,25.402,25.364
757,25.502,25.372
758,25.48,25.352
759,25.524,25.372
760,25.618,25.362
761,25.666,25.372
762,25.664,25.394
763,25.718,25.438
764,25.734,25.416
765,25.774,25.432
766,25.718,25.472
767,25.788,25.512
768,25.828,25.532
769,25.856,25.478
770,25.866,25.494
771,25.872,25.52
772,25.862,25.564
773,25.954,25.584
774,25.924,25.652
775,25.876,25.628
776,25.902,25.654
777,25.916,25.628
778,25.898,25.678
779,25.942,25.7
780,25.912,25.724
781,25.958,25.744
782,26.006,25.724
783,25.994,25.748
784,25.994,25.726
785,25.974,25.754
786,25.916,25.83
787,25.974,25.818
788,25.964,25.886
789,25.926,25.87
790,25.92,25.89
791,25.872,25.878
792,25.882,25.898
793,25.81,25.884
794,25.876,25.922
795,25.786,25.926
796,25.812,25.948
797,25.824,25.94
798,25.86,25.966
799,25.848,25.998
800,25.868,25.984
801,25.86,25.98
802,25.932,25.982
803,25.938,25.994
804,25.954,26.022
805,25.942,26.058
806,25.924,26.09
807,25.946,26.052
808,25.966,26.084
809,25.962,26.092
810,25.984,26.08
811,25.982,26.112
812,25.954,26.114
813,25.934,26.212
814,26.004,26.246
815,25.96,26.232
816,25.962,26.228
817,25.994,26.242
818,26.004,26.294
819,25.996,26.258
820,26.01,26.256
821,26.068,26.23
822,26.07,26.236
823,26.126,26.266
824,26.128,26.272
825,26.136,26.338
826,26.098,26.374
827,26.15,26.372
828,26.214,26.356
829,26.332,26.344
830,26.42,26.342
831,26.46,26.364
832,26.462,26.386
833,26.458,26.428
834,26.456,26.49
835,26.48,26.51
836,26.54,26.546
837,26.556,26.55
838,26.586,26.59
839,26.644,26.638
840,26.668,26.594
841,26.646,26.568
842,26.63,26.616
843,26.642,26.578
844,26.662,26.592
845,26.732,26.614
846,26.804,26.658
847,26.802,26.666
848,26.816,26.71
849,26.866,26.722
850,26.906,26.75
851,26.886,26.756
852,26.904,26.706
853,26.884,26.692
854,26.866,26.63
855,26.924,26.654
856,26.942,26.698
857,27.004,26.694
858,27.02,26.704
859,27.056,26.788
860,27.126,26.784
861,27.126,26.79
862,27.154,26.804
863,27.072,26.882
864,27.066,26.808
865,27.064,26.778
866,27.032,26.816
867,27.008,26.86
868,27.102,26.844
869,27.156,26.862
870,27.128,26.872
871,27.124,26.906
872,27.106,26.922
873,27.05,26.924
874,27.052,26.866
875,27.108,26.846
876,27.126,26.864
877,27.12,26.904
878,27.16,26.882
879,27.128,26.904
880,27.194,26.964
881,27.188,27.02
882,27.184,27.036
883,27.16,27.078
884,27.212,27.1
885,27.23,27.096
886,27.242,27.09
887,27.262,27.106
888,27.284,27.142
889,27.292,27.102
890,27.318,27.058
891,27.328,27.084
892,27.35,27.048
893,27.392,27.088
894,27.404,27.096
895,27.448,27.104
896,27.414,27.096
897,27.428,27.108
898,27.49,27.076
899,27.43,27.154
900,27.416,27.132
901,27.466,27.146
902,27.508,27.152
903,27.53,27.144
904,27.578,27.222
905,27.648,27.334
906,27.64,27.342
907,27.632,27.342
908,27.582,27.42
909,27.582,27.414
910,27.556,27.462
911,27.582,27.514
912,27.536,27.54
913,27.506,27.544
914,27.524,27.506
915,27.482,27.538
916,27.488,27.51
917,27.51,27.534
918,27.486,27.67
919,27.494,27.632
920,27.526,27.65
921,27.56,27.68
922,27.602,27.652
923,27.588,27.682
924,27.568,27.712
925,27.612,27.698
926,27.614,27.682
927,27.672,27.644
928,27.714,27.628
929,27.662,27.598
930,27.678,27.606
931,27.68,27.602
932,27.71,27.674
933,27.76,27.664
934,27.788,27.664
935,27.782,27.652
936,27.77,27.656
937,27.772,27.684
938,27.718,27.71
939,27.69,27.696
940,27.634,27.708
941,27.628,27.724
942,27.668,27.718
943,27.692,27.706
944,27.694,27.804
945,27.658,27.8
946,27.69,27.762
947,27.674,27.716
948,27.618,27.69
949,27.668,27.634
950,27.69,27.63
951,27.704,27.662
952,27.75,27.696
953,27.748,27.762
954,27.718,27.786
955,27.768,27.846
956,27.738,27.774
957,27.752,27.79
958,27.76,27.79
959,27.756,27.814
960,27.724,27.812
961,27.708,27.784
962,27.688,27.828
963,27.738,27.824
964,27.74,27.834
965,27.7,27.82
966,27.662,27.878
967,27.668,27.886
968,27.668,27.914
969,27.684,27.93
970,27.692,27.968
971,27.75,27.944
972,27.752,27.974
973,27.812,28.002
974,27.808,28.028
975,27.82,28.078
976,27.87,28.054
977,27.848,28.102
978,27.86,28.094
979,27.88,28.152
980,27.912,28.172
981,27.934,28.122
982,27.922,28.074
983,27.91,28.072
984,27.896,28.054
985,27.934,28.02
986,27.902,28.0
987,27.846,28.014
988,27.924,28.08
989,27.95,28.076
990,28.068,28.038
991,28.052,28.072
992,28.036,28.122
993,28.022,28.088
994,27.96,28.098
995,28.024,28.106
996,28.006,28.112
997,27.986,28.064
998,27.978,28.074
999,27.972,28.132
1000,28.058,28.17
1001,28.064,28.19
1002,28.116,28.234
1003,28.114,28.224
1004,28.11,28.184
1005,28.148,28.236
1006,28.166,28.288
1007,28.136,28.272
1008,28.154,28.298
1009,28.132,28.268
1010,28.204,28.26
1011,28.174,28.33
1012,28.16,28.334
1013,28.17,28.354
1014,28.152,28.374
1015,28.146,28.41
1016,28.15,28.442
1017,28.192,28.478
1018,28.24,28.464
1019,28.26,28.454
1020,28.268,28.408
1021,28.26,28.414
1022,28.31,28.384
1023,28.328,28.348
1024,28.444,28.344
1025,28.394,28.388
1026,28.372,28.37
1027,28.468,28.338
1028,28.51,28.31
1029,28.536,28.324
1030,28.562,28.314
1031,28.584,28.33
1032,28.616,28.28
1033,28.698,28.294
1034,28.656,28.336
1035,28.66,28.378
1036,28.638,28.384
1037,28.624,28.416
1038,28.63,28.37
1039,28.572,28.376
1040,28.524,28.424
1041,28.602,28.47
1042,28.634,28.428
1043,28.612,28.402
1044,28.642,28.394
1045,28.636,28.412
1046,28.574,28.426
1047,28.59,28.458
1048,28.552,28.494
1049,28.554,28.414
1050,28.51,28.432
1051,28.556,28.44
1052,28.518,28.424
1053,28.564,28.446
1054,28.582,28.448
1055,28.538,28.482
1056,28.526,28.418
1057,28.576,28.43
1058,28.522,28.39
1059,28.558,28.44
1060,28.55,28.418
1061,28.51,28.406
1062,28.536,28.426
1063,28.6,28.384
1064,28.56,28.43
1065,28.648,28.42
1066,28.654,28.448
1067,28.712,28.428
1068,28.796,28.438
1069,28.81,28.458
1070,28.776,28.486
1071,28.786,28.524
1072,28.81,28.528
1073,28.84,28.548
1074,28.808,28.532
1075,28.834,28.512
1076,28.794,28.516
1077,28.8,28.494
1078,28.858,28.486
1079,28.858,28.502
1080,28.876,28.464
1081,28.888,28.492
1082,28.854,28.472
1083,28.856,28.454
1084,28.856,28.496
1085,28.864,28.498
1086,28.876,28.528
1087,28.894,28.472
1088,28.89,28.486
1089,28.912,28.502
1090,28.934,28.494
1091,28.988,28.492
1092,28.984,28.526
1093,28.936,28.514
1094,28.926,28.528
1095,28.884,28.554
1096,28.908,28.562
1097,29.0,28.586
1098,28.974,28.584
1099,28.974,28.578
1100,29.002,28.512
1101,29.036,28.542
1102,29.054,28.61
1103,29.102,28.582
1104,29.124,28.626
1105,29.1,28.612
1106,29.122,28.616
1107,29.126,28.566
1108,29.124,28.56
1109,29.012,28.55
1110,28.95,28.59
1111,28.92,28.662
1112,28.93,28.612
1113,28.98,28.608
1114,28.936,28.566
1115,28.94,28.546
1116,28.976,28.536
1117,28.946,28.518
1118,28.956,28.5
1119,28.932,28.454
1120,28.94,28.484
1121,28.89,28.482
1122,28.912,28.498
1123,28.92,28.564
1124,28.968,28.588
1125,28.988,28.646
1126,28.994,28.634
1127,28.956,28.702
1128,28.978,28.646
1129,28.948,28.58
1130,28.904,28.596
1131,28.926,28.586
1132,28.91,28.64
1133,28.916,28.646
1134,28.856,28.596
1135,28.87,28.638
1136,28.842,28.668
1137,28.868,28.658
1138,28.854,28.68
1139,28.82,28.676
1140,28.8,28.618
1141,28.81,28.57
1142,28.86,28.532
1143,28.868,28.552
1144,28.854,28.572
1145,28.844,28.526
1146,28.874,28.514
1147,28.946,28.512
1148,28.888,28.572
1149,28.912,28.594
1150,28.92,28.626
1151,28.928,28.724
1152,28.934,28.734
1153,28.906,28.712
1154,28.96,28.7
1155,28.972,28.738
1156,28.964,28.716
1157,28.964,28.722
1158,29.002,28.732
1159,29.024,28.744
1160,29.01,28.774
1161,28.924,28.752
1162,28.936,28.778
1163,28.998,28.808
1164,28.954,28.798
1165,29.05,28.788
1166,29.06,28.792
1167,29.072,28.796
1168,29.072,28.786
1169,29.086,28.848
1170,29.106,28.862
1171,29.14,28.92
1172,29.16,28.964
1173,29.21,28.998
1174,29.228,29.01
1175,29.252,29.016
1176,29.254,29.092
1177,29.26,29.052
1178,29.22,29.066
1179,29.218,29.104
1180,29.212,29.092
1181,29.264,29.056
1182,29.218,29.044
1183,29.246,29.022
1184,29.194,29.004
1185,29.224,29.024
1186,29.198,29.066
1187,29.242,29.08
1188,29.194,29.084
1189,29.116,29.048
1190,29.088,29.06
1191,29.082,29.006
1192,29.126,29.068
1193,29.122,29.068
1194,29.152,29.028
1195,29.094,29.046
1196,29.072,29.008
1197,29.076,28.972
1198,29.056,28.932
1199,29.142,28.956
1200,29.212,28.994
1201,29.22,28.95
1202,29.216,28.92
1203,29.248,28.956
1204,29.282,28.932
1205,29.258,28.976
1206,29.278,28.984
1207,29.296,29.016
1208,29.262,29.02
1209,29.252,29.068
1210,29.24,29.062
1211,29.226,29.112
1212,29.216,29.13
1213,29.25,29.126
1214,29.248,29.15
1215,29.194,29.12
1216,29.232,29.156
1217,29.24,29.1
1218,29.23,29.094
1219,29.214,29.114
1220,29.208,29.13
1221,29.212,29.124
1222,29.182,29.136
1223,29.17,29.15
1224,29.21,29.076
1225,29.242,29.068
1226,29.206,29.054
1227,29.212,29.094
1228,29.228,29.074
1229,29.202,29.076
1230,29.168,29.144
1231,29.176,29.112
1232,29.134,29.124
1233,29.126,29.088
1234,29.122,29.104
1235,29.168,29.108
1236,29.2,29.126
1237,29.24,29.158
1238,29.21,29.154
1239,29.202,29.144
1240,29.178,29.15
1241,29.234,29.086
1242,29.16,29.056
1243,29.168,29.034
1244,29.198,29.01
1245,29.234,29.008
1246,29.222,29.014
1247,29.276,29.014
1248,29.262,29.002
1249,29.276,28.994
1250,29.212,28.954
1251,29.236,28.958
1252,29.204,28.95
1253,29.244,28.96
1254,29.218,28.97
1255,29.184,28.976
1256,29.182,29.01
1257,29.228,29.014
1258,29.236,29.012
1259,29.246,29.054
1260,29.194,29.046
1261,29.288,29.046
1262,29.306,29.022
1263,29.306,28.964
1264,29.346,28.98
1265,29.332,28.984
1266,29.348,29.004
1267,29.396,28.966
1268,29.376,28.976
1269,29.432,28.964
1270,29.5,29.0
1271,29.526,29.012
1272,29.476,29.024
1273,29.482,29.036
1274,29.42,29.084
1275,29.496,29.098
1276,29.562,29.114
1277,29.546,29.086
1278,29.584,29.078
1279,29.58,29.052
1280,29.6,29.118
1281,29.564,29.078
1282,29.528,29.078
1283,29.492,29.076
1284,29.402,29.088
1285,29.368,29.018
1286,29.398,29.028
1287,29.472,29.048
1288,29.516,29.074
1289,29.498,29.016
1290,29.518,29.002
1291,29.59,29.02
1292,29.534,29.052
1293,29.546,29.104
1294,29.574,29.078
1295,29.564,29.108
1296,29.518,29.126
1297,29.508,29.072
1298,29.446,29.052
1299,29.436,29.112
1300,29.426,29.094
1301,29.42,29.042
1302,29.456,29.104
1303,29.464,29.192
1304,29.444,29.198
1305,29.386,29.162
1306,29.412,29.168
1307,29.488,29.182
1308,29.488,29.104
1309,29.48,29.126
1310,29.49,29.136
1311,29.472,29.138
1312,29.406,29.148
1313,29.348,29.196
1314,29.372,29.222
1315,29.384,29.246
1316,29.368,29.244
1317,29.36,29.174
1318,29.352,29.174
1319,29.342,29.192
1320,29.322,29.102
1321,29.328,29.104
1322,29.244,29.09
1323,29.192,29.07
1324,29.18,29.052
1325,29.19,29.08
1326,29.194,29.042
1327,29.236,29.046
1328,29.25,29.058
1329,29.226,29.106
1330,29.214,29.074
1331,29.254,29.092
1332,29.26,29.094
1333,29.278,29.072
1334,29.2,29.112
1335,29.154,29.104
1336,29.134,29.108
1337,29.196,29.072
1338,29.234,29.094
1339,29.254,29.086
1340,29.254,29.154
1341,29.224,29.086
1342,29.252,29.086
1343,29.314,29.082
1344,29.372,29.124
1345,29.366,29.122
1346,29.318,29.14
1347,29.312,29.096
1348,29.258,29.138
1349,29.308,29.062
1350,29.318,29.038
1351,29.258,29.018
1352,29.272,29.012
1353,29.256,29.03
1354,29.244,29.052
1355,29.208,29.058
1356,29.196,29.074
1357,29.192,29.08
1358,29.178,29.044
1359,29.232,28.992
1360,29.296,28.944
