time,mean_G
2135,29.504
2136,29.518
2137,29.49
2138,29.426
2139,29.458
2140,29.446
2141,29.488
2142,29.49
2143,29.514
2144,29.462
2145,29.508
2146,29.514
2147,29.504
2148,29.538
2149,29.516
2150,29.486
2151,29.446
2152,29.478
2153,29.454
2154,29.41
2155,29.404
2156,29.39
2157,29.4
2158,29.424
2159,29.412
2160,29.416
2161,29.374
2162,29.374
2163,29.426
2164,29.462
2165,29.458
2166,29.428
2167,29.458
2168,29.48
2169,29.476
2170,29.412
2171,29.428
2172,29.468
2173,29.424
2174,29.392
2175,29.354
2176,29.356
2177,29.41
2178,29.378
2179,29.424
2180,29.352
2181,29.44
2182,29.464
2183,29.408
2184,29.392
2185,29.388
2186,29.382
2187,29.358
2188,29.368
2189,29.322
2190,29.284
2191,29.376
2192,29.388
2193,29.374
2194,29.36
2195,29.378
2196,29.41
2197,29.462
2198,29.512
2199,29.532
2200,29.522
2201,29.438
2202,29.398
2203,29.394
2204,29.378
2205,29.376
2206,29.342
2207,29.348
2208,29.318
2209,29.246
2210,29.244
2211,29.28
2212,29.29
2213,29.29
2214,29.296
2215,29.298
2216,29.266
2217,29.232
2218,29.262
2219,29.28
2220,29.294
2221,29.312
2222,29.316
2223,29.326
2224,29.382
2225,29.422
2226,29.404
2227,29.452
2228,29.504
2229,29.516
2230,29.514
2231,29.514
2232,29.538
2233,29.522
2234,29.468
2235,29.448
2236,29.462
2237,29.422
2238,29.43
2239,29.394
2240,29.472
2241,29.492
2242,29.526
2243,29.516
2244,29.522
2245,29.596
2246,29.618
2247,29.61
2248,29.626
2249,29.596
2250,29.628
2251,29.708
2252,29.686
2253,29.662
2254,29.652
2255,29.656
2256,29.648
2257,29.628
2258,29.604
2259,29.578
2260,29.57
2261,29.576
2262,29.542
2263,29.536
2264,29.542
2265,29.508
2266,29.534
2267,29.516
2268,29.488
2269,29.44
2270,29.388
2271,29.382
2272,29.406
2273,29.386
2274,29.384
2275,29.378
2276,29.366
2277,29.446
2278,29.54
2279,29.586
2280,29.566
2281,29.542
2282,29.46
2283,29.498
2284,29.496
2285,29.514
2286,29.512
2287,29.462
2288,29.446
2289,29.44
2290,29.422
2291,29.412
2292,29.394
2293,29.426
2294,29.426
2295,29.38
2296,29.372
2297,29.376
2298,29.404
2299,29.398
2300,29.418
2301,29.412
2302,29.438
2303,29.448
2304,29.478
2305,29.52
2306,29.576
2307,29.578
2308,29.6
2309,29.61
2310,29.6
2311,29.654
2312,29.66
2313,29.614
2314,29.688
2315,29.698
2316,29.7
2317,29.672
2318,29.702
2319,29.756
2320,29.762
2321,29.794
2322,29.714
2323,29.72
2324,29.71
2325,29.698
2326,29.646
2327,29.672
2328,29.706
2329,29.688
2330,29.668
2331,29.642
2332,29.612
2333,29.598
2334,29.578
2335,29.568
2336,29.502
2337,29.46
2338,29.456
2339,29.402
2340,29.444
2341,29.518
2342,29.466
2343,29.506
2344,29.556
2345,29.548
2346,29.526
2347,29.57
2348,29.536
2349,29.564
2350,29.534
2351,29.538
2352,29.516
2353,29.554
2354,29.582
2355,29.514
2356,29.512
2357,29.514
2358,29.556
2359,29.536
2360,29.586
2361,29.626
2362,29.588
2363,29.538
2364,29.55
2365,29.584
2366,29.586
2367,29.578
2368,29.584
2369,29.548
2370,29.52
2371,29.522
2372,29.552
2373,29.53
2374,29.592
2375,29.536
2376,29.498
2377,29.466
2378,29.482
2379,29.548
2380,29.514
2381,29.47
2382,29.47
2383,29.498
2384,29.472
2385,29.502
2386,29.474
2387,29.502
2388,29.508
2389,29.464
2390,29.476
2391,29.49
2392,29.502
2393,29.566
2394,29.54
2395,29.546
2396,29.54
2397,29.55
2398,29.544
2399,29.508
2400,29.522
2401,29.502
2402,29.522
2403,29.584
2404,29.536
2405,29.548
2406,29.564
2407,29.618
2408,29.57
2409,29.556
2410,29.536
2411,29.502
2412,29.494
2413,29.486
2414,29.492
2415,29.512
2416,29.504
2417,29.556
2418,29.542
2419,29.56
2420,29.524
2421,29.434
2422,29.44
2423,29.42
2424,29.422
2425,29.45
2426,29.5
2427,29.522
2428,29.504
2429,29.478
2430,29.552
2431,29.606
2432,29.58
2433,29.646
2434,29.674
2435,29.686
2436,29.702
2437,29.738
2438,29.746
2439,29.736
2440,29.674
2441,29.688
2442,29.648
2443,29.586
2444,29.576
2445,29.566
2446,29.56
2447,29.576
2448,29.562
2449,29.574
2450,29.598
2451,29.624
2452,29.608
2453,29.596
2454,29.552
2455,29.552
2456,29.53
2457,29.56
2458,29.518
2459,29.498
2460,29.512
2461,29.424
2462,29.48
2463,29.452
2464,29.462
2465,29.414
2466,29.426
2467,29.454
2468,29.456
2469,29.446
2470,29.432
2471,29.436
2472,29.424
2473,29.478
2474,29.484
2475,29.476
2476,29.49
2477,29.486
2478,29.538
2479,29.6
2480,29.62
2481,29.62
2482,29.544
2483,29.522
2484,29.472
2485,29.514
2486,29.446
2487,29.504
2488,29.476
2489,29.466
2490,29.49
2491,29.536
2492,29.552
2493,29.55
2494,29.588
2495,29.622
2496,29.628
2497,29.668
2498,29.684
2499,29.658
2500,29.616
2501,29.582
2502,29.572
2503,29.564
2504,29.52
2505,29.56
2506,29.588
2507,29.572
2508,29.588
2509,29.59
2510,29.63
2511,29.63
2512,29.642
2513,29.69
2514,29.63
2515,29.612
2516,29.674
2517,29.658
2518,29.678
2519,29.684
2520,29.672
2521,29.754
2522,29.784
2523,29.74
2524,29.688
2525,29.696
2526,29.668
2527,29.634
2528,29.698
2529,29.704
2530,29.772
2531,29.796
2532,29.786
2533,29.762
2534,29.764
2535,29.766
2536,29.758
2537,29.69
2538,29.702
2539,29.702
2540,29.68
2541,29.684
2542,29.688
2543,29.698
2544,29.716
2545,29.65
2546,29.578
2547,29.584
2548,29.59
2549,29.57
2550,29.58
2551,29.668
2552,29.624
2553,29.608
2554,29.54
2555,29.52
2556,29.536
2557,29.57
2558,29.62
2559,29.64
2560,29.644
2561,29.568
2562,29.548
2563,29.536
2564,29.594
2565,29.672
2566,29.67
2567,29.674
2568,29.71
2569,29.626
2570,29.618
2571,29.6
2572,29.606
2573,29.592
2574,29.636
2575,29.68
2576,29.676
2577,29.7
2578,29.722
2579,29.708
2580,29.726
2581,29.684
2582,29.694
2583,29.66
2584,29.64
2585,29.62
2586,29.608
2587,29.672
2588,29.708
2589,29.636
2590,29.61
2591,29.594
2592,29.54
2593,29.586
2594,29.646
2595,29.686
2596,29.638
2597,29.664
2598,29.672
2599,29.668
2600,29.674
2601,29.66
2602,29.678
2603,29.662
2604,29.698
2605,29.718
2606,29.7
2607,29.718
2608,29.714
2609,29.66
2610,29.664
2611,29.626
2612,29.64
2613,29.65
2614,29.676
2615,29.636
2616,29.626
2617,29.614
2618,29.628
2619,29.624
2620,29.612
2621,29.632
2622,29.636
2623,29.62
2624,29.588
2625,29.562
2626,29.508
2627,29.502
2628,29.462
2629,29.478
2630,29.554
2631,29.516
2632,29.584
2633,29.576
2634,29.582
2635,29.614
2636,29.674
2637,29.662
2638,29.676
2639,29.664
2640,29.672
2641,29.67
2642,29.724
2643,29.742
2644,29.778
2645,29.71
2646,29.68
2647,29.666
2648,29.68
2649,29.638
2650,29.58
2651,29.536
2652,29.508
2653,29.444
2654,29.48
2655,29.51
2656,29.498
2657,29.584
2658,29.588
2659,29.526
2660,29.53
2661,29.598
2662,29.598
2663,29.606
2664,29.58
2665,29.6
2666,29.612
2667,29.584
2668,29.606
2669,29.624
2670,29.698
2671,29.696
2672,29.676
2673,29.642
2674,29.662
2675,29.668
2676,29.642
2677,29.638
2678,29.594
2679,29.536
2680,29.486
2681,29.432
2682,29.43
2683,29.43
2684,29.47
2685,29.458
2686,29.454
2687,29.462
2688,29.452
2689,29.404
2690,29.4
2691,29.46
2692,29.53
2693,29.554
2694,29.474
2695,29.452
2696,29.416
2697,29.408
2698,29.386
2699,29.37
2700,29.366
2701,29.376
2702,29.364
2703,29.368
2704,29.386
2705,29.356
2706,29.336
2707,29.34
2708,29.314
2709,29.284
2710,29.312
2711,29.284
2712,29.336
2713,29.36
2714,29.378
2715,29.382
2716,29.388
2717,29.374
2718,29.334
2719,29.314
2720,29.31
2721,29.286
2722,29.3
2723,29.318
2724,29.354
2725,29.324
2726,29.294
2727,29.322
2728,29.364
2729,29.366
2730,29.32
2731,29.308
2732,29.278
2733,29.28
2734,29.298
2735,29.274
2736,29.314
2737,29.336
2738,29.372
2739,29.434
2740,29.434
2741,29.43
2742,29.452
2743,29.452
2744,29.444
2745,29.498
2746,29.542
2747,29.582
2748,29.606
2749,29.544
2750,29.538
2751,29.512
2752,29.524
2753,29.45
2754,29.488
2755,29.508
2756,29.512
2757,29.554
2758,29.56
2759,29.558
2760,29.616
2761,29.658
2762,29.67
2763,29.636
2764,29.684
2765,29.596
2766,29.638
2767,29.634
2768,29.662
2769,29.722
2770,29.728
2771,29.76
2772,29.764
2773,29.784
2774,29.838
2775,29.838
2776,29.876
2777,29.872
2778,29.878
2779,29.886
2780,29.966
2781,30.018
2782,29.982
2783,29.98
2784,29.972
2785,29.946
2786,29.9
2787,29.898
2788,29.846
2789,29.854
2790,29.856
2791,29.836
2792,29.84
2793,29.81
2794,29.768
2795,29.718
2796,29.732
2797,29.686
2798,29.668
2799,29.66
2800,29.71
2801,29.726
2802,29.764
2803,29.74
2804,29.724
2805,29.708
2806,29.668
2807,29.612
2808,29.622
2809,29.666
2810,29.668
2811,29.696
2812,29.672
2813,29.704
2814,29.698
2815,29.678
2816,29.656
2817,29.622
2818,29.618
2819,29.596
2820,29.566
2821,29.558
2822,29.526
2823,29.598
2824,29.572
2825,29.6
2826,29.604
2827,29.596
2828,29.606
2829,29.6
2830,29.598
2831,29.526
2832,29.526
2833,29.56
2834,29.56
2835,29.546
2836,29.512
2837,29.476
2838,29.486
2839,29.468
2840,29.462
2841,29.386
2842,29.41
2843,29.4
2844,29.402
2845,29.41
2846,29.454
2847,29.4
2848,29.468
2849,29.52
2850,29.548
2851,29.58
2852,29.598
2853,29.564
2854,29.538
2855,29.468
2856,29.462
2857,29.44
2858,29.444
2859,29.436
2860,29.418
2861,29.424
2862,29.478
2863,29.464
2864,29.436
2865,29.524
2866,29.472
2867,29.454
2868,29.496
2869,29.412
2870,29.442
2871,29.42
2872,29.406
2873,29.382
2874,29.414
2875,29.392
2876,29.266
2877,29.318
2878,29.31
2879,29.304
2880,29.262
2881,29.286
2882,29.244
2883,29.274
2884,29.272
2885,29.214
2886,29.202
2887,29.19
2888,29.214
2889,29.234
2890,29.244
2891,29.284
2892,29.302
2893,29.28
2894,29.334
2895,29.328
2896,29.33
2897,29.31
2898,29.328
2899,29.318
2900,29.342
2901,29.316
2902,29.382
2903,29.394
2904,29.354
2905,29.268
2906,29.284
2907,29.268
2908,29.316
2909,29.336
2910,29.342
2911,29.354
2912,29.364
2913,29.354
2914,29.34
2915,29.326
2916,29.396
2917,29.404
2918,29.356
2919,29.324
2920,29.326
2921,29.316
2922,29.33
2923,29.31
2924,29.358
2925,29.304
2926,29.294
2927,29.31
2928,29.318
2929,29.322
2930,29.3
2931,29.19
2932,29.228
2933,29.238
2934,29.246
2935,29.254
2936,29.346
2937,29.396
2938,29.476
2939,29.484
2940,29.494
2941,29.538
2942,29.606
2943,29.608
2944,29.596
2945,29.606
2946,29.588
2947,29.62
2948,29.552
2949,29.488
2950,29.496
2951,29.396
2952,29.372
2953,29.33
2954,29.32
2955,29.292
2956,29.27
2957,29.234
2958,29.24
2959,29.236
2960,29.27
2961,29.306
2962,29.27
2963,29.282
2964,29.29
2965,29.258
2966,29.244
2967,29.316
2968,29.324
2969,29.344
2970,29.312
2971,29.334
2972,29.318
2973,29.338
2974,29.358
2975,29.32
2976,29.274
2977,29.246
2978,29.226
2979,29.198
2980,29.182
2981,29.216
2982,29.284
2983,29.296
2984,29.29
2985,29.3
2986,29.272
2987,29.232
2988,29.224
2989,29.238
2990,29.242
2991,29.286
2992,29.276
2993,29.294
2994,29.228
2995,29.182
2996,29.208
2997,29.166
2998,29.17
2999,29.174
3000,29.152
3001,29.218
3002,29.2
3003,29.194
3004,29.188
3005,29.27
3006,29.272
3007,29.278
3008,29.254
3009,29.27
3010,29.252
3011,29.274
3012,29.278
3013,29.226
3014,29.304
3015,29.3
3016,29.304
3017,29.336
3018,29.356
3019,29.374
3020,29.39
3021,29.406
3022,29.396
3023,29.458
3024,29.446
3025,29.448
3026,29.422
3027,29.456
3028,29.44
3029,29.426
3030,29.408
3031,29.396
3032,29.398
3033,29.38
3034,29.34
3035,29.312
3036,29.26
3037,29.384
3038,29.396
3039,29.384
3040,29.354
3041,29.344
3042,29.342
3043,29.362
3044,29.336
3045,29.32
3046,29.36
3047,29.296
3048,29.322
3049,29.392
3050,29.41
3051,29.4
3052,29.406
3053,29.438
3054,29.404
3055,29.382
3056,29.33
3057,29.298
3058,29.334
3059,29.33
3060,29.33
3061,29.33
3062,29.362
3063,29.338
3064,29.334
3065,29.382
3066,29.386
3067,29.402
3068,29.392
3069,29.456
3070,29.474
3071,29.496
3072,29.508
3073,29.46
3074,29.5
3075,29.518
3076,29.508
3077,29.512
3078,29.55
3079,29.546
3080,29.506
3081,29.438
3082,29.452
3083,29.454
3084,29.43
3085,29.408
3086,29.392
3087,29.362
3088,29.348
3089,29.382
3090,29.378
3091,29.336
3092,29.334
3093,29.356
3094,29.322
3095,29.35
3096,29.362
3097,29.338
3098,29.36
3099,29.378
3100,29.412
3101,29.462
3102,29.474
3103,29.43
3104,29.432
3105,29.41
3106,29.392
3107,29.392
3108,29.456
3109,29.444
3110,29.406
3111,29.408
3112,29.402
3113,29.39
3114,29.386
3115,29.4
3116,29.38
3117,29.424
3118,29.398
3119,29.374
3120,29.368
3121,29.376
3122,29.4
3123,29.372
3124,29.418
3125,29.376
3126,29.402
3127,29.406
3128,29.422
3129,29.456
3130,29.428
3131,29.406
3132,29.396
3133,29.396
3134,29.424
3135,29.43
3136,29.448
3137,29.504
3138,29.438
3139,29.39
3140,29.394
3141,29.37
3142,29.384
3143,29.368
3144,29.36
3145,29.354
3146,29.404
3147,29.432
3148,29.438
3149,29.534
3150,29.512
3151,29.53
3152,29.516
3153,29.538
3154,29.57
3155,29.588
3156,29.61
3157,29.656
3158,29.624
3159,29.662
3160,29.65
3161,29.612
3162,29.594
3163,29.622
3164,29.632
3165,29.67
3166,29.67
3167,29.678
3168,29.66
3169,29.646
3170,29.586
3171,29.58
3172,29.624
3173,29.628
3174,29.684
3175,29.696
3176,29.752
3177,29.716
3178,29.708
3179,29.708
3180,29.774
3181,29.77
3182,29.728
3183,29.764
3184,29.752
3185,29.758
3186,29.736
3187,29.712
3188,29.702
3189,29.718
3190,29.654
3191,29.674
3192,29.678
3193,29.718
3194,29.694
3195,29.676
3196,29.612
3197,29.592
3198,29.554
3199,29.554
3200,29.524
3201,29.578
3202,29.622
3203,29.588
3204,29.61
3205,29.61
3206,29.64
3207,29.616
3208,29.644
3209,29.716
3210,29.738
3211,29.688
3212,29.716
3213,29.716
3214,29.7
3215,29.616
3216,29.562
3217,29.514
3218,29.544
3219,29.54
3220,29.51
3221,29.546
3222,29.556
3223,29.564
3224,29.522
3225,29.562
3226,29.612
3227,29.628
3228,29.61
3229,29.624
3230,29.59
3231,29.566
3232,29.556
3233,29.534
3234,29.55
3235,29.56
3236,29.552
3237,29.572
3238,29.63
3239,29.682
3240,29.61
3241,29.632
3242,29.608
3243,29.586
3244,29.556
3245,29.588
3246,29.572
3247,29.542
3248,29.548
3249,29.576
3250,29.578
3251,29.52
3252,29.484
3253,29.464
3254,29.474
3255,29.466
3256,29.45
3257,29.398
3258,29.398
3259,29.406
3260,29.428
3261,29.392
3262,29.398
3263,29.428
3264,29.4
3265,29.384
3266,29.434
3267,29.486
3268,29.508
3269,29.472
3270,29.496
3271,29.48
3272,29.516
3273,29.53
3274,29.51
3275,29.538
3276,29.578
3277,29.606
3278,29.592
3279,29.596
3280,29.524
3281,29.542
3282,29.616
3283,29.648
3284,29.65
3285,29.604
3286,29.56
3287,29.534
3288,29.47
3289,29.496
3290,29.5
3291,29.494
3292,29.504
3293,29.49
3294,29.478
3295,29.472
3296,29.5
3297,29.534
3298,29.542
3299,29.51
3300,29.476
3301,29.488
3302,29.432
3303,29.386
3304,29.334
3305,29.38
3306,29.346
3307,29.352
3308,29.382
3309,29.422
3310,29.478
3311,29.528
3312,29.532
3313,29.58
3314,29.552
3315,29.536
3316,29.552
3317,29.504
3318,29.48
3319,29.432
3320,29.448
3321,29.406
3322,29.386
3323,29.346
3324,29.39
3325,29.404
3326,29.42
3327,29.414
3328,29.328
3329,29.294
3330,29.254
3331,29.226
3332,29.23
3333,29.198
3334,29.224
3335,29.21
3336,29.19
3337,29.206
3338,29.228
3339,29.248
3340,29.2
3341,29.12
3342,29.098
3343,29.138
3344,29.106
3345,29.154
3346,29.176
3347,29.182
3348,29.192
3349,29.222
3350,29.268
3351,29.248
3352,29.216
3353,29.244
3354,29.238
3355,29.184
3356,29.22
3357,29.214
3358,29.182
3359,29.154
3360,29.17
3361,29.178
3362,29.152
3363,29.152
3364,29.146
3365,29.112
3366,29.084
3367,29.03
3368,29.018
3369,29.046
3370,29.026
3371,28.994
3372,28.986
3373,28.99
3374,28.966
3375,29.036
3376,29.108
3377,29.088
3378,29.13
3379,29.104
3380,29.11
3381,29.126
3382,29.08
3383,29.068
3384,29.128
3385,29.074
3386,29.088
3387,29.088
3388,29.13
3389,29.128
3390,29.122
3391,29.114
3392,29.09
3393,29.132
3394,29.122
3395,29.114
3396,29.082
3397,29.098
3398,29.038
3399,29.066
3400,29.058
3401,29.062
3402,28.996
3403,29.016
3404,29.054
3405,29.056
3406,29.046
3407,29.11
3408,29.116
3409,29.122
3410,29.17
3411,29.232
3412,29.222
3413,29.172
3414,29.222
3415,29.232
3416,29.216
3417,29.234
3418,29.264
3419,29.294
3420,29.314
3421,29.326
3422,29.338
3423,29.314
3424,29.292
3425,29.228
3426,29.224
3427,29.228
3428,29.266
3429,29.188
3430,29.212
3431,29.19
3432,29.184
3433,29.178
3434,29.23
3435,29.326
3436,29.394
3437,29.34
3438,29.354
3439,29.34
3440,29.322
3441,29.342
3442,29.356
3443,29.322
3444,29.356
3445,29.326
3446,29.318
3447,29.294
3448,29.276
3449,29.286
3450,29.28
3451,29.316
3452,29.326
3453,29.34
3454,29.358
3455,29.324
3456,29.298
3457,29.322
3458,29.306
3459,29.332
3460,29.306
3461,29.278
3462,29.278
3463,29.354
3464,29.352
3465,29.364
3466,29.314
3467,29.308
3468,29.322
3469,29.334
3470,29.286
3471,29.282
3472,29.344
3473,29.36
3474,29.424
3475,29.418
3476,29.394
3477,29.422
3478,29.388
3479,29.422
3480,29.46
3481,29.404
3482,29.364
3483,29.34
3484,29.372
3485,29.42
3486,29.436
3487,29.418
3488,29.402
3489,29.354
3490,29.354
3491,29.366
3492,29.358
3493,29.382
3494,29.374
3495,29.462
3496,29.5
3497,29.436
3498,29.42
3499,29.378
3500,29.38
3501,29.348
3502,29.318
3503,29.34
3504,29.406
3505,29.422
3506,29.466
3507,29.466
3508,29.452
3509,29.448
3510,29.43
3511,29.47
3512,29.47
3513,29.464
3514,29.454
3515,29.504
3516,29.546
3517,29.51
3518,29.538
3519,29.51
3520,29.526
3521,29.516
3522,29.44
3523,29.454
3524,29.446
3525,29.41
3526,29.368
3527,29.388
3528,29.402
3529,29.45
3530,29.448
3531,29.472
3532,29.47
3533,29.482
3534,29.446
3535,29.454
3536,29.416
3537,29.404
3538,29.398
3539,29.38
3540,29.422
3541,29.424
3542,29.478
3543,29.438
3544,29.438
3545,29.41
3546,29.33
3547,29.38
3548,29.412
3549,29.47
3550,29.472
3551,29.464
3552,29.496
3553,29.572
3554,29.6
3555,29.602
3556,29.59
3557,29.574
3558,29.564
3559,29.612
3560,29.622
3561,29.55
3562,29.604
3563,29.614
3564,29.588
3565,29.628
3566,29.702
3567,29.638
3568,29.614
3569,29.55
3570,29.518
3571,29.468
3572,29.478
3573,29.494
3574,29.472
3575,29.414
3576,29.446
3577,29.396
3578,29.412
3579,29.368
3580,29.376
3581,29.39
3582,29.408
3583,29.378
3584,29.356
3585,29.39
3586,29.368
3587,29.39
3588,29.454
3589,29.426
3590,29.428
3591,29.438
3592,29.384
3593,29.432
3594,29.412
3595,29.382
3596,29.388
3597,29.372
3598,29.33
3599,29.39
3600,29.408
3601,29.412
3602,29.426
3603,29.408
3604,29.352
3605,29.36
3606,29.284
3607,29.264
3608,29.222
3609,29.228
3610,29.196
3611,29.196
3612,29.234
3613,29.26
3614,29.24
3615,29.222
3616,29.24
3617,29.236
3618,29.226
3619,29.246
3620,29.272
3621,29.302
3622,29.274
3623,29.316
3624,29.39
3625,29.364
3626,29.454
3627,29.45
3628,29.548
3629,29.55
3630,29.618
3631,29.596
3632,29.572
3633,29.584
3634,29.552
3635,29.592
3636,29.582
3637,29.534
3638,29.55
3639,29.622
3640,29.64
3641,29.596
3642,29.616
3643,29.66
3644,29.674
3645,29.678
3646,29.71
3647,29.664
3648,29.594
3649,29.596
3650,29.542
3651,29.554
3652,29.55
3653,29.596
3654,29.64
3655,29.63
3656,29.614
3657,29.66
3658,29.63
3659,29.602
3660,29.646
3661,29.658
3662,29.696
3663,29.718
3664,29.73
3665,29.768
3666,29.752
3667,29.692
3668,29.672
3669,29.678
3670,29.646
3671,29.614
3672,29.608
3673,29.572
3674,29.586
3675,29.544
3676,29.514
3677,29.506
3678,29.53
3679,29.574
3680,29.616
3681,29.634
3682,29.672
3683,29.712
3684,29.744
3685,29.78
3686,29.764
3687,29.714
3688,29.724
3689,29.716
3690,29.71
3691,29.692
3692,29.662
3693,29.694
3694,29.664
3695,29.646
3696,29.686
3697,29.662
3698,29.69
3699,29.698
3700,29.758
3701,29.734
3702,29.742
3703,29.742
3704,29.722
3705,29.75
3706,29.7
3707,29.732
3708,29.658
3709,29.616
3710,29.606
3711,29.59
3712,29.598
3713,29.666
3714,29.684
3715,29.678
3716,29.7
3717,29.726
3718,29.716
3719,29.726
3720,29.726
3721,29.656
3722,29.636
3723,29.682
3724,29.712
3725,29.68
3726,29.666
3727,29.624
3728,29.576
3729,29.594
3730,29.59
3731,29.578
3732,29.58
3733,29.532
3734,29.514
3735,29.494
3736,29.488
3737,29.494
3738,29.442
3739,29.464
3740,29.466
3741,29.394
3742,29.426
3743,29.424
3744,29.502
3745,29.496
3746,29.478
3747,29.458
3748,29.448
3749,29.448
3750,29.43
3751,29.396
3752,29.404
3753,29.426
3754,29.426
3755,29.384
3756,29.384
3757,29.41
3758,29.378
3759,29.362
3760,29.348
3761,29.424
3762,29.432
3763,29.432
3764,29.446
3765,29.504
3766,29.52
3767,29.518
3768,29.538
3769,29.568
3770,29.546
3771,29.572
3772,29.626
3773,29.636
3774,29.642
3775,29.704
3776,29.72
3777,29.676
3778,29.66
3779,29.668
3780,29.702
3781,29.662
3782,29.654
3783,29.636
3784,29.63
3785,29.614
3786,29.664
3787,29.656
3788,29.674
3789,29.646
3790,29.638
3791,29.632
3792,29.654
3793,29.676
3794,29.698
3795,29.732
3796,29.696
3797,29.678
3798,29.676
3799,29.74
3800,29.688
3801,29.638
3802,29.566
3803,29.548
3804,29.584
3805,29.52
3806,29.55
3807,29.48
3808,29.564
3809,29.504
3810,29.558
3811,29.594
3812,29.624
3813,29.606
3814,29.56
3815,29.54
3816,29.542
3817,29.534
3818,29.486
3819,29.51
3820,29.468
3821,29.426
3822,29.402
3823,29.32
3824,29.37
3825,29.34
3826,29.286
3827,29.238
3828,29.232
3829,29.314
3830,29.27
3831,29.258
3832,29.258
3833,29.314
3834,29.31
3835,29.326
3836,29.376
3837,29.394
3838,29.4
3839,29.39
3840,29.428
3841,29.43
3842,29.438
3843,29.47
3844,29.498
3845,29.51
3846,29.542
3847,29.506
3848,29.522
3849,29.526
3850,29.546
3851,29.512
3852,29.428
3853,29.33
3854,29.336
3855,29.362
3856,29.392
3857,29.398
3858,29.384
3859,29.402
3860,29.412
3861,29.44
3862,29.458
3863,29.424
3864,29.426
3865,29.418
3866,29.446
3867,29.446
3868,29.458
3869,29.456
3870,29.422
3871,29.416
3872,29.416
3873,29.38
3874,29.392
3875,29.36
3876,29.376
3877,29.372
3878,29.388
3879,29.416
3880,29.434
3881,29.386
3882,29.388
3883,29.38
3884,29.354
3885,29.35
3886,29.348
3887,29.326
3888,29.292
3889,29.212
3890,29.202
3891,29.198
3892,29.188
3893,29.138
3894,29.084
3895,29.046
3896,29.138
3897,29.126
3898,29.166
3899,29.162
3900,29.148
3901,29.114
3902,29.084
3903,29.094
3904,29.116
3905,29.112
3906,29.106
3907,29.032
3908,29.04
3909,29.078
3910,29.066
3911,29.03
3912,29.016
3913,29.03
3914,29.066
3915,29.122
3916,29.124
3917,29.086
3918,29.092
3919,29.118
3920,29.054
3921,29.13
3922,29.092
3923,29.112
3924,29.096
3925,29.13
3926,29.132
3927,29.138
3928,29.184
3929,29.232
3930,29.238
3931,29.232
3932,29.21
3933,29.23
3934,29.242
3935,29.226
3936,29.296
3937,29.314
3938,29.314
3939,29.352
3940,29.378
3941,29.354
3942,29.346
3943,29.324
3944,29.324
3945,29.298
3946,29.352
3947,29.324
3948,29.334
3949,29.288
3950,29.256
3951,29.228
3952,29.216
3953,29.222
3954,29.248
3955,29.27
3956,29.332
3957,29.35
3958,29.384
3959,29.366
3960,29.34
3961,29.3
3962,29.278
3963,29.312
3964,29.34
3965,29.392
3966,29.384
3967,29.398
3968,29.418
3969,29.44
3970,29.424
3971,29.45
3972,29.45
3973,29.496
3974,29.438
3975,29.414
3976,29.442
3977,29.428
3978,29.442
3979,29.384
3980,29.42
3981,29.478
3982,29.47
3983,29.45
3984,29.432
3985,29.484
3986,29.478
3987,29.432
3988,29.534
3989,29.556
3990,29.566
3991,29.64
3992,29.67
3993,29.678
3994,29.722
3995,29.71
3996,29.708
3997,29.686
3998,29.742
3999,29.704
4000,29.652
4001,29.584
4002,29.586
4003,29.552
4004,29.558
4005,29.578
4006,29.584
4007,29.54
4008,29.548
4009,29.546
4010,29.55
4011,29.554
4012,29.482
4013,29.5
4014,29.51
4015,29.496
4016,29.468
4017,29.466
4018,29.442
4019,29.486
4020,29.522
4021,29.612
4022,29.592
4023,29.608
4024,29.662
4025,29.768
4026,29.742
4027,29.684
4028,29.664
4029,29.692
4030,29.698
4031,29.682
4032,29.686
4033,29.648
4034,29.648
4035,29.708
4036,29.716
4037,29.676
4038,29.632
4039,29.66
4040,29.642
4041,29.682
4042,29.658
4043,29.652
4044,29.678
4045,29.646
4046,29.654
4047,29.64
4048,29.618
4049,29.608
4050,29.602
4051,29.658
4052,29.684
4053,29.606
4054,29.64
4055,29.608
4056,29.556
4057,29.556
4058,29.6
4059,29.526
4060,29.56
4061,29.538
4062,29.534
4063,29.558
4064,29.566
4065,29.624
4066,29.556
4067,29.506
4068,29.492
4069,29.532
4070,29.576
4071,29.496
4072,29.504
4073,29.52
4074,29.56
4075,29.604
4076,29.572
4077,29.516
4078,29.472
4079,29.452
4080,29.43
4081,29.456
4082,29.404
4083,29.426
4084,29.386
4085,29.372
4086,29.416
4087,29.408
4088,29.428
4089,29.398
4090,29.35
4091,29.364
4092,29.41
4093,29.4
4094,29.394
4095,29.364
4096,29.336
4097,29.36
4098,29.43
4099,29.448
4100,29.44
4101,29.46
4102,29.45
4103,29.466
4104,29.496
4105,29.532
4106,29.52
4107,29.486
4108,29.536
4109,29.6
4110,29.574
4111,29.54
4112,29.618
4113,29.588
4114,29.606
4115,29.614
4116,29.638
4117,29.596
4118,29.558
4119,29.568
4120,29.566
4121,29.514
4122,29.538
4123,29.502
4124,29.56
4125,29.554
4126,29.588
4127,29.612
4128,29.642
4129,29.648
4130,29.654
4131,29.632
4132,29.678
4133,29.674
