time,GA_mean,GB_mean
426,0.0,3.596
427,0.0,3.614
428,0.0,3.618
429,0.0,3.63
430,0.0,3.646
431,0.0,3.638
432,0.0,3.644
433,0.0,3.668
434,0.0,3.686
435,0.0,3.692
436,0.0,3.716
437,0.0,3.694
438,0.0,3.72
439,0.0,3.732
440,0.0,3.742
441,0.0,3.748
442,0.0,3.76
443,0.0,3.762
444,0.0,3.788
445,0.0,3.782
446,0.0,3.788
447,0.0,3.79
448,0.0,3.778
449,0.0,3.782
450,0.0,3.804
451,0.0,3.838
452,0.0,3.834
453,0.0,3.858
454,0.0,3.87
455,0.0,3.868
456,0.0,3.882
457,0.0,3.872
458,0.0,3.892
459,0.0,3.898
460,0.0,3.906
461,0.0,3.922
462,0.0,3.926
463,0.0,3.934
464,0.0,3.964
465,0.0,3.96
466,0.0,3.99
467,0.0,4.004
468,0.0,4.034
469,0.0,4.046
470,0.0,4.064
471,0.0,4.046
472,0.0,4.036
473,0.0,4.05
474,0.0,4.032
475,0.0,4.074
476,0.0,4.086
477,0.0,4.092
478,0.0,4.122
479,0.0,4.148
480,0.0,4.162
481,0.0,4.156
482,0.0,4.19
483,0.0,4.18
484,0.0,4.19
485,0.0,4.218
486,0.0,4.242
487,0.0,4.25
488,0.0,4.27
489,0.0,4.284
490,0.0,4.274
491,0.0,4.278
492,0.0,4.314
493,0.0,4.31
494,0.0,4.302
495,0.0,4.326
496,0.0,4.328
497,0.0,4.356
498,0.0,4.35
499,0.0,4.376
500,0.0,4.416
501,0.0,4.412
502,0.0,4.404
503,0.0,4.414
504,0.0,4.436
505,0.0,4.446
506,0.0,4.472
507,0.0,4.502
508,0.0,4.474
509,0.0,4.49
510,0.0,4.494
511,0.0,4.486
512,0.0,4.5
513,0.0,4.496
514,0.0,4.516
515,0.0,4.528
516,0.0,4.532
517,0.0,4.568
518,0.0,4.586
519,0.0,4.618
520,0.0,4.626
521,0.0,4.63
522,0.0,4.65
523,0.0,4.688
524,0.0,4.702
525,0.0,4.73
526,0.0,4.732
527,0.0,4.742
528,0.0,4.716
529,0.0,4.692
530,0.0,4.716
531,0.0,4.712
532,0.0,4.734
533,0.0,4.744
534,0.0,4.734
535,0.0,4.736
536,0.0,4.744
537,0.0,4.77
538,0.0,4.792
539,0.0,4.778
540,0.0,4.784
541,0.0,4.794
542,0.0,4.806
543,0.0,4.818
544,0.0,4.83
545,0.0,4.84
546,0.0,4.86
547,0.0,4.858
548,0.0,4.874
549,0.0,4.89
550,0.0,4.904
551,0.0,4.914
552,0.0,4.902
553,0.0,4.914
554,0.0,4.93
555,0.0,4.936
556,0.0,4.952
557,0.0,4.956
558,0.0,4.968
559,0.0,4.97
560,0.0,4.988
561,0.0,5.034
562,0.0,5.032
563,0.0,5.052
564,0.0,5.046
565,0.0,5.052
566,0.0,5.058
567,0.0,5.052
568,0.0,5.034
569,0.0,5.07
570,0.0,5.072
571,0.0,5.066
572,0.0,5.052
573,0.0,5.074
574,0.0,5.104
575,0.0,5.114
576,0.0,5.124
577,0.0,5.14
578,0.0,5.154
579,0.0,5.178
580,0.0,5.178
581,0.0,5.182
582,0.0,5.196
583,0.0,5.19
584,0.0,5.196
585,0.0,5.194
586,0.0,5.22
587,0.0,5.23
588,0.0,5.23
589,0.0,5.258
590,0.0,5.268
591,0.0,5.28
592,0.0,5.282
593,0.0,5.296
594,0.0,5.31
595,0.0,5.322
596,0.0,5.338
597,0.0,5.332
598,0.0,5.35
599,0.0,5.35
600,0.0,5.374
601,0.0,5.362
602,0.0,5.388
603,0.0,5.39
604,0.0,5.434
605,0.0,5.42
606,0.0,5.426
607,0.0,5.41
608,0.0,5.42
609,0.0,5.424
610,0.0,5.46
611,0.0,5.478
612,0.0,5.526
613,0.0,5.522
614,0.0,5.544
615,0.0,5.578
616,0.0,5.574
617,0.0,5.574
618,0.0,5.58
619,0.0,5.586
620,0.0,5.634
621,0.0,5.652
622,0.0,5.646
623,0.0,5.642
624,0.0,5.628
625,0.0,5.666
626,0.0,5.674
627,0.0,5.664
628,0.0,5.698
629,0.0,5.684
630,0.0,5.71
631,0.0,5.726
632,0.0,5.744
633,0.0,5.758
634,0.0,5.754
635,0.0,5.768
636,0.0,5.792
637,0.0,5.812
638,0.0,5.828
639,0.0,5.856
640,0.0,5.854
641,0.0,5.868
642,0.0,5.892
643,0.0,5.894
644,0.0,5.888
645,0.0,5.888
646,0.0,5.898
647,0.0,5.9
648,0.0,5.926
649,0.0,5.95
650,0.0,5.972
651,0.0,5.976
652,0.0,5.976
653,0.0,5.97
654,0.0,5.97
655,0.0,5.974
656,0.0,6.002
657,0.0,5.992
658,0.0,5.984
659,0.0,5.94
660,0.0,5.928
661,0.0,5.952
662,0.0,5.972
663,0.0,5.982
664,0.0,5.998
665,0.0,6.03
666,0.0,6.036
667,0.0,6.022
668,0.0,6.03
669,0.0,6.026
670,0.0,6.044
671,0.0,6.046
672,0.0,6.076
673,0.0,6.082
674,0.0,6.092
675,0.0,6.096
676,0.0,6.124
677,0.0,6.156
678,0.0,6.178
679,0.0,6.16
680,0.0,6.16
681,0.0,6.17
682,0.0,6.18
683,0.0,6.226
684,0.0,6.24
685,0.0,6.236
686,0.0,6.246
687,0.0,6.248
688,0.0,6.288
689,0.0,6.316
690,0.0,6.358
691,0.0,6.334
692,0.0,6.356
693,0.0,6.372
694,0.0,6.408
695,0.0,6.39
696,0.0,6.406
697,0.0,6.414
698,0.0,6.446
699,0.0,6.462
700,0.0,6.492
701,0.0,6.51
702,0.0,6.514
703,0.0,6.508
704,0.0,6.516
705,0.0,6.53
706,0.0,6.52
707,0.0,6.504
708,0.0,6.5
709,0.0,6.5
710,0.0,6.528
711,0.0,6.53
712,0.0,6.55
713,0.0,6.562
714,0.0,6.568
715,0.0,6.552
716,0.0,6.554
717,0.0,6.554
718,0.0,6.554
719,0.0,6.554
720,0.0,6.536
721,0.0,6.55
722,0.0,6.518
723,0.0,6.524
724,0.0,6.556
725,0.0,6.546
726,0.0,6.558
727,0.0,6.552
728,0.0,6.584
729,0.0,6.574
730,0.0,6.602
731,0.0,6.596
732,0.0,6.608
733,0.0,6.62
734,0.0,6.63
735,0.0,6.63
736,0.0,6.65
737,0.0,6.658
738,0.0,6.648
739,0.0,6.7
740,0.0,6.728
741,0.0,6.748
742,0.0,6.746
743,0.0,6.764
744,0.0,6.794
745,0.0,6.828
746,0.0,6.824
747,0.0,6.854
748,0.0,6.856
749,0.0,6.814
750,0.0,6.82
751,0.0,6.82
752,0.0,6.826
753,0.0,6.802
754,0.0,6.81
755,0.0,6.83
756,0.0,6.852
757,0.0,6.86
758,0.0,6.858
759,0.0,6.866
760,0.0,6.87
761,0.0,6.874
762,0.0,6.874
763,0.0,6.886
764,0.0,6.88
765,0.0,6.892
766,0.0,6.886
767,0.0,6.88
768,0.0,6.862
769,0.0,6.866
770,0.0,6.882
771,0.0,6.876
772,0.0,6.896
773,0.0,6.912
774,0.0,6.92
775,0.0,6.906
776,0.0,6.918
777,0.0,6.922
778,0.0,6.936
779,0.0,6.92
780,0.0,6.918
781,0.0,6.928
782,0.0,6.922
783,0.0,6.938
784,0.0,6.93
785,0.0,6.934
786,0.0,6.944
787,0.0,6.928
788,0.0,6.948
789,0.0,6.994
790,0.0,7.014
791,0.0,7.012
792,0.0,7.038
793,0.0,7.048
794,0.0,7.068
795,0.0,7.064
796,0.0,7.05
797,0.0,7.048
798,0.0,7.068
799,0.0,7.064
800,0.0,7.08
801,0.0,7.096
802,0.0,7.122
803,0.0,7.104
804,0.0,7.114
805,0.0,7.132
806,0.0,7.134
807,0.0,7.13
808,0.0,7.142
809,0.0,7.146
810,0.0,7.122
811,0.0,7.104
812,0.0,7.096
813,0.0,7.096
814,0.0,7.076
815,0.0,7.08
816,0.0,7.098
817,0.0,7.11
818,0.0,7.126
819,0.0,7.144
820,0.0,7.174
821,0.0,7.172
822,0.0,7.198
823,0.0,7.202
824,0.0,7.206
825,0.0,7.208
826,0.0,7.224
827,0.0,7.208
828,0.0,7.206
829,0.0,7.218
830,0.0,7.236
831,0.0,7.228
832,0.0,7.234
833,0.0,7.236
834,0.0,7.24
835,0.0,7.266
836,0.0,7.272
837,0.0,7.302
838,0.0,7.302
839,0.0,7.31
840,0.0,7.306
841,0.0,7.332
842,0.0,7.33
843,0.0,7.314
844,0.0,7.294
845,0.0,7.282
846,0.0,7.306
847,0.0,7.32
848,0.0,7.316
849,0.0,7.344
850,0.0,7.362
851,0.0,7.348
852,0.0,7.354
853,0.0,7.362
854,0.0,7.346
855,0.0,7.346
856,0.0,7.322
857,0.0,7.34
858,0.0,7.366
859,0.0,7.378
860,0.0,7.38
861,0.0,7.39
862,0.0,7.392
863,0.0,7.404
864,0.0,7.39
865,0.0,7.42
866,0.0,7.466
867,0.0,7.49
868,0.0,7.498
869,0.0,7.492
870,0.0,7.524
871,0.0,7.534
872,0.0,7.552
873,0.0,7.556
874,0.0,7.564
875,0.0,7.596
876,0.0,7.578
877,0.0,7.578
878,0.0,7.558
879,0.0,7.544
880,0.0,7.532
881,0.0,7.544
882,0.0,7.55
883,0.0,7.578
884,0.0,7.58
885,0.0,7.566
886,0.0,7.588
887,0.0,7.592
888,0.0,7.576
889,0.0,7.57
890,0.0,7.586
891,0.0,7.61
892,0.0,7.606
893,0.0,7.582
894,0.0,7.55
895,0.0,7.542
896,0.0,7.522
897,0.0,7.536
898,0.0,7.544
899,0.0,7.526
900,0.0,7.562
901,0.0,7.538
902,0.0,7.562
903,0.0,7.556
904,0.0,7.56
905,0.0,7.568
906,0.0,7.572
907,0.0,7.556
908,0.0,7.586
909,0.0,7.574
910,0.0,7.558
911,0.0,7.55
912,0.0,7.554
913,0.0,7.56
914,0.0,7.588
915,0.0,7.598
916,0.0,7.6
917,0.0,7.612
918,0.0,7.63
919,0.0,7.642
920,0.0,7.658
921,0.0,7.672
922,0.0,7.642
923,0.0,7.614
924,0.0,7.612
925,0.0,7.61
926,0.0,7.596
927,0.0,7.61
928,0.0,7.65
929,0.0,7.658
930,0.0,7.692
931,0.0,7.696
932,0.0,7.686
933,0.0,7.68
934,0.0,7.698
935,0.0,7.72
936,0.0,7.742
937,0.0,7.734
938,0.0,7.75
939,0.0,7.744
940,0.0,7.744
941,0.0,7.76
942,0.0,7.738
943,0.0,7.746
944,0.0,7.762
945,0.0,7.776
946,0.0,7.774
947,0.0,7.784
948,0.0,7.77
949,0.0,7.744
950,0.0,7.752
951,0.0,7.764
952,0.0,7.766
953,0.0,7.754
954,0.0,7.754
955,0.0,7.75
956,0.0,7.752
957,0.0,7.764
958,0.0,7.77
959,0.0,7.804
960,0.0,7.814
961,0.0,7.846
962,0.0,7.86
963,0.0,7.862
964,0.0,7.868
965,0.0,7.868
966,0.0,7.908
967,0.0,7.928
968,0.0,7.934
969,0.0,7.922
970,0.0,7.922
971,0.0,7.944
972,0.0,7.956
973,0.0,7.966
974,0.0,7.968
975,0.0,7.97
976,0.0,7.952
977,0.0,7.936
978,0.0,7.914
979,0.0,7.882
980,0.0,7.898
981,0.0,7.88
982,0.0,7.898
983,0.0,7.884
984,0.0,7.896
985,0.0,7.902
986,0.0,7.918
987,0.0,7.924
988,0.0,7.936
989,0.0,7.944
990,0.0,7.948
991,0.0,7.948
992,0.0,7.95
993,0.0,7.942
994,0.0,7.918
995,0.0,7.904
996,0.0,7.888
997,0.0,7.882
998,0.0,7.868
999,0.0,7.866
1000,0.0,7.856
1001,0.0,7.882
1002,0.0,7.884
1003,0.0,7.878
1004,0.0,7.87
1005,0.0,7.868
1006,0.0,7.846
1007,0.0,7.838
1008,0.0,7.86
1009,0.0,7.86
1010,0.0,7.878
1011,0.0,7.936
1012,0.0,7.96
1013,0.0,7.922
1014,0.0,7.946
1015,0.0,7.938
1016,0.0,7.924
1017,0.0,7.88
1018,0.0,7.876
1019,0.0,7.878
1020,0.0,7.876
1021,0.0,7.886
1022,0.0,7.894
1023,0.0,7.9
1024,0.0,7.904
1025,0.0,7.916
1026,0.0,7.902
1027,0.0,7.904
1028,0.0,7.928
1029,0.0,7.946
1030,0.0,7.942
1031,0.0,7.924
1032,0.0,7.926
1033,0.0,7.926
1034,0.0,7.932
1035,0.0,7.946
1036,0.0,7.954
1037,0.0,7.992
1038,0.0,8.016
1039,0.0,8.032
1040,0.0,7.99
1041,0.0,7.988
1042,0.0,7.992
1043,0.0,7.976
1044,0.0,7.98
1045,0.0,7.972
1046,0.0,7.994
1047,0.0,7.988
1048,0.0,8.002
1049,0.0,7.998
1050,0.0,7.99
1051,0.0,8.028
1052,0.0,8.0
1053,0.0,7.978
1054,0.0,7.986
1055,0.0,7.982
1056,0.0,7.988
1057,0.0,7.962
1058,0.0,7.974
1059,0.0,7.986
1060,0.0,7.992
1061,0.0,7.99
1062,0.0,8.024
1063,0.0,8.038
1064,0.0,8.076
1065,0.0,8.094
1066,0.0,8.112
1067,0.0,8.098
1068,0.0,8.08
1069,0.0,8.104
1070,0.0,8.1
1071,0.0,8.114
1072,0.0,8.126
1073,0.0,8.124
1074,0.0,8.14
1075,0.0,8.142
1076,0.0,8.118
1077,0.0,8.128
1078,0.0,8.124
1079,0.0,8.132
1080,0.0,8.138
1081,0.0,8.136
1082,0.0,8.128
1083,0.0,8.15
1084,0.0,8.15
1085,0.0,8.13
1086,0.0,8.144
1087,0.0,8.142
1088,0.0,8.164
1089,0.0,8.158
1090,0.0,8.16
1091,0.0,8.168
1092,0.0,8.194
1093,0.0,8.178
1094,0.0,8.158
1095,0.0,8.152
1096,0.0,8.16
1097,0.0,8.15
1098,0.0,8.17
1099,0.0,8.204
1100,0.0,8.23
1101,0.0,8.218
1102,0.0,8.196
1103,0.0,8.206
1104,0.0,8.188
1105,0.0,8.214
1106,0.0,8.2
1107,0.0,8.192
1108,0.0,8.192
1109,0.0,8.192
1110,0.0,8.208
1111,0.0,8.202
1112,0.0,8.21
1113,0.0,8.176
1114,0.0,8.192
1115,0.0,8.174
1116,0.0,8.184
1117,0.0,8.172
1118,0.0,8.182
1119,0.0,8.182
1120,0.0,8.184
1121,0.0,8.168
1122,0.0,8.192
1123,0.0,8.206
1124,0.0,8.218
1125,0.0,8.234
1126,0.0,8.242
1127,0.0,8.208
1128,0.0,8.232
1129,0.0,8.23
1130,0.0,8.224
1131,0.0,8.234
1132,0.0,8.236
1133,0.0,8.252
1134,0.0,8.274
1135,0.0,8.282
1136,0.0,8.268
1137,0.0,8.258
1138,0.0,8.248
1139,0.0,8.278
1140,0.0,8.294
1141,0.0,8.296
1142,0.0,8.27
1143,0.0,8.29
1144,0.0,8.314
1145,0.0,8.332
1146,0.0,8.332
1147,0.0,8.304
1148,0.0,8.316
1149,0.0,8.316
1150,0.0,8.33
1151,0.0,8.292
1152,0.0,8.28
1153,0.0,8.302
1154,0.0,8.31
1155,0.0,8.308
1156,0.0,8.314
1157,0.0,8.284
1158,0.0,8.288
1159,0.0,8.306
1160,0.0,8.336
1161,0.0,8.346
1162,0.0,8.312
1163,0.0,8.294
1164,0.0,8.298
1165,0.0,8.308
1166,0.0,8.29
1167,0.0,8.306
1168,0.0,8.302
1169,0.0,8.304
1170,0.0,8.32
1171,0.0,8.304
1172,0.0,8.306
1173,0.0,8.314
1174,0.0,8.33
1175,0.0,8.354
1176,0.0,8.332
1177,0.0,8.334
1178,0.0,8.34
1179,0.0,8.298
1180,0.0,8.314
1181,0.0,8.31
1182,0.0,8.332
1183,0.0,8.332
1184,0.0,8.34
1185,0.0,8.342
1186,0.0,8.352
1187,0.0,8.368
1188,0.0,8.38
1189,0.0,8.376
1190,0.0,8.384
1191,0.0,8.372
1192,0.0,8.354
1193,0.0,8.368
1194,0.0,8.39
1195,0.0,8.372
1196,0.0,8.366
1197,0.0,8.374
1198,0.0,8.376
1199,0.0,8.364
1200,0.0,8.366
1201,0.0,8.386
1202,0.0,8.39
1203,0.0,8.366
1204,0.0,8.356
1205,0.0,8.36
1206,0.0,8.366
1207,0.0,8.35
1208,0.0,8.36
1209,0.0,8.386
1210,0.0,8.408
1211,0.0,8.402
1212,0.0,8.416
1213,0.0,8.442
1214,0.0,8.456
1215,0.0,8.478
1216,0.0,8.482
1217,0.0,8.468
1218,0.0,8.478
1219,0.0,8.52
1220,0.0,8.516
1221,0.0,8.52
1222,0.0,8.53
1223,0.0,8.502
1224,0.0,8.486
1225,0.0,8.488
1226,0.0,8.51
1227,0.0,8.534
1228,0.0,8.52
1229,0.0,8.54
1230,0.0,8.536
1231,0.0,8.552
1232,0.0,8.586
1233,0.0,8.596
1234,0.0,8.58
1235,0.0,8.592
1236,0.0,8.592
1237,0.0,8.57
1238,0.0,8.582
1239,0.0,8.588
1240,0.0,8.568
1241,0.0,8.594
1242,0.0,8.554
1243,0.0,8.536
1244,0.0,8.516
1245,0.0,8.52
1246,0.0,8.482
1247,0.0,8.496
1248,0.0,8.526
1249,0.0,8.502
1250,0.0,8.482
1251,0.0,8.5
1252,0.0,8.514
1253,0.0,8.506
1254,0.0,8.526
1255,0.0,8.514
1256,0.0,8.502
1257,0.0,8.498
1258,0.0,8.504
1259,0.0,8.574
1260,0.0,8.594
1261,0.0,8.63
1262,0.0,8.646
1263,0.0,8.632
1264,0.0,8.632
1265,0.0,8.614
1266,0.0,8.58
1267,0.0,8.59
1268,0.0,8.598
1269,0.0,8.574
1270,0.0,8.566
1271,0.0,8.566
1272,0.0,8.58
1273,0.0,8.538
1274,0.0,8.52
1275,0.0,8.506
1276,0.0,8.504
1277,0.0,8.482
1278,0.0,8.532
1279,0.0,8.542
1280,0.0,8.542
1281,0.0,8.554
1282,0.0,8.568
1283,0.0,8.566
1284,0.0,8.56
1285,0.0,8.558
1286,0.0,8.554
1287,0.0,8.562
1288,0.0,8.544
1289,0.0,8.608
1290,0.0,8.612
1291,0.0,8.588
1292,0.0,8.578
1293,0.0,8.564
1294,0.0,8.548
1295,0.0,8.514
1296,0.0,8.51
1297,0.0,8.504
1298,0.0,8.5
1299,0.0,8.524
1300,0.0,8.5
1301,0.0,8.486
1302,0.0,8.48
1303,0.0,8.498
1304,0.0,8.512
1305,0.0,8.52
1306,0.0,8.486
1307,0.0,8.454
1308,0.0,8.452
1309,0.0,8.448
1310,0.0,8.46
1311,0.0,8.46
1312,0.0,8.494
1313,0.0,8.516
1314,0.0,8.54
1315,0.0,8.524
1316,0.0,8.514
1317,0.0,8.514
1318,0.0,8.524
1319,0.0,8.508
1320,0.0,8.524
1321,0.0,8.514
1322,0.0,8.508
1323,0.0,8.468
1324,0.0,8.456
1325,0.0,8.486
1326,0.0,8.486
1327,0.0,8.48
1328,0.0,8.492
1329,0.0,8.476
1330,0.0,8.468
1331,0.0,8.468
1332,0.0,8.49
1333,0.0,8.468
1334,0.0,8.474
1335,0.0,8.478
1336,0.0,8.458
1337,0.0,8.444
1338,0.0,8.466
1339,0.0,8.474
1340,0.0,8.478
1341,0.0,8.46
1342,0.0,8.488
1343,0.0,8.488
1344,0.0,8.46
1345,0.0,8.464
1346,0.0,8.468
1347,0.0,8.482
1348,0.0,8.47
1349,0.0,8.468
1350,0.0,8.5
1351,0.0,8.468
1352,0.0,8.446
1353,0.0,8.43
1354,0.0,8.41
1355,0.0,8.406
1356,0.0,8.364
1357,0.0,8.378
1358,0.0,8.348
1359,0.0,8.348
1360,0.0,8.324
