time,GA_mean,GB_mean
554,0.0,13.15
555,0.0,13.188
556,0.0,13.2
557,0.0,13.216
558,0.0,13.268
559,0.0,13.276
560,0.0,13.274
561,0.0,13.312
562,0.0,13.314
563,0.0,13.308
564,0.0,13.302
565,0.0,13.32
566,0.0,13.356
567,0.0,13.41
568,0.0,13.426
569,0.0,13.42
570,0.0,13.452
571,0.0,13.434
572,0.0,13.444
573,0.0,13.456
574,0.0,13.5
575,0.0,13.522
576,0.0,13.55
577,0.0,13.564
578,0.0,13.6
579,0.0,13.656
580,0.0,13.64
581,0.0,13.688
582,0.0,13.756
583,0.0,13.798
584,0.0,13.838
585,0.0,13.88
586,0.0,13.882
587,0.0,13.924
588,0.0,13.946
589,0.0,13.938
590,0.0,13.958
591,0.0,13.986
592,0.0,13.974
593,0.0,13.962
594,0.0,13.966
595,0.0,13.986
596,0.0,14.022
597,0.0,14.012
598,0.0,14.044
599,0.0,14.038
600,0.0,14.08
601,0.0,14.124
602,0.0,14.152
603,0.0,14.168
604,0.0,14.17
605,0.0,14.22
606,0.0,14.222
607,0.0,14.228
608,0.0,14.262
609,0.0,14.266
610,0.0,14.292
611,0.0,14.326
612,0.0,14.316
613,0.0,14.356
614,0.0,14.35
615,0.0,14.37
616,0.0,14.318
617,0.0,14.324
618,0.0,14.34
619,0.0,14.356
620,0.0,14.362
621,0.0,14.384
622,0.0,14.386
623,0.0,14.39
624,0.0,14.394
625,0.0,14.388
626,0.0,14.41
627,0.0,14.402
628,0.0,14.42
629,0.0,14.43
630,0.0,14.474
631,0.0,14.476
632,0.0,14.488
633,0.0,14.512
634,0.0,14.496
635,0.0,14.552
636,0.0,14.572
637,0.0,14.564
638,0.0,14.546
639,0.0,14.528
640,0.0,14.536
641,0.0,14.578
642,0.0,14.586
643,0.0,14.562
644,0.0,14.55
645,0.0,14.634
646,0.0,14.684
647,0.0,14.668
648,0.0,14.636
649,0.0,14.66
650,0.0,14.672
651,0.0,14.654
652,0.0,14.644
653,0.0,14.654
654,0.0,14.672
655,0.0,14.736
656,0.0,14.74
657,0.0,14.726
658,0.0,14.788
659,0.0,14.814
660,0.0,14.81
661,0.0,14.826
662,0.0,14.844
663,0.0,14.864
664,0.0,14.894
665,0.0,14.888
666,0.0,14.926
667,0.0,14.94
668,0.0,14.942
669,0.0,14.914
670,0.0,14.962
671,0.0,14.942
672,0.0,14.948
673,0.0,14.972
674,0.0,14.988
675,0.0,15.02
676,0.0,15.07
677,0.0,15.09
678,0.0,15.088
679,0.0,15.1
680,0.0,15.116
681,0.0,15.116
682,0.0,15.104
683,0.0,15.08
684,0.0,15.14
685,0.0,15.116
686,0.0,15.082
687,0.0,15.104
688,0.0,15.104
689,0.0,15.12
690,0.0,15.176
691,0.0,15.168
692,0.0,15.17
693,0.0,15.16
694,0.0,15.16
695,0.0,15.184
696,0.0,15.2
697,0.0,15.21
698,0.0,15.214
699,0.0,15.244
700,0.0,15.258
701,0.0,15.298
702,0.0,15.37
703,0.0,15.358
704,0.0,15.328
705,0.0,15.348
706,0.0,15.306
